#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 11G11: Christensen Ranch (Disc), ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Christensen Ranch (disc) (11G11) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 5560 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:05:54 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1955,,,,,,,Feb 22,34,7.8,Mar 29,32,9.9,,,,,,
1956,,,,Feb 02,29,6.6,Mar 01,36,8.8,Apr 02,18,4.9,Apr 27,0,0.0,,,
1957,,,,Jan 28,29,6.1,Feb 26,21,6.7,Mar 28,17,7.1,Apr 30,0,0.0,,,
1958,,,,Jan 29,35,7.5,Feb 24,30,10.0,Mar 27,29,10.7,Apr 30,0,0.0,,,
1959,,,,Jan 28,22,4.9,Feb 25,26,8.0,Mar 30,22,7.4,Apr 29,0,0.0,,,
1960,,,,Jan 28,23,4.4,Feb 29,34,9.1,Mar 29,18,7.5,Apr 28,0,0.0,,,
1961,,,,Jan 26,17,3.9,Feb 23,20,6.1,Mar 29,17,4.3,Apr 28,0,0.0,,,
1962,,,,Jan 29,31,7.7,Mar 03,30,9.0,Mar 29,27,10.0,Apr 26,0,0.0,,,
1963,,,,Jan 31,11,2.8,Feb 28,0,0.0,Mar 27,0,0.0,Apr 29,0,0.0,,,
1964,,,,Jan 28,27,6.0,Feb 26,27,7.1,Mar 27,41,10.5,May 01,0,0.0,,,
1965,,,,Feb 03,23,7.6,Feb 25,28,8.4,Mar 30,22,7.4,Apr 28,0,0.0,,,
1966,,,,Jan 28,22,5.2,Feb 25,29,7.0,Apr 01,16,5.2,Apr 27,0,0.0,,,
1967,,,,Jan 30,22,5.0,Feb 28,31,8.8,Mar 28,24,9.4,Apr 26,10,3.8,,,
1968,,,,Feb 02,36,7.2,Feb 29,28,9.4,Mar 26,28,9.6,Apr 29,0,0.0,,,
1969,,,,Jan 28,21,5.2,Feb 26,34,9.3,Mar 31,20,6.8,Apr 29,0,0.0,,,
1970,,,,Jan 29,19,5.0,Feb 25,16,4.8,Mar 26,17,5.5,Apr 30,4,0.4,,,
