#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 16F03: Silver City, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Silver City (16F03) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 6400 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:35 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,Dec 31,23,4.0,Jan 31,48,22.9,,,,Mar 31,43,20.0,,,,,,
1937,Dec 31,17,4.7,Jan 30,38,9.4,Feb 28,48,21.9,,,,,,,,,
1938,,,,,,,Feb 27,17,7.1,,,,,,,,,
1939,Dec 31,0,0.1,Jan 30,32,8.8,Feb 27,35,6.4,Mar 29,24,6.5,Apr 30,0,0.0,,,
1940,Dec 31,0,0.0,Jan 31,18,4.8,Feb 29,27,9.4,Apr 01,8,3.2,May 01,0,0.0,,,
1941,Jan 01,12,4.6,Feb 01,28,8.4,Mar 01,25,9.9,Mar 28,12,4.6,,,,,,
1942,Dec 31,19,3.3,Feb 01,25,6.9,Mar 02,39,13.2,Apr 01,30,11.2,,,,,,
1943,Dec 30,34,8.6,Jan 30,48,15.6,Mar 03,38,15.7,Apr 01,34,14.3,,,,,,
1944,,,,,,,,,,,,,,,,,,
1945,,,,,,,,,,,,,,,,,,
1946,,,,,,,,,,,,,,,,,,
1947,,,,,,,,,,,,,,,,,,
1948,,,,,,,,,,,,,,,,,,
1949,Jan 06,38,10.8,Feb 01,42,12.5,Mar 01,55,18.6,Apr 01,50,19.4,May 01,7,3.2,,,
1950,,,,,,,Mar 02,34,12.9,Apr 01,45,18.2,May 02,29,11.6,,,
1951,,,,Feb 04,45,13.0,,,,Apr 05,43,18.0,May 04,2,1.0,,,
1952,Dec 31,54,14.6,,,,Mar 03,73,26.0,Apr 04,73,30.2,May 05,30,14.4,,,
1953,Jan 04,25,6.8,,,,Mar 01,35,13.4,Mar 29,41,16.8,May 03,13,6.2,,,
1954,Jan 02,27,7.6,Jan 28,37,10.8,Mar 01,35,12.2,Apr 04,31,12.0,,,,,,
