#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER MSH: Mount Shasta, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mount Shasta (MSH) 
# California  SNOW COURSE/AERIAL MARKER Site - 7900 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:55 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1930,,,,Jan 28,,25.8,Feb 28,,31.7,Mar 27,,38.3,Apr 28,,39.5,May 27,,29.9
1931,,,,Jan 27,,14.6,Feb 27,,17.3,Mar 27,,21.6,Apr 28,,16.2,,,
1932,,,,Jan 30,,20.4,Feb 26,,24.6,Mar 29,,26.4,Apr 29,,28.1,Jun 01,,21.0
1933,,,,Jan 29,,24.7,Feb 25,,24.2,Mar 30,,42.2,Apr 28,,37.9,,,
1934,,,,,,,,,,Mar 25,,21.5,,,,,,
1935,,,,,,,,,,Mar 24,,33.1,,,,,,
1936,,,,Jan 26,,25.5,Feb 27,,41.2,Mar 28,,39.5,Apr 27,,32.3,,,
1937,,,,Jan 26,,7.7,Feb 27,,24.2,Mar 31,,43.9,Apr 29,,48.8,,,
1938,,,,Jan 29,,26.7,Feb 27,,64.5,Mar 29,,122.8,Apr 30,,76.7,,,
1939,,,,Jan 28,,12.3,Feb 28,,15.1,Mar 29,,22.4,Apr 28,,6.6,,,
1940,,,,Jan 29,,34.0,Mar 03,,57.2,Mar 29,,66.7,Apr 30,,75.5,,,
1941,,,,Jan 30,,69.8,Mar 02,,89.5,Apr 06,,106.7,Apr 28,,125.0,,,
1942,,,,Feb 07,,54.1,Feb 26,,54.7,Mar 31,,53.5,May 04,,76.1,,,
1943,,,,Feb 01,,37.6,Feb 27,,42.0,Mar 27,,41.9,May 01,,43.6,,,
1944,,,,Jan 29,,14.8,Feb 26,,24.0,Apr 01,,28.1,Apr 30,,32.7,,,
1945,,,,Jan 27,,24.9,Feb 25,,37.1,Mar 29,,48.0,Apr 29,,37.3,,,
1946,,,,Jan 28,,43.3,Feb 23,,50.9,Mar 31,,52.1,May 04,,45.0,,,
