#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 18F04: Stinking Water, OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Stinking Water (18F04) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 4800 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:39 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1938,Jan 01,0,0.0,Feb 02,6,2.7,Mar 07,10,3.0,Mar 31,4,1.2,,,,,,
1939,Jan 01,0,0.0,Feb 06,14,2.9,Mar 02,14,3.8,Mar 27,0,0.0,,,,,,
1940,Jan 10,10,2.0,Jan 30,12,3.7,Feb 27,12,6.3,Apr 01,0,0.0,,,,,,
1941,Jan 08,10,1.9,Jan 30,19,4.9,Feb 28,18,6.5,Mar 31,0,0.0,,,,,,
1942,Jan 05,7,1.6,Feb 02,19,4.1,Feb 28,28,6.6,Mar 30,16,5.6,,,,,,
1943,Dec 28,16,2.7,Jan 29,19,4.9,Feb 24,16,4.4,Mar 30,0,0.0,,,,,,
1944,Dec 31,0,0.0,Feb 05,12,2.2,Feb 29,16,4.3,Mar 28,0,0.0,,,,,,
1945,,,,Feb 06,9,2.5,Mar 01,3,0.8,Apr 04,0,0.0,,,,,,
1946,,,,Feb 08,20,6.3,Feb 25,20,6.2,,,,,,,,,
1947,,,,Feb 01,2,0.2,Mar 01,0,0.0,Apr 01,0,0.0,,,,,,
1948,Jan 03,11,1.8,Jan 28,0,0.0,,,,Apr 01,0,0.0,,,,,,
1949,Jan 07,13,3.8,Jan 31,19,4.0,Feb 27,16,4.7,,,,,,,,,
1950,,,,Jan 30,19,4.9,Feb 26,16,6.3,Apr 03,0,0.0,,,,,,
1951,,,,Feb 01,13,4.2,Feb 27,11,4.0,Mar 31,0,0.0,,,,,,
1952,Jan 08,22,4.8,Jan 30,26,6.9,Mar 01,30,8.7,Mar 25,25,9.2,,,,,,
1953,,,,Jan 27,3,0.9,,,,Mar 31,0,0.0,,,,,,
1954,,,,,,,Mar 01,0,0.0,Apr 01,0,0.0,,,,,,
