#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10F28: Elbo Ranch, WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Elbo Ranch (10F28) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 7100 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:02:07 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1963,,,,Mar 01,,4.4,May 01,,7.4,Jul 01,,7.1,,,,,,
1964,,,,Mar 01,,7.9,May 01,,8.8,Jul 01,,11.1,,,,,,
1965,,,,Mar 01,,12.3,May 01,,13.8,Jul 01,,15.5,,,,,,
1966,,,,Mar 01,,7.0,May 01,,8.3,Jul 01,,9.0,,,,,,
1967,,,,Mar 01,,8.9,May 01,,10.8,Jul 01,,11.3,,,,,,
1968,,,,Mar 01,,6.3,May 01,,8.6,Jul 01,,8.6,,,,,,
1969,,,,Mar 01,,9.9,May 01,,11.9,Jul 01,,12.2,,,,,,
1970,,,,Mar 01,,9.7,May 01,,11.3,Jul 01,,12.0,,,,,,
1971,,,,Mar 01,,11.3,May 01,,12.9,Jul 01,,15.7,,,,,,
1972,,,,Mar 01,,13.6,May 01,,16.1,Jul 01,,14.8,,,,,,
1973,,,,Mar 01,,6.2,May 01,,8.1,Jul 01,,8.7,,,,,,
1974,,,,Mar 01,,8.9,May 01,,11.0,Jul 01,,14.3,,,,,,
1975,,,,Mar 01,,6.9,May 01,,11.3,Jul 01,,13.5,,,,,,
1976,,,,Jan 31,37,8.3,Feb 29,58,13.9,Mar 27,57,15.7,Apr 29,52,18.5,,,
1977,,,,Jan 29,14,2.3,May 01,,3.4,Jul 01,,4.7,,,,,,
1978,,,,Jan 30,39,10.8,Feb 28,48,14.0,Mar 30,44,14.5,,,,,,
1979,,,,Jan 31,41,10.6,Feb 28,47,13.4,Mar 29,47,15.0,,,,,,
1980,,,,Jan 29,31,8.0,Feb 27,35,9.0,Mar 28,40,10.7,May 01,13,4.4,,,
1981,,,,Mar 01,,3.7,May 01,,4.8,Jul 01,,5.5,,,,,,
