#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 16G06: Antelope Ridge (Disc), ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Antelope Ridge (disc) (16G06) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 6180 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:04:45 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1959,,,,Jan 26,5,1.2,Mar 02,13,3.9,Mar 26,8,3.2,,,,,,
1960,,,,Jan 30,13,3.2,Feb 29,22,5.2,Mar 30,8,3.0,,,,,,
1961,,,,Jan 30,6,1.6,Feb 24,6,1.7,Mar 28,8,2.4,,,,,,
1962,,,,Feb 01,5,1.1,Feb 26,8,1.2,Mar 28,15,6.5,,,,,,
1963,,,,Feb 02,0,0.0,Feb 28,0,0.0,Apr 02,0,0.0,,,,,,
1964,,,,Jan 29,30,9.7,Feb 26,27,8.5,Mar 25,35,10.9,,,,,,
1965,,,,Jan 26,19,3.8,Feb 26,10,4.1,Mar 26,8,2.9,Apr 30,0,0.0,,,
1966,Dec 28,0,0.0,Mar 01,,0.6,Feb 24,16,3.7,Apr 01,0,0.0,Apr 29,0,0.0,,,
1967,,,,Jan 28,22,5.9,Feb 27,26,7.5,Mar 28,16,4.9,,,,,,
1968,,,,Jan 29,12,2.8,Feb 26,0,0.0,Mar 27,0,0.0,,,,,,
1969,,,,Jan 28,43,12.4,Feb 26,48,17.4,Mar 26,41,16.3,,,,,,
1970,,,,Feb 03,22,6.6,Mar 03,18,6.3,Apr 01,16,6.2,,,,,,
1971,,,,Feb 01,19,5.0,Feb 26,22,7.5,Mar 29,21,7.7,,,,,,
1972,,,,Jan 26,43,13.4,Feb 28,40,14.3,Mar 29,25,9.5,,,,,,
1973,,,,Jan 30,18,3.7,Feb 28,17,4.4,Mar 28,18,6.7,May 01,0,0.0,,,
1974,Dec 26,18,3.7,Mar 01,,6.0,Feb 28,33,10.2,Mar 29,22,7.0,,,,,,
1975,,,,Mar 01,,10.7,May 01,,13.4,Mar 26,37,13.0,,,,,,
