#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 22F16: North Umpqua, OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# North Umpqua (22F16) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 4200 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:08 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1937,,,,,,,,,,Apr 01,29,14.1,,,,,,
1938,,,,Jan 29,17,4.0,,,,Mar 30,55,19.7,,,,,,
1939,,,,,,,Feb 27,52,17.5,Mar 30,34,15.9,,,,,,
1940,,,,Jan 20,5,1.2,,,,Apr 01,0,0.0,,,,,,
1941,,,,Feb 06,11,3.8,,,,Mar 31,0,0.0,,,,,,
1942,,,,,,,,,,Apr 01,12,4.6,,,,,,
1943,,,,,,,,,,,,,,,,,,
1944,,,,,,,,,,Mar 30,13,5.8,,,,,,
1945,,,,,,,,,,Mar 31,13,5.5,,,,,,
1946,,,,,,,,,,Mar 31,51,20.8,,,,,,
1947,,,,Jan 28,11,3.8,,,,Mar 31,6,2.4,,,,,,
1948,,,,,,,,,,Mar 27,40,14.8,,,,,,
1949,,,,,,,,,,Mar 26,61,24.2,,,,,,
1950,,,,,,,,,,Mar 28,65,22.8,,,,,,
1951,,,,Jan 26,41,13.9,,,,Mar 27,51,20.6,,,,,,
1952,,,,Feb 01,58,22.2,Feb 25,50,18.4,Apr 01,67,27.7,,,,,,
1953,,,,Feb 04,38,13.1,,,,Mar 28,50,20.3,,,,,,
1954,,,,Feb 01,52,16.3,Feb 26,47,17.9,Mar 31,45,18.4,,,,,,
1955,Jan 02,30,7.0,Feb 02,38,10.2,Mar 01,49,13.4,Mar 31,48,15.8,May 04,39,14.6,,,
1956,,,,Feb 07,42,14.4,Mar 05,84,22.5,Apr 02,62,23.5,Apr 30,15,5.5,,,
1957,Jan 01,0,0.0,Feb 07,27,6.4,Mar 08,10,3.4,Mar 26,17,5.3,,,,,,
1958,Dec 31,32,9.4,Jan 25,37,11.7,Feb 23,33,11.7,Mar 25,38,13.6,Apr 23,16,5.6,,,
1959,Dec 24,0,0.0,Jan 27,0,0.0,Feb 25,16,4.4,Mar 25,8,2.6,,,,,,
1960,Dec 27,9,1.8,Jan 27,27,6.8,Feb 28,32,10.3,Mar 28,26,8.6,Apr 28,11,4.6,,,
1961,Jan 07,10,3.4,Jan 27,10,3.6,Feb 22,11,2.8,Mar 28,33,12.0,Apr 27,1,0.4,,,
1962,Dec 21,33,7.8,Jan 29,34,11.8,Feb 27,32,13.5,Mar 28,40,15.7,Apr 29,2,0.9,,,
1963,Dec 26,8,2.9,Jan 29,18,3.8,Feb 26,0,0.0,Mar 28,1,0.2,Apr 29,0,0.0,,,
1964,Dec 24,4,0.6,Jan 27,50,13.5,Feb 27,46,17.8,Mar 27,64,23.6,Apr 27,31,14.9,,,
1965,Jan 05,39,11.1,Jan 31,37,16.4,Feb 24,35,15.6,Mar 26,22,8.9,May 06,0,0.0,,,
1966,,,,Jan 26,47,16.3,Feb 25,50,18.5,Mar 25,50,19.8,Apr 27,6,2.8,,,
1967,Dec 27,14,4.2,Jan 30,33,11.7,Feb 27,36,14.1,Mar 30,43,15.5,Apr 27,36,13.6,,,
1968,Dec 28,19,4.9,Jan 30,45,9.3,Feb 28,13,4.6,Mar 29,3,1.3,Apr 29,0,0.0,,,
1969,Jan 02,28,7.6,Jan 31,63,14.5,Feb 27,52,18.9,Mar 28,41,18.6,Apr 29,7,3.4,,,
1970,Dec 29,19,3.3,Jan 29,15,4.2,Feb 27,10,3.8,Mar 30,6,2.3,Apr 29,0,0.0,,,
1971,Dec 28,28,7.3,Jan 27,34,13.3,Feb 26,54,16.1,Mar 29,52,24.1,Apr 28,31,14.4,,,
1972,Dec 28,40,11.5,Jan 28,54,18.2,Feb 28,48,20.5,Mar 28,35,16.6,Apr 26,16,8.3,,,
1973,Jan 02,12,2.8,Jan 31,20,4.5,Mar 02,15,5.0,Apr 02,17,5.8,May 02,0,0.0,,,
1974,Dec 28,35,12.5,Jan 30,42,15.4,Feb 27,64,22.3,Mar 28,66,26.3,May 02,34,16.1,,,
1975,Dec 31,27,7.2,Jan 30,42,16.0,Feb 28,46,20.2,Mar 31,64,24.6,May 01,42,20.4,,,
1976,Dec 30,22,5.1,Jan 30,41,15.4,Feb 25,54,19.5,Mar 26,59,20.3,Apr 28,34,15.2,,,
1977,Dec 30,2,0.7,Jan 30,8,1.7,Feb 28,12,2.5,Mar 31,16,5.5,May 02,0,0.0,,,
1978,Dec 30,13,3.7,Jan 30,9,3.8,Feb 27,13,5.4,Mar 30,0,0.0,Apr 28,0,0.0,,,
1979,Dec 29,8,2.6,Jan 30,11,2.8,Mar 01,34,9.9,Mar 30,8,3.4,May 02,0,0.0,,,
1980,Dec 28,9,2.7,Jan 31,7,3.1,Feb 28,1,0.5,Mar 31,6,1.9,May 02,0,0.0,,,
1981,Dec 31,1,0.3,Jan 29,6,1.0,Feb 26,0,0.0,Mar 31,0,0.0,Apr 29,0,0.0,,,
1982,,,,Jan 29,52,16.6,Feb 26,35,14.5,Mar 30,30,11.8,Apr 30,19,9.1,,,
1983,Dec 30,21,3.5,Jan 28,22,8.1,Mar 01,26,10.5,Mar 31,26,7.8,Apr 29,5,2.1,,,
1984,Dec 29,30,6.0,Jan 30,27,9.4,Feb 28,37,11.6,Mar 29,29,9.4,Sep 01,,3.7,,,
1985,Dec 27,34,9.9,Feb 04,38,11.5,Mar 01,41,14.8,Mar 29,51,16.0,Apr 30,4,1.6,,,
1986,Jan 02,23,7.9,Jan 30,20,8.8,Mar 03,27,11.8,Mar 28,15,6.4,Apr 30,0,0.0,,,
1987,Dec 31,13,4.3,Jan 29,29,7.2,Feb 26,32,10.4,Apr 01,12,4.9,Apr 29,0,0.0,May 29,0,0.0
1988,Dec 28,11,2.4,Jan 26,21,4.0,Feb 22,14,6.3,Mar 31,3,1.2,May 02,0,0.0,,,
1989,Dec 30,34,7.5,Jan 31,43,14.4,Feb 24,43,14.7,Mar 29,34,13.6,May 03,0,0.0,,,
1990,Dec 31,0,0.0,Jan 29,18,2.9,Feb 26,30,9.3,Mar 26,15,5.0,Apr 30,0,0.0,,,
1991,Jan 02,16,3.9,Jan 28,11,4.9,Feb 28,3,1.5,Mar 25,14,3.2,Apr 29,2,0.7,,,
1992,Jan 01,,2.2,Jan 29,6,2.5,Feb 24,1,0.3,Mar 27,0,0.0,Apr 29,0,0.0,,,
1993,Dec 29,50,7.0,Jan 26,50,14.5,Feb 24,62,19.4,Mar 29,26,10.5,Apr 27,7,2.8,,,
1994,Dec 28,5,1.0,Jan 25,12,3.8,Feb 25,23,7.6,Mar 25,5,2.4,,,,,,
1995,Dec 29,29,9.5,Jan 26,28,9.3,Feb 27,13,5.8,Mar 24,17,4.6,Apr 26,2,1.1,,,
1996,,,,Mar 01,,11.3,Feb 26,31,6.3,Mar 29,15,4.7,Apr 24,0,0.0,,,
1997,Dec 30,19,6.7,Jan 28,25,7.8,May 01,36,11.8,Apr 03,15,6.1,Apr 25,0,0.0,,,
1998,,,,Jan 26,22,6.4,Feb 26,28,9.5,Mar 31,12,3.6,Apr 27,0,0.0,,,
1999,Dec 31,24,7.4,Feb 03,46,13.3,Mar 02,57,22.5,Apr 02,54,17.3,Apr 30,14,5.7,,,
2000,Jan 05,18,3.4,Feb 02,31,9.4,Mar 06,31,11.3,Mar 31,14,5.8,Sep 01,,0.0,,,
2001,Jan 05,14,3.5,Feb 05,16,5.0,Mar 02,22,5.6,Mar 30,4,1.4,Sep 01,,0.0,,,
2002,Dec 28,32,9.1,Feb 01,47,11.9,Mar 01,34,11.7,Mar 29,31,12.4,Sep 01,,0.0,,,
2003,Jan 02,14,2.7,Feb 03,3,0.9,Mar 03,6,1.2,Mar 31,0,0.0,Sep 01,,0.0,,,
2004,,,,Feb 10,37,13.5,Mar 08,38,14.7,Apr 02,14,6.4,May 01,,0.0,,,
2005,,,,Jan 28,8,2.1,Feb 25,4,1.4,Apr 04,8,1.1,Sep 01,0,0.0,,,
2006,Jan 05,21,6.3,Feb 03,48,15.4,Mar 06,41,15.8,Mar 30,45,18.7,May 03,7,2.6,,,
2007,Jan 08,19,4.1,Feb 01,18,5.0,Mar 02,46,9.8,Mar 30,10,3.3,Apr 30,0,0.0,,,
2008,Jan 03,32,7.1,Feb 09,83,22.7,Feb 28,57,20.7,Mar 28,60,21.3,May 01,37,16.1,,,
2009,Jan 06,35,5.6,Feb 10,28,10.8,Mar 11,33,10.8,Mar 31,31,12.2,Apr 30,5,1.6,,,
2010,,,,Feb 03,8,2.0,Mar 03,5,1.5,Apr 01,10,2.6,,,,,,
2011,,,8.0,,,6.4,,,9.0,,,14.6,,,6.9,,,
2012,,,,Feb 03,14,5.5,Mar 02,26,6.4,Apr 02,26,8.4,,,,,,
2013,,,,Feb 06,28,7.4,Mar 01,26,7.4,Apr 02,7,2.3,,,,,,
2014,,,,,,,,,,,,,,,,,,
2015,,,,,,,Mar 03,0,0.0,Apr 02,0,0.0,,,,,,
2016,,,,Feb 08,36,14.3,Feb 25,30,11.8,Apr 01,19,8.1,,,,,,
2017,,,,Jan 30,43,9.8,Mar 02,44,14.9,Apr 04,28,10.3,,,,,,
2018,,,,Jan 30,3,0.9,Mar 01,24,3.9,Apr 02,3,1.0,,,,,,
2019,,,,,,,,,,,,,,,,,,
2020,,,,,,,,,,,,,,,,,,
2021,,,,,,,Feb 24,27,10.1,Mar 31,31,12.2,,,,,,
2022,,,,Jan 25,25,9.9,Feb 25,26,10.4,Mar 30,7,3.3,,,,,,
2023,,,,Jan 31,19,6.2,Feb 27,31,9.2,Mar 30,35,12.7,,,,,,
2024,,,,,,,,,,,,,,,,,,
