#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 1F01A: Aberdeen Lake, BC
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Aberdeen Lake (1F01A) 
# British Columbia  SNOW COURSE/AERIAL MARKER Site - 4298 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:02 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1939,,,,,,,,,,Mar 24,27,8.0,,,,,,
1940,,,,,,,,,,Mar 27,14,4.4,,,,,,
1941,,,,,,,,,,Mar 27,10,3.4,,,,,,
1942,,,,,,,,,,Mar 28,16,3.2,,,,,,
1943,,,,,,,,,,Mar 31,26,5.4,,,,,,
1944,,,,,,,,,,Mar 30,20,5.1,,,,,,
1945,,,,,,,,,,Apr 02,25,6.0,,,,,,
1946,,,,,,,,,,Mar 31,24,7.9,,,,,,
1947,,,,,,,,,,Mar 30,14,3.9,,,,,,
1948,,,,,,,,,,Mar 30,26,5.6,,,,,,
1949,,,,,,,,,,Mar 30,32,8.5,,,,,,
1950,,,,,,,,,,Mar 31,34,6.8,,,,,,
1951,,,,,,,,,,Mar 31,32,8.6,,,,,,
1952,,,,,,,,,,Mar 29,34,9.4,,,,,,
1953,,,,,,,,,,Mar 31,19,4.9,,,,,,
1954,,,,Feb 02,26,6.0,Mar 01,24,6.6,Apr 01,29,7.6,May 04,12,4.0,,,
1955,,,,Feb 01,14,2.7,Feb 28,21,4.2,Apr 01,25,5.8,May 02,13,4.2,,,
1956,,,,Feb 01,28,6.4,Mar 01,34,7.5,Apr 02,31,9.0,May 01,0,0.0,,,
1957,,,,Feb 01,35,6.1,Mar 01,30,7.4,Apr 01,28,7.7,May 01,5,1.7,,,
1958,,,,Feb 01,19,3.8,Feb 28,22,5.0,Mar 28,15,4.8,Apr 30,0,0.0,,,
1959,,,,Feb 02,28,6.6,Feb 27,34,8.3,Mar 31,32,8.8,Apr 29,6,2.0,,,
1960,,,,Feb 01,22,4.7,Feb 29,26,5.4,Apr 01,12,3.8,Apr 29,0,0.0,,,
