#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 13D23: Palisade Creek, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Palisade Creek (13D23) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 8250 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:03:44 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,,,,,,,Jul 01,,23.5,,,,,,
1962,,,,,,,,,,Jul 01,,29.0,,,,,,
1963,,,,,,,,,,Jul 01,,21.0,,,,,,
1964,,,,,,,,,,Jul 01,,30.0,,,,,,
1965,,,,,,,,,,Jul 01,,40.0,,,,,,
1966,,,,,,,,,,Jul 01,,19.0,,,,,,
1967,,,,,,,,,,Apr 01,92,34.0,May 01,97,40.0,,,
1968,,,,,,,,,,Apr 01,85,31.5,May 01,86,36.5,,,
1969,,,,,,,,,,Mar 26,83,34.6,May 01,67,32.7,,,
1970,,,,,,,,,,Apr 03,94,32.9,May 01,110,38.6,,,
1971,,,,,,,,,,Apr 02,104,43.0,Apr 27,100,44.0,,,
1972,,,,,,,,,,Mar 31,112,46.6,Apr 26,114,49.6,,,
1973,,,,,,,Mar 02,58,19.2,Mar 30,65,22.3,May 02,63,25.0,,,
1974,,,,,,,,,,Apr 02,115,44.1,Apr 30,94,43.5,,,
1975,,,,,,,,,,Mar 28,84,30.0,Apr 29,107,36.8,,,
1976,,,,,,,,,,Apr 01,91,35.4,Apr 28,96,39.0,,,
1977,,,,,,,,,,Apr 01,54,14.3,Apr 27,30,11.6,,,
1978,,,,,,,,,,Mar 31,76,35.2,Apr 26,77,39.5,,,
1979,,,,,,,,,,Mar 30,80,27.6,Apr 25,86,32.8,,,
1980,,,,,,,Feb 27,64,21.6,Mar 29,75,26.6,May 01,51,23.8,,,
1981,,,,,,,,,,Apr 01,76,21.8,Apr 29,59,23.4,,,
1982,,,,,,,,,,Apr 01,105,39.2,Apr 28,95,42.4,,,
1983,,,,,,,,,,Apr 01,83,30.0,Apr 28,73,31.2,,,
1984,,,,,,,,,,Mar 27,82,24.4,Apr 25,82,28.8,,,
