#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15D02: North Fork Meadows, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# North Fork Meadows (15D02) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 5900 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:36 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,Jan 28,74,23.6,Feb 27,116,35.4,Mar 27,112,41.6,,,,,,
1937,,,,Jan 28,68,15.8,Feb 24,82,26.2,Mar 29,70,29.0,,,,,,
1938,,,,Jan 31,82,26.0,Feb 25,111,41.6,Mar 30,130,48.0,,,,,,
1939,,,,,,,,,,,,,,,,,,
1940,,,,,,,,,,Mar 30,84,31.2,,,,,,
1941,,,,,,,,,,Mar 28,58,23.1,,,,,,
1942,,,,,,,,,,Mar 28,67,21.4,,,,,,
1943,,,,,,,,,,,,,,,,,,
1944,,,,,,,,,,Mar 28,66,20.1,,,,,,
1945,,,,,,,Feb 28,66,19.7,Apr 02,70,25.0,,,,,,
1946,Dec 29,62,20.5,,,,Feb 27,91,31.8,Mar 26,92,37.5,,,,,,
1947,,,,,,,Feb 26,90,34.5,Mar 31,93,38.8,,,,,,
1948,,,,Jan 30,51,16.2,Feb 25,80,24.6,Mar 31,101,33.6,,,,,,
1949,,,,Feb 02,67,23.3,Mar 02,109,39.9,Apr 01,101,43.2,Apr 29,55,31.0,,,
1950,,,,Jan 31,82,28.4,Feb 27,94,36.6,Mar 29,120,45.4,,,,,,
1951,,,,Jan 31,80,26.3,Feb 28,92,34.0,Apr 02,101,44.4,,,,,,
1952,,,,Feb 05,127,38.7,Mar 02,127,51.0,Apr 04,117,48.3,,,,,,
1953,,,,,,,Feb 26,100,36.0,Apr 03,90,36.3,May 02,74,37.6,,,
1954,,,,Feb 01,94,30.7,Mar 02,109,40.2,Mar 31,101,42.2,Apr 28,73,38.8,Jun 02,9,5.2
1955,,,,Feb 04,47,13.4,,,,Apr 05,81,30.6,May 05,86,37.2,,,
