#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 06N14: Hopewell Lake, NM
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Hopewell Lake (06N14) 
# New Mexico  SNOW COURSE/AERIAL MARKER Site - 10000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:59:38 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1972,,,,Jan 26,35,10.3,Feb 24,39,11.1,Mar 29,22,7.8,,,,,,
1973,,,,Jan 31,46,11.8,Feb 27,47,15.0,Mar 30,76,22.1,Apr 27,56,21.7,,,
1974,,,,Jan 29,50,14.0,Feb 26,47,15.7,Mar 27,46,17.7,Apr 27,25,10.9,,,
1975,,,,Jan 29,35,7.8,Feb 26,54,16.2,Mar 25,64,20.5,Apr 29,60,24.3,,,
1976,Dec 30,25,5.8,Jan 28,34,10.0,Feb 25,52,15.2,Mar 23,53,19.7,Apr 28,24,9.7,,,
1977,Dec 30,7,0.6,Jan 28,23,3.6,Feb 24,24,4.7,Mar 29,22,6.5,Apr 28,0,0.0,,,
1978,Dec 28,18,4.3,Jan 30,38,9.6,Feb 24,45,13.2,Mar 30,53,18.2,Apr 27,25,11.0,,,
1979,Dec 28,44,11.2,Jan 28,68,18.8,Feb 26,55,22.8,Mar 28,71,27.2,Apr 27,53,25.2,,,
1980,Dec 28,27,4.7,Jan 28,46,11.7,Feb 26,74,22.5,Mar 26,79,27.2,Apr 30,52,24.4,,,
1981,Dec 30,20,5.1,Jan 27,21,5.4,Feb 28,28,7.8,Mar 30,46,12.4,Apr 30,0,0.0,,,
1982,Dec 31,26,4.8,Jan 28,42,12.9,Feb 25,66,19.9,Mar 31,75,26.3,Apr 28,45,21.3,,,
1983,Dec 28,42,10.5,Jan 31,50,12.5,Feb 28,53,16.1,Mar 30,71,22.4,Apr 28,54,19.0,,,
1984,Dec 30,61,16.2,Jan 31,54,18.3,Feb 28,58,20.3,Mar 28,69,22.5,Apr 27,57,22.0,,,
1985,Dec 28,41,10.9,Jan 30,59,14.7,Feb 26,58,18.1,Mar 28,72,23.7,Apr 30,46,18.8,,,
1986,Dec 30,28,18.2,Jan 28,32,9.7,Feb 26,52,15.4,Mar 25,54,17.6,Apr 30,37,15.6,,,
1987,Dec 30,25,5.7,Jan 29,40,10.5,Feb 24,50,12.7,Mar 25,57,17.2,Apr 30,33,12.6,,,
1988,Dec 30,33,7.4,Jan 26,43,12.1,Feb 24,47,15.8,Mar 28,42,13.7,Apr 27,26,10.6,,,
1989,Dec 28,36,8.4,Jan 31,47,12.2,Feb 24,64,20.1,Mar 28,48,18.4,Apr 27,9,3.6,,,
1990,,,,,,,,,,,,,,,,,,
