#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 20G23: Barley Camp AM, OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Barley Camp Am (20G23) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 6890 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:57:56 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1981,Dec 31,,6.7,Jan 31,50,13.2,Feb 23,45,16.2,Mar 31,59,21.9,Apr 30,30,10.2,,,
1982,,,,Jan 27,43,12.9,Feb 24,35,13.3,Mar 26,41,16.0,,,,,,
1983,,,,Jan 28,46,14.7,Mar 02,64,20.5,Mar 31,70,25.2,,,,,,
1984,,,,Jan 26,44,14.5,May 01,,17.8,Mar 27,56,20.7,,,,,,
1985,,,,Jan 30,42,12.6,Mar 08,60,20.4,Apr 01,48,13.9,,,,,,
1986,,,,Mar 01,,4.9,Feb 25,58,21.5,Mar 26,45,20.3,,,,,,
1987,,,,Jan 29,33,8.9,Feb 25,36,9.7,Mar 31,35,13.0,,,,,,
1988,,,,,,,,,,,,,,,,,,
1989,,,,Jan 25,48,13.0,Feb 28,43,13.3,Mar 28,48,18.2,,,,,,
1990,,,,Mar 01,,2.6,Mar 01,24,6.7,Mar 29,21,8.0,,,,,,
1991,,,,Jan 30,9,2.8,May 01,,1.6,Mar 28,41,10.7,,,,,,
1992,,,,Jan 29,14,2.9,Feb 26,22,6.3,Mar 25,23,7.1,,,,,,
1993,,,,Jan 27,53,15.4,Feb 25,72,24.5,Mar 29,38,16.7,,,,,,
1994,,,,Jan 28,11,2.8,Mar 01,34,9.2,Mar 28,24,8.8,,,,,,
1995,,,,Feb 03,35,11.9,Feb 27,35,13.6,Mar 29,59,23.6,,,,,,
1996,,,,Feb 03,38,9.9,Feb 29,48,14.4,Mar 29,44,16.7,,,,,,
1997,,,,Feb 03,36,12.6,Feb 28,44,14.9,Mar 28,23,8.3,,,,,,
1998,,,,Jan 28,46,14.7,Feb 26,70,19.6,,,,,,,,,
1999,,,,Jan 28,51,14.3,Mar 02,62,18.6,Apr 02,62,22.3,,,,,,
