#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15H01: Bear Creek, NV
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bear Creek (15H01) 
# Nevada  SNOW COURSE/AERIAL MARKER Site - 7800 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:20 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1932,,,,,,,Mar 09,57,18.0,,,,,,,,,
1933,,,,,,,Mar 07,42,13.7,,,,,,,,,
1934,,,,,,,Mar 02,44,13.4,,,,,,,,,
1935,,,,,,,Mar 02,46,13.3,,,,,,,,,
1936,,,,,,,Feb 27,70,22.8,,,,,,,,,
1937,,,,,,,Mar 03,43,16.2,,,,,,,,,
1938,,,,,,,Mar 04,58,18.7,,,,,,,,,
1939,,,,,,,Mar 08,57,14.8,,,,,,,,,
1940,,,,,,,Mar 06,48,14.9,,,,,,,,,
1941,,,,,,,Mar 04,48,13.4,Mar 31,46,14.8,,,,,,
1942,,,,,,,Mar 02,58,18.8,Apr 01,59,22.8,,,,,,
1943,,,,,,,Feb 25,60,23.0,,,,,,,,,
1944,,,,,,,Mar 02,52,14.3,,,,,,,,,
1945,,,,,,,Mar 03,59,14.0,Apr 04,80,22.0,,,,,,
1946,,,,,,,Feb 27,47,16.9,Apr 03,64,22.7,,,,,,
1947,,,,,,,Feb 24,42,12.7,Mar 28,46,15.5,,,,,,
1948,,,,,,,Mar 03,54,14.2,Apr 02,61,20.4,,,,,,
1949,,,,,,,Feb 25,63,22.5,Mar 30,77,25.3,,,,,,
1950,,,,,,,Feb 28,48,17.0,Mar 31,60,21.4,,,,,,
1951,,,,,,,Feb 28,57,18.6,Apr 01,64,22.6,,,,,,
1952,,,,,,,Feb 28,71,23.8,Mar 27,93,31.8,,,,,,
1953,,,,,,,,,,Mar 21,60,20.4,,,,,,
1954,,,,,,,,,,Mar 29,46,11.2,,,,,,
1955,Dec 29,17,3.7,Feb 01,37,8.8,Mar 02,47,12.9,Mar 31,51,17.0,May 01,57,22.2,,,
