#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 11G01: Somsen Ranch (Disc), ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Somsen Ranch (disc) (11G01) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 6800 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:35 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,,,,Mar 01,52,16.8,Apr 01,65,21.2,,,,,,
1937,,,,Feb 01,28,5.6,Mar 01,37,10.8,Apr 01,36,12.0,May 01,18,7.4,,,
1938,,,,Feb 01,25,5.3,Mar 01,29,7.7,Apr 01,40,12.7,May 01,0,0.0,,,
1939,,,,Feb 01,34,6.2,Mar 01,38,9.8,Apr 02,15,5.3,,,,,,
1940,,,,Feb 01,24,5.0,Mar 01,27,8.0,Apr 01,20,7.1,,,,,,
1941,,,,Feb 01,28,6.1,Mar 01,32,8.3,Mar 28,27,7.9,,,,,,
1942,,,,Feb 01,29,6.7,Mar 01,34,9.2,Apr 01,33,9.6,,,,,,
1943,,,,Feb 04,52,15.7,Mar 02,49,16.1,Mar 31,48,17.2,May 01,0,0.0,,,
1944,,,,Feb 02,19,2.4,Feb 29,22,4.2,Mar 30,30,6.8,,,,,,
1945,,,,Jan 30,24,5.9,Feb 27,37,8.8,Mar 28,43,12.6,Apr 28,28,9.6,,,
1946,,,,Feb 01,35,9.8,Mar 01,40,11.9,Apr 01,36,14.0,,,,,,
1947,,,,Feb 01,30,7.8,Mar 01,35,9.9,Apr 01,27,9.5,,,,,,
1948,,,,,,,,,,Apr 01,48,13.3,,,,,,
1949,,,,Feb 01,38,9.3,Mar 01,47,14.5,Apr 01,43,14.7,,,,,,
1950,,,,,,,,,,,,,,,,,,
1951,,,,,,,,,,,,,,,,,,
1952,,,,,,,,,,,,,,,,,,
1953,,,,,,,,,,,,,,,,,,
1954,,,,Jan 29,32,6.9,Mar 01,31,9.2,Mar 29,39,11.3,,,,,,
1955,,,,Jan 28,23,4.7,Feb 25,30,6.5,Mar 30,35,9.7,,,,,,
