#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER HTT: Huntington Lake, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Huntington Lake (HTT) 
# California  SNOW COURSE/AERIAL MARKER Site - 7000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:52 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1930,,,,Jan 23,,10.6,,,,Mar 25,,19.3,Apr 27,,0.5,,,
1931,,,,,,,Feb 23,,9.4,Mar 25,,3.1,,,,,,
1932,,,,Jan 27,,23.3,Feb 29,,33.8,,,,,,,,,
1933,,,,,,,Feb 22,,18.3,Mar 31,,20.9,,,,,,
1934,Jan 02,,8.5,Jan 31,,7.1,Mar 01,,10.7,Mar 28,,0.0,,,,,,
1935,Jan 02,,6.2,Jan 31,,15.5,Feb 28,,17.6,,,,May 06,,14.8,,,
1936,,,,,,,,,,Mar 31,,28.0,,,,,,
1937,,,,,,,,,,,,,,,,,,
1938,,,,,,,,,,,,,,,,,,
1939,,,,,,,,,,,,,,,,,,
1940,,,,,,,,,,,,,May 03,,0.0,,,
1941,,,,Feb 03,,19.7,Mar 05,,33.8,Mar 30,,30.9,May 02,,27.3,,,
1942,,,,Feb 02,,20.8,Mar 02,,25.4,Mar 29,,26.9,May 03,,19.6,,,
1943,,,,Feb 03,,11.0,Mar 07,,18.8,Apr 01,,17.4,,,,,,
1944,Dec 27,,6.0,Feb 04,,11.0,Mar 03,,24.6,Apr 02,,21.9,,,,,,
1945,,,,Jan 30,,6.5,Mar 01,,11.2,Mar 28,,19.8,Apr 27,,9.0,,,
1946,,,,Jan 29,,11.1,Feb 25,,13.7,Mar 25,,12.5,,,,,,
1947,,,,Jan 27,,8.5,Feb 24,,11.2,Mar 24,,7.3,Apr 28,,0.0,,,
1948,,,,Feb 02,,0.0,Mar 02,,6.3,Mar 27,,15.9,Apr 19,,21.2,,,
1949,,,,Jan 28,,14.8,Mar 01,,20.7,Mar 21,,27.2,Apr 27,,9.5,,,
