#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 05K03: Berthoud Pass, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Berthoud Pass (05K03) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 9700 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:16 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,Jan 31,47,11.8,Feb 28,65,17.0,Mar 27,70,22.5,Apr 29,37,16.3,,,
1937,,,,Feb 01,30,6.4,Feb 27,46,9.2,Apr 01,50,13.4,May 01,31,9.5,,,
1938,,,,Jan 31,44,10.0,Mar 01,41,11.1,Mar 30,53,13.2,Apr 29,52,18.0,,,
1939,,,,Jan 30,48,11.7,Feb 27,60,16.0,Mar 28,57,18.6,Apr 30,39,15.9,,,
1940,,,,Jan 26,42,7.8,Feb 29,45,15.5,Mar 27,40,14.5,Apr 30,37,11.9,,,
1941,,,,Jan 30,32,5.7,Feb 27,45,11.7,Mar 29,47,15.3,May 01,49,18.1,,,
1942,,,,Jan 29,34,7.5,Feb 28,41,10.2,Mar 28,49,13.9,Apr 29,40,14.7,,,
1943,,,,Feb 02,39,10.6,Mar 02,47,12.1,Mar 30,48,14.5,Apr 29,21,7.9,,,
1944,,,,Feb 08,29,5.5,Mar 02,32,8.2,Mar 31,48,12.6,Apr 29,50,16.3,,,
1945,,,,Jan 30,34,6.6,Feb 26,40,10.6,Mar 28,47,13.3,May 01,45,14.4,,,
1946,,,,Jan 30,43,10.2,Feb 26,41,11.6,Mar 27,45,14.6,Apr 29,14,5.6,,,
1947,,,,Jan 27,30,6.6,Feb 27,53,11.2,Apr 01,61,16.9,May 01,49,19.4,,,
1948,,,,Feb 02,41,9.7,Mar 02,49,12.1,Apr 01,56,16.6,May 03,42,16.1,,,
1949,,,,Jan 31,41,10.0,Mar 01,48,11.4,Mar 30,59,16.5,May 02,39,14.5,,,
1950,,,,Jan 28,28,6.1,Mar 01,31,7.1,Apr 02,49,14.2,Apr 28,35,12.0,,,
