#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 13C38: Lubrecht Flume, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lubrecht Flume (13C38) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 4680 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:03:38 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,Jan 01,,1.7,Mar 01,,2.3,May 01,,3.8,Jul 01,,0.0,,,,,,
1962,Jan 01,,5.5,Mar 01,,6.8,May 01,,8.9,Jul 01,,10.6,,,,,,
1963,Jan 01,,2.3,Mar 01,,4.6,May 01,,4.2,Jul 01,,2.5,,,,,,
1964,Jan 01,,2.9,Mar 01,,6.6,May 01,,8.2,Jul 01,,11.9,,,,,,
1965,Jan 01,,3.1,Mar 01,,7.5,May 01,,7.3,Jul 01,,9.8,,,,,,
1966,Jan 01,,2.1,Mar 01,,4.0,May 01,,6.4,Jul 01,,1.9,,,,,,
1967,Jan 01,,1.8,Mar 01,,4.9,May 01,,5.4,Jul 01,,6.1,,,,,,
1968,Jan 01,,3.6,Mar 01,,5.3,May 01,,3.8,Jul 01,,0.0,,,,,,
1969,Jan 01,,3.4,Mar 01,,6.3,May 01,,8.2,Jul 01,,14.3,,,,,,
1970,Jan 01,,2.1,Mar 01,,4.4,May 01,,6.5,Jul 01,,7.5,,,,,,
1971,Dec 28,13,2.4,Jan 26,25,5.9,Feb 24,18,5.1,Mar 31,22,6.0,Apr 26,0,0.0,,,
1972,Jan 08,24,5.5,Jan 29,35,9.1,Feb 26,43,12.6,Mar 25,25,8.4,Apr 26,0,0.0,,,
1973,Dec 28,6,1.8,Jan 30,11,2.7,Mar 01,10,3.0,Mar 30,5,1.8,Apr 28,0,0.0,,,
1974,Dec 29,18,3.5,Jan 30,24,6.0,Mar 01,26,8.0,Apr 01,25,8.8,Apr 26,0,0.0,,,
1975,Dec 31,9,1.5,Jan 29,27,5.5,Feb 28,29,8.3,Mar 28,31,9.0,May 03,20,7.8,,,
1976,Dec 29,13,3.4,Jan 29,21,6.3,Feb 25,25,6.5,Mar 31,22,8.6,Sep 01,,2.7,,,
1977,Dec 30,9,1.2,Jan 28,13,2.8,Feb 28,10,2.8,Mar 28,18,5.0,May 02,0,0.0,,,
1978,Dec 28,20,4.7,Jan 30,27,7.0,Feb 27,25,7.1,Mar 29,5,1.8,Apr 27,0,0.0,,,
1979,Jan 02,22,5.0,Jan 29,29,6.8,Feb 27,29,8.8,Mar 28,14,4.4,Apr 30,0,0.0,,,
1980,Dec 26,6,1.1,Feb 02,13,3.4,Mar 01,12,4.1,Mar 29,14,5.6,May 03,0,0.0,,,
1981,Dec 31,0,0.0,Jan 30,1,0.2,Feb 28,0,0.0,Mar 26,0,0.0,May 05,0,0.0,,,
1982,Dec 29,16,3.0,Feb 01,32,6.5,Mar 01,22,8.0,Mar 30,22,8.5,May 01,2,0.7,,,
1983,Jan 06,15,3.6,Jan 29,15,3.9,Mar 02,12,4.4,Apr 04,0,0.0,May 02,0,0.0,,,
1984,Dec 29,13,2.0,Feb 02,7,2.0,Mar 02,3,1.6,Mar 30,0,0.0,May 01,0,0.0,May 31,0,0.0
1985,Dec 28,19,2.4,Jan 28,15,2.8,Feb 27,18,4.2,Apr 01,6,2.2,Apr 29,0,0.0,May 31,0,0.0
1986,Dec 31,9,1.5,Jan 29,17,3.3,Feb 27,20,4.1,Mar 27,0,0.0,Apr 30,0,0.0,,,
1987,Dec 31,10,2.5,Jan 31,14,3.0,Feb 27,13,3.6,Apr 01,1,0.4,May 01,0,0.0,Jun 02,0,0.0
1988,Dec 31,9,1.6,Jan 28,15,2.8,Feb 28,17,4.6,Apr 01,2,0.5,May 02,0,0.0,Jun 03,0,0.0
1989,,,,,,,Mar 02,29,6.3,Mar 31,22,7.2,,,,,,
1990,,,,,,,Feb 28,14,4.0,Apr 02,3,0.8,May 01,0,0.0,,,
1991,,,,,,,Feb 28,11,3.7,Apr 01,4,1.8,May 01,0,0.0,,,
1992,,,,,,,Feb 28,7,2.3,Mar 31,0,0.0,May 02,0,0.0,,,
1993,,,,,,,Mar 01,21,4.1,Apr 01,0,0.0,May 02,0,0.0,,,
1994,,,,,,,Mar 01,14,3.8,Apr 02,0,0.0,May 03,0,0.0,,,
1995,,,,,,,Feb 28,8,2.4,Mar 31,0,0.0,May 01,0,0.0,,,
1996,,,,,,,Feb 29,17,5.4,Mar 30,9,3.2,May 02,0,0.0,,,
1997,,,,Feb 01,,8.1,Feb 28,33,9.1,Mar 31,20,7.2,Apr 30,0,0.0,,,
1998,,,,,,,Feb 27,15,3.6,Mar 31,0,0.0,,,,,,
1999,,,,,,,Feb 25,26,6.1,Mar 31,5,1.4,Apr 29,0,0.0,,,
2000,,,,,,,Feb 29,19,5.5,Mar 31,3,0.8,Apr 29,0,0.0,,,
2001,,,,,,,Mar 01,22,5.1,Mar 29,3,0.8,May 01,0,0.0,,,
2002,,,,,,,,,,Mar 29,20,5.2,,,,,,
2003,,,,,,,Feb 28,16,4.0,Mar 28,16,4.8,,,,,,
2004,,,,,,,,,,,,,,,,,,
2005,,,,,,,Feb 25,4,1.2,,,,,,,,,
2006,,,,,,,,,,Mar 24,17,5.0,,,,,,
2007,,,,,,,,,,Apr 01,0,0.0,,,,,,
2008,,,,,,,Mar 06,22,5.9,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,Mar 26,0,0.0,May 01,,0.0,,,
2011,Dec 30,22,3.7,Jan 31,24,6.1,,,,,,,,,,,,
