#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 2C07: Fernie East, BC
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fernie East (2C07) 
# British Columbia  SNOW COURSE/AERIAL MARKER Site - 4101 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:06:30 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1951,,,,Feb 06,43,10.4,Feb 28,51,14.3,Mar 30,48,16.7,Apr 30,0,0.0,,,
1952,,,,Jan 29,45,12.3,Feb 27,46,13.9,Apr 01,40,14.6,Apr 29,0,0.0,,,
1953,,,,Jan 29,46,11.9,Feb 26,46,13.8,Mar 26,41,13.7,May 04,5,2.4,,,
1954,,,,Feb 01,58,14.3,Mar 01,70,22.3,Mar 31,69,23.8,Apr 30,55,21.3,,,
1955,,,,Jan 31,28,8.5,Mar 01,50,11.6,Mar 31,50,16.3,Apr 29,35,13.9,,,
1956,,,,Jan 31,51,12.9,Mar 05,67,19.3,Apr 03,50,17.5,May 01,24,8.6,,,
1957,,,,Feb 01,45,10.9,Feb 27,46,13.8,Apr 01,39,13.4,May 02,0,0.0,,,
1958,,,,Jan 31,41,10.7,Feb 28,36,12.3,Mar 28,29,12.0,May 01,0,0.0,,,
1959,,,,Jan 30,46,11.9,Feb 27,48,13.5,Mar 31,47,15.2,May 01,0,0.0,,,
1960,,,,Jan 29,46,8.7,Feb 26,45,8.8,Apr 01,36,9.4,Apr 29,0,0.0,,,
1961,,,,Jan 31,40,9.1,Mar 02,54,10.2,Mar 29,47,16.5,Apr 28,31,10.2,,,
1962,,,,Feb 01,43,11.8,Feb 27,46,12.8,Mar 30,50,15.4,Apr 30,10,3.9,,,
1963,,,,Jan 31,26,6.3,Feb 27,24,8.1,Apr 05,20,7.9,May 02,7,2.2,,,
1964,,,,Jan 31,47,9.4,Mar 04,52,14.0,Mar 31,47,16.3,Apr 29,27,11.2,,,
1965,,,,Jan 29,52,14.3,Feb 26,53,19.1,Apr 01,51,20.1,Apr 29,19,9.3,,,
