#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 20K13: Truckee #2, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Truckee #2 (20K13) 
# California  SNOW COURSE/AERIAL MARKER Site - 6350 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:29 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1931,,,,Feb 08,27,7.2,,,,Mar 29,20,7.8,,,,,,
1932,,,,,,,Feb 28,70,26.8,Apr 02,47,21.6,,,,,,
1933,,,,,,,Feb 26,47,15.6,Mar 31,43,15.7,,,,,,
1934,,,,,,,Mar 04,31,12.3,Apr 02,0,0.0,,,,,,
1935,,,,,,,Mar 03,36,13.3,Mar 30,54,21.4,,,,,,
1936,,,,,,,Mar 01,70,25.5,Mar 28,48,22.1,,,,,,
1937,,,,,,,Mar 06,52,21.2,Mar 27,54,23.0,,,,,,
1938,,,,,,,Mar 05,80,27.1,Apr 08,89,38.3,,,,,,
1939,,,,,,,Mar 05,38,12.1,Apr 02,19,7.4,,,,,,
1940,Jan 12,35,9.4,,,,Mar 02,53,18.9,Mar 30,41,15.2,,,,,,
1941,,,,Jan 31,41,12.8,Mar 02,54,16.6,Mar 29,34,14.6,,,,,,
1942,,,,,,,Feb 28,56,21.0,Mar 28,49,20.4,,,,,,
1943,,,,Jan 31,51,14.4,Feb 27,53,18.4,Mar 27,45,16.3,,,,,,
1944,,,,Feb 05,31,8.6,Feb 27,46,12.4,Apr 01,41,17.2,,,,,,
1945,,,,,,,Mar 04,50,15.1,Apr 01,52,18.0,,,,,,
1946,,,,Feb 03,57,18.8,Mar 02,54,19.0,Apr 01,64,22.8,,,,,,
1947,,,,,,,,,,Mar 27,24,9.7,,,,,,
1948,,,,,,,,,,Mar 27,31,8.7,,,,,,
1949,,,,,,,,,,Apr 02,54,21.0,,,,,,
1950,,,,,,,,,,Apr 02,51,23.4,,,,,,
1951,,,,,,,,,,Apr 01,14,5.4,,,,,,
1952,,,,,,,,,,,,,,,,,,
1953,,,,,,,Mar 05,45,18.5,Apr 02,41,17.7,,,,,,
