#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 11D19: Lone Mountain, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lone Mountain (11D19) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 8880 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:03:37 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,,,,May 01,,15.1,Jul 01,,18.2,Sep 01,,20.2,,,
1962,,,,,,,May 01,,27.0,Jul 01,,27.4,Sep 01,,17.5,,,
1963,,,,,,,May 01,,20.3,Jul 01,,21.8,Sep 01,,23.8,,,
1964,,,,,,,May 01,,21.6,Jul 01,,27.2,Sep 01,,29.9,,,
1965,,,,,,,May 01,,28.4,Jul 01,,29.4,Sep 01,,31.9,,,
1966,,,,,,,May 01,,12.5,Jul 01,,15.3,Sep 01,,18.9,,,
1967,,,,,,,May 01,,21.9,Jul 01,,28.5,Sep 01,,31.3,,,
1968,,,,,,,May 01,,28.3,Jul 01,,29.6,Sep 01,,34.7,,,
1969,,,,,,,May 01,,22.3,Jul 01,,23.5,Sep 01,,21.3,,,
1970,,,,,,,May 01,,24.7,Jul 01,,30.1,Sep 01,,37.7,,,
1971,,,,,,,Feb 25,84,27.0,Mar 29,91,29.0,Apr 28,90,36.4,,,
1972,Dec 30,44,10.2,Jan 28,57,18.5,Feb 28,66,23.4,Jul 01,,26.4,Apr 27,74,29.9,,,
1973,Dec 26,33,7.2,Feb 01,45,11.0,Feb 26,44,13.8,Mar 26,60,16.2,Apr 27,80,24.6,,,
1974,Dec 26,54,14.6,Jan 30,68,23.1,Feb 28,72,25.9,Apr 01,99,36.1,Apr 29,90,37.4,,,
1975,Jan 01,37,8.0,Jan 29,57,16.4,Feb 26,62,20.7,Mar 26,84,25.4,Apr 30,89,31.9,,,
1976,Jan 01,51,14.9,Jan 28,60,20.6,Mar 01,78,24.8,Mar 30,82,30.1,Apr 29,88,32.1,,,
1977,Dec 29,22,4.7,Jan 30,30,7.8,Feb 28,42,9.7,Apr 02,56,16.0,Apr 27,27,10.8,,,
1978,Jan 02,46,14.0,Jan 31,68,20.5,Feb 28,77,25.6,Apr 01,58,24.9,Apr 25,70,31.1,,,
1979,Dec 28,33,8.6,Jan 28,44,11.9,Mar 02,68,17.2,Mar 28,57,19.2,Apr 25,67,24.0,,,
