#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 20K22: Brockway Summit #1 & #2, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Brockway Summit #1 & #2 (20K22) 
# California  SNOW COURSE/AERIAL MARKER Site - 7100 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:01:16 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1965,,,,Feb 02,53,20.1,Mar 01,46,19.1,Mar 31,37,17.0,,,,,,
1966,,,,Jan 27,39,12.1,Mar 03,49,14.8,Mar 30,20,8.1,,,,,,
1967,,,,Jan 27,72,18.1,Mar 01,53,22.1,Mar 31,83,29.2,,,,,,
1968,,,,Feb 01,59,13.9,Feb 28,32,13.1,Mar 25,34,13.2,,,,,,
1969,,,,Jan 31,100,30.1,Feb 26,130,47.7,Mar 24,104,48.9,,,,,,
1970,,,,Jan 31,44,14.1,Feb 24,43,16.1,Mar 28,28,11.8,,,,,,
1971,,,,Jan 31,46,17.0,Feb 27,40,15.5,Mar 27,53,20.7,,,,,,
1972,,,,Jan 28,50,12.7,Feb 25,42,13.0,Mar 31,0,0.0,,,,,,
1973,,,,Jan 27,54,16.2,Feb 25,68,21.6,Mar 27,64,22.8,,,,,,
1974,,,,Jan 31,32,10.9,Feb 26,39,12.7,Mar 30,53,17.6,,,,,,
1975,,,,Jan 29,21,6.9,Feb 26,55,18.7,Mar 28,79,25.9,,,,,,
1976,,,,Jan 29,0,0.0,Feb 25,10,2.9,Mar 29,5,1.6,,,,,,
1977,,,,Jan 30,10,3.4,Feb 28,18,4.2,Mar 30,13,3.4,,,,,,
1978,,,,Jan 30,55,19.0,Feb 27,60,24.7,Mar 28,49,21.7,,,,,,
1979,,,,Jan 29,25,6.7,Feb 28,58,16.0,Mar 27,39,13.8,,,,,,
1980,,,,Jan 30,42,14.9,Feb 29,68,25.0,Mar 26,69,27.1,,,,,,
1981,,,,Jan 26,29,10.0,Feb 26,20,6.6,Mar 27,23,7.9,,,,,,
1982,,,,Jan 28,47,11.8,Feb 26,25,10.9,Apr 05,75,21.4,,,,,,
