#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10F09: Togwotee Pass, WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Togwotee Pass (10F09) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 9580 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:59 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,Feb 03,65,18.6,,,,Mar 26,92,32.3,,,,,,
1937,,,,Feb 03,50,14.0,,,,Mar 26,66,21.6,,,,,,
1938,,,,Feb 03,77,22.6,,,,Mar 28,89,30.9,,,,,,
1939,,,,Feb 03,59,18.9,,,,Mar 28,73,26.8,,,,,,
1940,,,,Feb 03,35,7.9,,,,Mar 29,55,16.9,,,,,,
1941,,,,Feb 03,46,13.3,,,,Mar 26,62,20.8,,,,,,
1942,,,,Feb 03,52,13.9,,,,Mar 27,64,20.7,,,,,,
1943,,,,Feb 03,94,32.3,,,,Mar 29,100,43.2,,,,,,
1944,,,,Feb 02,54,13.3,,,,Mar 31,71,20.4,,,,,,
1945,,,,Feb 05,48,13.4,,,,Mar 31,69,26.1,,,,,,
1946,,,,Feb 04,70,19.8,,,,Mar 31,78,28.8,,,,,,
1947,,,,Feb 04,76,23.8,Mar 03,90,28.4,Mar 31,87,33.3,May 01,80,33.2,,,
1948,,,,Feb 02,55,17.1,,,,Mar 30,79,27.4,,,,,,
1949,,,,Feb 02,64,20.9,,,,Mar 30,90,32.1,May 02,66,29.5,,,
1950,,,,Feb 02,88,26.4,,,,Mar 27,116,38.4,Apr 29,90,39.7,,,
1951,,,,Jan 30,79,23.9,Feb 27,92,32.4,Mar 30,100,39.9,Apr 30,92,40.4,,,
1952,,,,Feb 01,72,20.8,Mar 03,78,25.9,Mar 28,94,32.2,May 01,68,30.8,,,
1953,,,,Feb 02,67,18.7,Feb 27,69,24.4,Apr 01,71,27.3,May 01,69,31.2,,,
1954,,,,Feb 02,70,21.1,Feb 27,84,26.3,Mar 31,103,34.7,Apr 30,80,37.0,,,
