#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 19E02: Beech Creek Summit (Disc), OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Beech Creek Summit (disc) (19E02) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 4650 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:05 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1937,Dec 28,8,1.0,Jan 27,28,5.0,Feb 25,31,10.2,Mar 29,18,7.3,Apr 28,1,0.2,,,
1938,Dec 30,2,1.2,Jan 29,7,2.0,Feb 28,16,6.7,Mar 30,19,7.6,,,,,,
1939,Dec 28,3,0.3,Jan 28,17,4.2,Feb 25,26,7.9,Mar 28,12,5.2,,,,,,
1940,Dec 28,0,0.0,Jan 29,8,2.4,Feb 27,13,4.8,Mar 24,0,0.0,May 01,0,0.0,,,
1941,Dec 28,5,0.8,Jan 28,14,3.8,Feb 27,18,5.5,Mar 26,0,0.0,,,,,,
1942,Dec 29,9,1.6,Jan 28,14,4.1,Feb 27,28,7.8,Mar 29,18,5.6,,,,,,
1943,Dec 29,18,4.3,Jan 29,34,7.6,Mar 03,25,8.4,Mar 29,18,6.0,,,,,,
1944,Jan 03,8,2.1,Feb 01,10,3.3,Feb 29,17,4.6,Mar 27,10,3.6,,,,,,
1945,Dec 28,5,1.4,Jan 30,9,1.6,Feb 27,13,3.0,Mar 28,16,5.6,,,,,,
1946,Dec 29,13,5.3,Jan 29,21,7.7,Feb 27,20,6.7,Mar 26,16,7.0,,,,,,
1947,Dec 31,0,0.0,Jan 31,10,1.5,Feb 28,1,0.4,Mar 27,0,0.0,,,,,,
1948,,,,Jan 27,9,2.6,Feb 26,12,4.0,Mar 30,19,6.1,,,,,,
1949,,,,Jan 31,24,5.4,Mar 01,25,8.6,Mar 29,15,5.0,,,,,,
1950,,,,Jan 31,24,7.6,Feb 23,24,8.6,Mar 31,22,6.9,,,,,,
1951,,,,Jan 29,17,4.9,Mar 03,23,5.3,Mar 28,14,4.4,,,,,,
1952,,,,Jan 28,28,6.5,Feb 28,35,10.2,Mar 28,26,7.8,,,,,,
1953,,,,Jan 29,15,5.3,Feb 26,21,7.2,Mar 30,18,6.9,,,,,,
1954,,,,,,,Feb 26,9,3.5,Mar 29,6,2.3,Apr 28,0,0.0,,,
1955,,,,Feb 01,17,3.9,Feb 28,22,5.3,Mar 26,23,6.5,Apr 28,16,5.1,,,
1956,,,,Feb 02,24,5.7,Mar 01,29,8.5,Mar 29,17,6.5,May 01,0,0.0,,,
1957,,,,Jan 30,12,2.2,Feb 27,6,2.8,Mar 26,10,4.4,Apr 30,0,0.0,,,
1958,Dec 26,5,1.4,Jan 28,20,4.5,Feb 21,16,5.8,Mar 27,13,5.0,Apr 25,0,0.0,,,
1959,Dec 22,0,0.0,Jan 28,7,1.2,Feb 23,10,3.0,Mar 25,0,0.0,Apr 27,0,0.0,,,
1960,Dec 29,4,1.2,Jan 27,15,3.4,Feb 24,18,5.1,Mar 28,0,0.0,Apr 27,0,0.0,,,
1961,Dec 29,6,1.3,Jan 27,3,1.2,Feb 24,0,0.0,Mar 27,0,0.0,Apr 26,0,0.0,,,
1962,Dec 26,16,4.6,Jan 29,13,4.4,Feb 27,19,6.1,Mar 29,20,7.7,Apr 29,0,0.0,,,
1963,Dec 28,0,0.0,Jan 29,10,1.0,Feb 26,0,0.0,Mar 27,0,0.0,Apr 26,7,2.1,,,
1964,Dec 27,7,1.6,Jan 29,17,4.6,Feb 27,17,4.8,Mar 30,14,4.8,Apr 27,0,0.0,,,
1965,Dec 28,6,1.3,Jan 27,22,5.8,Feb 25,13,4.9,Mar 29,9,3.4,Apr 26,0,0.0,,,
1966,Dec 27,8,1.0,Jan 25,16,2.9,Feb 28,20,5.4,Mar 30,8,2.9,Apr 27,0,0.0,,,
1967,Dec 27,8,1.4,Jan 27,13,3.4,Feb 27,13,3.7,Mar 27,8,3.2,,,,,,
1968,Dec 29,0,0.0,Jan 30,7,1.7,Feb 26,0,0.0,Mar 27,0,0.0,May 01,0,0.0,,,
1969,Jan 02,15,3.2,Feb 04,23,5.6,Mar 03,24,6.9,Mar 26,22,7.9,Apr 30,0,0.0,,,
1970,Mar 02,9,1.3,Jan 29,7,1.8,Feb 25,3,1.4,Mar 30,3,2.0,Apr 27,0,0.0,,,
1971,Dec 29,21,4.4,Jan 26,17,5.0,Feb 24,13,4.3,Mar 29,16,5.8,Apr 27,1,0.4,,,
1972,Dec 27,28,7.2,Jan 28,28,8.0,Feb 28,20,8.1,Mar 30,5,2.2,Apr 24,0,0.0,,,
1973,Dec 27,2,0.3,Jan 31,11,2.5,Feb 28,10,3.7,Mar 30,7,3.8,Apr 27,0,0.0,,,
1974,Dec 28,5,1.6,Jan 31,9,1.8,Feb 27,13,4.0,,,,,,,,,
1975,,,,,,,,,,,,,,,,,,
