#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15J19: Smith Creek, NV
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Smith Creek (15J19) 
# Nevada  SNOW COURSE/AERIAL MARKER Site - 7588 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:58:45 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1977,,,,Jan 25,13,2.4,Feb 24,16,3.2,,,,,,,,,
1978,,,,,,,Feb 23,41,12.7,Mar 29,39,17.1,,,,,,
1979,,,,Jan 24,35,9.4,Feb 28,53,15.3,Mar 28,48,16.4,,,,,,
1980,,,,,,,Feb 27,32,8.6,Mar 28,45,12.9,,,,,,
1981,,,,,,,Feb 26,20,5.9,Mar 24,31,8.6,,,,,,
1982,,,,,,,Feb 24,33,11.5,Apr 03,53,18.8,Apr 27,31,13.0,,,
1983,,,,,,,Feb 24,49,17.7,Apr 01,63,21.8,,,,,,
1984,,,,Feb 01,47,18.7,Feb 29,75,25.3,Mar 28,78,28.2,,,,,,
1985,,,,Feb 01,23,7.8,Feb 28,37,10.0,Mar 30,44,12.8,,,,,,
1986,,,,,,,Feb 26,38,12.2,Mar 26,33,13.2,,,,,,
1987,,,,Feb 01,,5.1,Feb 26,30,6.9,Mar 31,30,10.0,,,,,,
1988,Jan 01,,7.5,Jan 26,34,9.0,May 01,,10.1,Mar 30,24,8.4,,,,,,
1989,Jan 01,,9.7,Feb 01,,12.0,Feb 28,35,12.1,Apr 04,31,11.6,,,,,,
1990,,,,,,,Feb 26,38,11.2,Mar 28,31,10.6,,,,,,
1991,,,,,,,Feb 27,26,7.1,Mar 28,40,11.6,,,,,,
1992,,,,,,,Feb 25,30,7.5,Mar 31,21,6.6,,,,,,
1993,,,,,,,Feb 25,61,14.7,Mar 31,32,13.5,,,,,,
1994,,,,,,,Feb 24,33,7.2,Mar 30,26,8.0,,,,,,
1995,,,,,,,Feb 27,30,9.8,Mar 30,31,10.7,,,,,,
1996,,,,Feb 02,51,11.3,Feb 28,45,14.2,Mar 27,47,16.7,,,,,,
1997,,,,,,,Feb 28,49,13.7,Mar 28,29,9.9,,,,,,
1998,,,,,,,Feb 26,53,13.7,Mar 26,34,12.1,,,,,,
1999,,,,,,,Feb 26,40,11.4,Apr 02,43,11.3,,,,,,
2000,,,,,,,Feb 29,47,9.9,Mar 29,39,12.7,,,,,,
2001,,,,,,,Feb 28,36,9.4,Mar 27,22,8.3,,,,,,
2002,,,,,,,Feb 28,38,9.8,Mar 28,39,12.0,,,,,,
2003,,,,,,,Feb 26,30,8.5,Mar 27,25,8.6,,,,,,
2004,,,,,,,Feb 25,37,11.9,Mar 30,23,9.0,,,,,,
2005,,,,,,,Feb 25,42,13.2,Mar 31,52,15.7,,,,,,
2006,,,,,,,Feb 27,45,13.2,Mar 30,67,19.7,,,,,,
2007,,,,,,,Feb 27,44,9.5,Mar 29,41,9.6,,,,,,
2008,,,,,,,Feb 26,46,13.3,Mar 26,37,12.8,,,,,,
2009,,,,,,,Feb 25,35,11.2,Mar 25,37,11.1,,,,,,
2010,,,,,,,Feb 26,36,9.1,Apr 01,39,12.4,,,,,,
2011,,,,,,,Feb 23,40,10.9,Mar 31,43,14.4,,,,,,
2012,,,,,,,Feb 28,23,5.0,Mar 28,21,6.5,,,,,,
2013,,,,,,,Mar 05,32,10.7,Mar 27,24,9.6,,,,,,
2014,,,,,,,Mar 01,40,11.6,Apr 01,44,16.7,,,,,,
2015,,,,,,,Mar 01,25,8.3,Apr 01,5,1.8,,,,,,
2016,,,,,,,Feb 26,39,16.4,Mar 30,44,14.1,,,,,,
2017,,,,,,,Feb 28,48,14.9,Mar 30,31,12.7,,,,,,
2018,,,,,,,Feb 26,29,5.5,Mar 28,28,10.6,,,,,,
2019,,,,,,,Feb 27,51,14.8,Mar 28,53,20.1,,,,,,
2020,,,,,,,Feb 27,33,10.9,Mar 31,29,12.8,,,,,,
2021,,,,,,,Mar 01,39,9.8,Apr 01,32,12.2,,,,,,
2022,,,,,,,Mar 01,20,5.7,Apr 01,16,5.9,,,,,,
2023,,,,,,,Mar 01,63,18.7,Apr 01,71,24.6,,,,,,
2024,,,,,,,,,,,,,,,,,,
