#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 12E07: Divide, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Divide (12E07) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 7800 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:03:27 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,,,,,,,Jul 01,,9.5,,,,,,
1962,,,,,,,,,,Jul 01,,12.0,,,,,,
1963,,,,,,,Feb 22,23,6.4,Mar 25,25,6.8,Apr 25,31,9.3,,,
1964,,,,,,,Feb 27,32,7.8,Mar 30,36,10.4,Apr 29,37,12.0,,,
1965,,,,,,,Mar 02,48,15.3,Mar 30,49,15.7,Apr 27,38,14.7,,,
1966,,,,,,,Mar 04,30,7.0,Apr 01,28,7.6,May 02,18,6.4,,,
1967,,,,,,,Feb 23,37,9.8,Mar 31,49,13.1,Apr 23,43,14.2,,,
1968,,,,,,,Feb 28,35,9.0,Apr 01,34,10.8,May 01,33,10.5,,,
1969,,,,,,,Feb 27,56,15.0,Mar 30,48,16.2,Apr 27,35,11.8,,,
1970,,,,,,,Mar 05,35,9.3,Apr 01,42,11.9,May 05,38,13.3,,,
1971,,,,,,,May 01,,15.5,Apr 03,56,19.9,May 03,47,18.8,,,
1972,,,,,,,Mar 01,44,13.1,Mar 29,45,14.3,Apr 26,40,13.8,,,
1973,,,,,,,Mar 03,32,8.1,Apr 04,38,9.8,May 02,35,10.8,,,
1974,,,,,,,Feb 24,36,10.6,Apr 07,51,16.6,Apr 29,36,12.8,,,
1975,,,,,,,Feb 24,35,8.5,Apr 01,47,13.6,May 01,56,17.8,,,
1976,,,,,,,Feb 22,34,8.7,Mar 29,40,10.6,Apr 29,39,13.2,May 25,0,0.0
1977,,,,,,,Feb 25,16,3.2,Apr 03,25,5.4,May 01,0,0.0,Jun 01,0,0.0
1978,,,,,,,Feb 28,39,11.4,Mar 26,37,12.2,Apr 28,33,13.1,Jun 01,0,0.0
1979,,,,,,,Mar 04,43,10.2,Apr 01,38,10.8,Apr 25,36,10.9,,,
1980,,,,,,,Feb 27,36,9.3,Apr 06,43,12.6,Apr 25,24,8.2,,,
1981,,,,,,,Feb 22,25,5.5,Mar 29,27,7.4,Apr 29,11,3.8,,,
1982,,,,,,,Feb 27,37,9.8,Mar 26,54,14.2,Apr 28,50,18.0,,,
1983,,,,,,,Feb 27,44,11.3,Mar 30,53,15.5,Apr 29,36,14.0,,,
1984,,,,,,,Mar 01,37,9.6,Mar 28,49,12.5,Apr 28,41,13.4,,,
1985,,,,,,,Feb 23,30,6.0,Mar 30,37,10.1,Apr 29,11,3.5,,,
1986,,,,,,,Feb 27,32,7.8,Mar 29,36,10.0,Apr 27,28,8.1,,,
1987,,,,,,,Feb 27,28,5.4,Mar 31,30,8.4,Apr 26,6,1.6,,,
1988,,,,,,,Feb 26,28,7.2,Mar 29,31,7.4,Apr 27,15,3.2,,,
1989,,,,,,,Feb 26,39,10.6,Mar 31,51,13.2,Apr 29,31,9.8,,,
1990,,,,,,,Feb 26,26,6.5,Mar 28,31,9.0,Apr 27,7,1.9,,,
1991,,,,,,,Mar 02,19,4.0,Mar 28,27,6.6,Sep 01,,10.0,,,
1992,,,,,,,Feb 25,36,8.9,Mar 31,30,9.3,,,,,,
1993,,,,,,,Feb 23,42,10.4,Mar 31,36,11.2,,,,,,
1994,,,,,,,Feb 28,32,6.6,Mar 30,27,7.4,,,,,,
1995,,,,,,,Feb 28,38,10.4,Mar 31,55,17.0,,,,,,
1996,,,,,,,Feb 29,30,9.6,Mar 31,37,9.9,,,,,,
1997,,,,,,,Mar 01,45,12.4,,,,,,,,,
1998,,,,,,,,,,,,,,,,,,
1999,,,,,,,,,,Apr 03,35,11.2,,,,,,
2000,,,,,,,,,,Mar 26,32,8.5,,,,,,
2001,,,,,,,,,,,,,Apr 29,28,9.0,,,
2002,,,,,,,,,,Mar 31,29,6.8,,,,,,
2003,,,,,,,,,,Mar 28,32,9.0,,,,,,
2004,,,,,,,,,,Mar 28,34,9.7,,,,,,
2005,,,,,,,,,,Mar 29,36,8.0,Apr 29,26,7.2,,,
2006,,,,,,,,,,Mar 26,45,9.3,Apr 29,32,13.9,,,
2007,,,,,,,,,,Mar 26,20,3.6,,,,,,
