#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 11K39: Pickle Keg Spring, UT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Pickle Keg Spring (11K39) 
# Utah  SNOW COURSE/AERIAL MARKER Site - 9600 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:01:31 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1965,,,,Feb 01,45,13.6,,,,Apr 01,52,19.3,Apr 26,46,18.3,Jun 01,7,3.9
1966,,,,,,,,,,Apr 01,28,10.0,Apr 25,9,3.2,May 25,0,0.0
1967,,,,,,,,,,Mar 27,31,11.3,Apr 24,32,14.0,Jun 05,0,0.0
1968,,,,,,,,,,Mar 29,52,18.9,Apr 24,60,23.1,,,
1969,,,,,,,,,,Apr 01,54,21.6,,,,May 27,0,0.0
1970,,,,,,,,,,Mar 25,56,19.8,Apr 24,60,22.5,,,
1971,,,,Jan 25,34,11.7,,,,Mar 22,54,17.5,Apr 29,36,13.2,,,
1972,,,,,,,,,,Mar 24,24,9.7,Apr 21,16,6.7,,,
1973,Dec 22,30,8.6,,,,,,,Mar 15,63,18.7,Apr 24,62,21.9,,,
1974,,,,,,,,,,Mar 25,48,20.1,Apr 25,55,25.2,,,
1975,Dec 20,26,5.9,,,,Feb 21,55,14.7,Mar 21,51,18.0,Apr 24,59,23.4,,,
1976,Dec 22,20,4.9,Jan 26,32,7.4,Feb 23,42,10.7,Mar 24,39,12.3,Apr 26,45,10.2,,,
1977,Dec 28,9,2.4,,,,,,,Apr 01,36,11.6,Apr 25,0,0.0,May 31,0,0.0
1978,Jan 04,29,7.0,Jan 25,47,11.8,Mar 08,72,22.1,Mar 28,62,25.9,Apr 26,43,22.2,May 30,10,5.8
1979,Jan 02,26,6.9,Feb 02,54,13.8,Feb 27,57,20.0,Mar 27,49,17.0,Apr 25,44,16.7,Jun 01,0,0.0
1980,Dec 28,27,7.0,Feb 01,46,12.3,Feb 27,59,15.8,Mar 26,70,22.9,,,,May 29,17,7.1
1981,Dec 28,12,2.4,Jan 27,15,2.9,Feb 24,26,6.5,Mar 29,43,10.9,Apr 26,15,6.0,May 29,0,0.0
1982,,,,Jan 28,45,12.4,Feb 25,47,16.8,Mar 30,67,22.7,Apr 27,40,17.2,May 26,6,2.9
1983,Dec 29,37,8.6,Jan 28,52,13.4,Feb 22,55,17.4,Mar 29,77,25.8,Apr 25,65,26.1,May 25,54,25.1
1984,Jan 04,55,17.1,Jan 30,51,18.1,Feb 26,79,25.7,Mar 28,81,28.9,Apr 24,79,35.4,May 26,23,13.2
1985,Dec 30,32,8.7,Jan 27,35,10.2,Feb 24,41,11.8,Mar 30,63,16.2,Apr 26,33,9.3,May 29,0,0.0
1986,Dec 28,27,7.8,Mar 01,,10.4,Feb 22,42,11.9,Mar 26,34,13.3,Apr 24,30,12.7,Jun 01,0,0.0
1987,Dec 27,11,2.2,Mar 01,,4.8,Feb 25,39,9.0,Mar 24,49,13.0,Apr 24,25,9.4,Nov 01,0,0.0
1988,Jan 01,31,5.4,Mar 01,,8.2,Feb 23,33,9.2,Mar 27,37,12.6,Apr 26,29,11.9,,,
1989,Dec 29,35,6.9,Mar 01,,9.2,Feb 24,40,11.5,Mar 28,36,13.5,Apr 28,1,0.1,Nov 01,,0.0
1990,Dec 27,14,2.6,Mar 01,,3.5,Feb 23,32,7.7,Mar 27,30,10.5,Apr 26,13,3.6,Nov 01,,0.0
1991,Jan 01,,4.8,Mar 01,,7.4,Feb 25,38,9.5,Mar 30,51,14.5,Sep 01,,15.3,,,
1992,Jan 01,,5.0,Mar 01,,7.0,Feb 25,42,9.7,Mar 29,40,12.4,Apr 27,2,0.6,,,
1993,,,,,,,,,,,,,,,,,,
