#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 18E13: Blue Mountain Summit (Disc), OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Blue Mountain Summit (disc) (18E13) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 5100 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:29 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1931,,,,,,,,,,Mar 23,16,5.2,,,,,,
1932,,,,Jan 21,35,6.1,,,,,,,,,,,,
1933,,,,,,,,,,,,,,,,,,
1934,,,,,,,,,,,,,,,,,,
1935,,,,,,,,,,,,,,,,,,
1936,Dec 31,12,2.8,Jan 31,30,7.5,Feb 28,38,10.1,Mar 30,28,8.9,,,,,,
1937,Dec 31,12,2.6,Jan 30,29,6.3,Feb 28,32,8.9,Mar 30,18,5.8,,,,,,
1938,Dec 31,4,1.1,Jan 31,11,1.5,Feb 28,20,6.0,Mar 30,24,8.2,,,,,,
1939,Dec 31,11,3.8,Jan 30,23,4.8,Feb 28,33,8.8,Mar 31,7,1.9,,,,,,
1940,Dec 21,4,1.0,Jan 31,10,1.8,Feb 29,20,5.3,Mar 26,1,0.3,,,,,,
1941,Dec 30,16,2.6,Jan 21,27,5.3,Feb 28,28,7.5,Mar 26,10,3.1,,,,,,
1942,Dec 31,13,2.3,Jan 29,22,4.7,Feb 27,33,9.2,Mar 26,29,9.2,,,,,,
1943,Jan 05,40,10.4,Jan 29,45,12.1,Mar 01,37,13.0,Mar 26,35,11.7,,,,,,
1944,Dec 30,9,1.6,Jan 29,13,2.4,Feb 29,23,4.5,Mar 28,16,4.4,,,,,,
1945,Dec 30,14,1.9,Jan 29,14,3.2,Feb 27,26,7.2,Mar 27,24,7.5,,,,,,
1946,Dec 29,24,5.8,Jan 31,41,9.4,Feb 28,44,12.2,Mar 28,31,11.2,,,,,,
1947,Dec 30,9,2.3,Jan 31,24,4.6,Feb 27,14,4.8,Mar 26,6,2.2,,,,,,
1948,Dec 30,20,5.3,Jan 29,18,5.9,Feb 27,25,7.9,Mar 30,30,8.8,,,,,,
1949,Dec 29,30,7.1,Jan 30,32,7.8,Feb 27,42,13.6,Mar 29,30,10.5,,,,,,
