#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 05K29: Empire #2, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Empire #2 (05K29) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 9680 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:59:37 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1972,,,,,,,,,,Mar 29,30,6.7,Apr 27,36,10.1,,,
1973,,,,Jan 29,26,6.7,Feb 26,17,4.3,Mar 29,22,5.6,Apr 27,31,9.5,,,
1974,,,,Jan 29,22,6.0,Feb 26,28,7.6,Mar 28,35,9.9,Apr 29,40,11.9,,,
1975,,,,Jan 29,28,5.8,Feb 26,31,8.0,Mar 28,40,10.4,Apr 28,36,10.3,,,
1976,,,,Jan 28,17,3.2,Feb 26,22,5.6,Mar 29,25,6.4,Apr 28,25,7.7,,,
1977,,,,Jan 28,9,2.2,Feb 25,15,3.4,Mar 29,18,4.6,Apr 28,13,4.2,,,
1978,,,,Jan 30,24,5.5,Feb 27,26,6.1,Mar 30,27,8.3,Apr 27,19,6.6,,,
1979,,,,Jan 29,24,5.4,Feb 26,24,5.4,Mar 26,34,10.2,Apr 27,25,8.9,,,
1980,,,,Jan 30,34,7.8,Feb 28,34,9.1,Mar 27,36,9.6,Apr 29,37,11.6,,,
1981,,,,Jan 29,7,1.1,Feb 26,8,1.8,Mar 27,16,3.4,Apr 29,0,0.0,,,
1982,,,,Jan 28,26,6.6,Feb 25,24,6.4,Mar 29,28,7.7,Apr 29,25,7.9,,,
1983,,,,Jan 28,15,2.4,Feb 25,20,3.9,Mar 30,32,7.4,Apr 28,43,9.9,,,
1984,,,,Jan 30,27,7.4,Feb 27,31,7.9,Mar 29,44,10.4,Apr 27,42,12.1,,,
1985,,,,Jan 29,21,4.1,Feb 26,25,4.8,Mar 26,26,6.6,Apr 25,24,6.3,,,
1986,,,,Jan 27,19,4.6,Feb 27,28,7.3,Mar 28,25,7.1,Apr 28,26,8.9,,,
