#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 20K29: Grizzly, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Grizzly (20K29) 
# California  SNOW COURSE/AERIAL MARKER Site - 6900 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:01:16 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1965,,,,Jan 29,89,33.4,Feb 25,81,34.3,Apr 02,86,36.7,Apr 29,70,32.5,May 28,18,9.3
1966,,,,Jan 28,59,20.2,Feb 24,74,24.8,Mar 30,57,25.0,May 05,7,3.4,,,
1967,Dec 28,43,13.2,Jan 30,97,29.1,Mar 03,76,30.2,Mar 28,98,38.8,Apr 27,125,47.5,Jun 05,53,25.7
1968,Dec 28,35,10.3,Feb 06,70,22.2,Feb 27,51,20.3,Mar 28,62,24.4,Apr 30,27,12.4,,,
1969,Jan 03,51,15.4,Jan 29,117,37.1,Feb 27,173,48.8,Mar 26,118,51.7,Apr 30,79,40.2,May 28,10,5.4
1970,Jan 02,29,7.8,Jan 29,58,21.4,Mar 03,77,27.4,Apr 03,59,25.3,Apr 29,57,23.8,,,
1971,Dec 29,84,26.4,Jan 28,81,33.0,Feb 26,75,31.6,Mar 29,104,42.9,Apr 28,89,43.1,,,
1972,Dec 31,69,17.4,Jan 28,80,22.0,Feb 29,72,27.2,Mar 30,47,21.1,Apr 27,37,18.0,,,
1973,Jan 03,30,9.1,Jan 30,71,21.4,Feb 28,94,30.2,Mar 28,83,33.2,May 03,40,19.2,,,
1974,Dec 28,54,17.2,Jan 30,53,21.6,Feb 28,72,26.8,Mar 29,98,38.0,May 02,72,36.0,May 21,37,18.6
1975,Dec 31,28,6.7,Feb 06,90,22.5,Feb 24,94,32.4,Mar 26,127,45.2,Apr 29,113,51.2,May 27,58,31.1
1976,Dec 29,12,3.4,Jan 29,17,4.4,Feb 26,29,8.0,Mar 31,31,11.8,Apr 30,113,3.8,,,
1977,Dec 28,0,0.0,Jan 27,17,4.2,Feb 28,26,7.2,Mar 30,33,11.2,Apr 28,1,0.2,,,
1978,Dec 29,29,9.1,Jan 30,79,29.3,Feb 28,88,37.2,Mar 30,83,40.2,Apr 27,82,40.5,,,
1979,Dec 28,19,4.8,Jan 29,35,10.0,Feb 23,87,22.0,Mar 29,71,25.5,Apr 26,50,23.4,,,
1980,Dec 31,51,11.1,Jan 31,48,16.0,Feb 28,82,28.6,Mar 31,81,32.7,Apr 30,50,23.9,,,
1981,Dec 29,18,7.4,Jan 26,33,9.5,Feb 27,52,19.4,Mar 26,62,22.2,Apr 22,35,16.6,,,
1982,Dec 31,29,8.6,Jan 27,62,19.2,Feb 26,40,17.4,Mar 29,77,25.8,Apr 30,72,35.8,,,
1983,,,,,,,,,,,,,,,,,,
