#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 16G12: Vaught Ranch AM, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Vaught Ranch Am (16G12) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 5850 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:03:10 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,,,,May 01,,2.2,Jul 01,,0.8,,,,,,
1962,,,,,,,May 01,,1.4,Jul 01,,1.1,,,,,,
1963,,,,,,,May 01,,0.0,Jul 01,,0.0,,,,,,
1964,,,,,,,May 01,,4.9,Jul 01,,3.7,,,,,,
1965,,,,,,,May 01,,3.9,Jul 01,,0.9,,,,,,
1966,,,,Jan 27,6,1.1,Mar 01,12,2.9,Apr 01,0,0.0,,,,,,
1967,,,,Feb 05,12,3.6,Feb 27,10,3.0,Jul 01,,0.1,,,,,,
1968,,,,Feb 05,6,1.2,Feb 27,0,0.0,Mar 29,0,0.0,,,,,,
1969,,,,Feb 01,21,5.9,Feb 27,24,7.0,Mar 24,24,9.1,,,,,,
1970,,,,Jan 29,8,2.2,Feb 25,8,3.0,Mar 27,0,0.0,,,,,,
1971,,,,Jan 27,0,0.0,Mar 06,4,1.2,Mar 30,0,0.0,,,,,,
1972,,,,Feb 01,22,5.9,Mar 07,18,6.3,Mar 29,0,0.0,,,,,,
1973,,,,Jan 27,21,5.5,Feb 23,20,5.4,Mar 30,3,0.8,,,,,,
1974,,,,Feb 06,21,7.0,Mar 08,28,8.4,Mar 26,0,0.0,,,,,,
1975,,,,Jan 22,17,5.4,Feb 22,27,8.4,Mar 29,18,6.3,,,,,,
1976,,,,Jan 19,3,0.6,Feb 24,13,3.6,Mar 30,12,3.8,,,,,,
1977,,,,Mar 01,,0.0,May 01,,0.0,Mar 31,0,0.0,,,,,,
1978,,,,Jan 24,20,6.0,Feb 28,24,7.0,Mar 27,3,1.5,,,,,,
1979,,,,,,,May 01,,5.9,Apr 04,0,0.0,,,,,,
1980,,,,,,,May 01,,4.3,Mar 25,0,0.0,,,,,,
1981,,,,Feb 02,0,0.0,Feb 27,0,0.0,Apr 07,0,0.0,,,,,,
1982,,,,Jan 29,17,5.1,Feb 24,0,0.0,Jul 01,,0.0,,,,,,
1983,,,,,,,Mar 09,16,5.1,Apr 05,0,0.0,,,,,,
1984,,,,,,,May 01,,11.0,Mar 30,30,10.5,,,,,,
