#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 12E04: Irving Creek, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Irving Creek (12E04) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 7251 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:04:29 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1960,,,,Feb 01,12,2.4,Mar 01,18,3.7,Mar 29,0,0.0,,,,,,
1961,Dec 29,13,2.0,Jan 30,12,2.0,Feb 28,18,3.4,Mar 29,16,4.4,,,,,,
1962,Dec 29,14,3.4,Jan 29,17,3.8,Feb 27,22,5.0,Mar 29,23,5.4,,,,,,
1963,,,,Jan 28,11,1.5,Feb 25,10,1.9,Mar 29,5,1.2,,,,,,
1964,,,,Jan 27,15,2.5,Feb 27,20,4.2,Mar 25,23,4.9,,,,,,
1965,,,,Jan 29,29,7.6,Feb 24,27,7.2,Mar 29,24,7.3,,,,,,
1966,,,,Jan 28,16,3.2,Feb 24,20,4.5,Mar 29,12,3.4,,,,,,
1967,,,,Jan 27,23,4.6,Mar 01,22,5.6,Mar 28,22,6.6,,,,,,
1968,,,,Feb 01,23,4.4,Feb 29,21,5.3,Apr 01,16,5.0,,,,,,
1969,,,,Jan 28,37,6.8,Feb 27,46,10.2,Mar 26,37,11.0,,,,,,
1970,,,,Jan 29,18,3.6,Feb 26,16,4.0,Mar 27,23,5.8,,,,,,
1971,,,,Jan 28,29,7.0,Feb 25,32,7.7,Mar 30,32,9.1,,,,,,
1972,,,,Jan 25,28,5.6,Feb 28,27,6.4,Mar 30,18,5.3,,,,,,
1973,,,,Jan 31,20,3.5,Feb 26,21,4.0,Apr 02,24,5.3,,,,,,
1974,,,,Mar 01,,4.0,May 01,,4.8,Jul 01,,6.0,,,,,,
1975,,,,Mar 01,,3.0,Feb 28,24,5.7,Mar 31,31,8.0,,,,,,
1976,,,,Mar 01,,3.5,May 01,,4.3,Jul 01,,4.6,,,,,,
1977,,,,Mar 01,,1.4,May 01,,1.7,Jul 01,,1.5,,,,,,
