#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 37N01: Mt. Nansen, YK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mt. Nansen (37N01) 
# Yukon Territory  SNOW COURSE/AERIAL MARKER Site - 3350 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:58:59 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1976,,,,Feb 02,15,1.9,Feb 29,17,2.6,Mar 31,17,2.6,Apr 30,5,1.2,,,
1977,,,,Feb 02,11,1.7,Feb 25,11,1.9,Mar 28,14,2.5,Apr 29,0,0.0,,,
1978,,,,Jan 31,13,2.1,Feb 28,13,2.5,Mar 29,11,2.0,Apr 28,0,0.0,,,
1979,,,,Jan 30,11,1.4,Feb 26,15,2.2,Mar 29,17,3.4,May 01,0,0.0,,,
1980,,,,Jan 30,12,1.8,Mar 01,18,3.0,Mar 31,15,2.4,Apr 29,0,0.0,,,
1981,,,,Jan 29,12,1.7,Feb 27,13,2.0,Apr 01,15,2.2,Apr 30,0,0.0,,,
1982,,,,Jan 29,12,2.4,Mar 01,15,2.7,Mar 31,17,2.6,Apr 30,0,0.0,,,
1983,,,,Jan 31,17,2.7,Mar 03,18,2.8,Mar 29,18,3.1,May 02,0,0.0,,,
1984,,,,Jan 31,14,1.9,Feb 27,15,2.6,Apr 01,13,2.4,Apr 30,0,0.0,,,
1985,,,,Jan 30,16,2.9,Feb 26,21,3.7,Mar 28,20,4.1,Apr 29,19,4.0,,,
1986,,,,,,,Feb 28,15,2.3,Apr 03,19,3.2,May 01,12,3.1,,,
1987,,,,,,,Feb 24,8,1.1,Apr 01,11,2.0,May 01,0,0.0,,,
1988,,,,,,,Feb 29,18,3.0,Mar 30,20,3.4,Apr 29,0,0.0,,,
1989,,,,,,,Feb 28,17,3.1,Mar 30,20,3.9,Apr 28,0,0.0,,,
1990,,,,,,,Feb 28,16,2.5,Mar 28,17,3.6,May 01,0,0.0,,,
1991,,,,,,,Feb 27,24,5.0,Mar 26,25,5.2,Apr 30,0,0.0,,,
