#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER TMF: Tamarack Flat, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Tamarack Flat (TMF) 
# California  SNOW COURSE/AERIAL MARKER Site - 6550 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:07 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1939,,,,,,,,,,Mar 30,,18.2,,,,,,
1940,,,,,,,,,,Apr 02,,29.4,,,,,,
1941,,,,,,,,,,Mar 30,,29.4,,,,,,
1942,,,,,,,,,,Mar 30,,34.4,,,,,,
1943,,,,,,,,,,Apr 02,,30.3,,,,,,
1944,,,,,,,,,,Mar 31,,23.3,,,,,,
1945,,,,,,,,,,Apr 01,,30.4,,,,,,
1946,,,,Jan 30,,27.3,Mar 04,,32.2,Apr 01,,37.9,May 02,,17.4,,,
1947,,,,Jan 30,,17.6,Mar 03,,17.6,Mar 31,,19.9,,,,,,
1948,,,,Jan 28,,2.0,Mar 02,,9.4,Mar 30,,19.8,Apr 29,,21.8,,,
1949,,,,,,,,,,Mar 31,,34.2,,,,,,
1950,,,,Jan 27,,24.2,Feb 27,,31.4,Mar 28,,37.1,,,,,,
1951,,,,,,,Feb 26,,15.8,Apr 02,,18.1,,,,,,
1952,,,,Jan 30,,48.3,Feb 29,,56.3,Mar 28,,63.2,,,,,,
1953,,,,,,,Mar 03,,29.2,Mar 30,,31.8,May 04,,24.1,,,
1954,,,,Feb 02,,15.5,Mar 04,,22.0,Apr 02,,28.3,May 03,,0.0,,,
1955,,,,Jan 28,,21.0,Mar 03,,24.9,Apr 01,,23.0,May 06,,16.3,,,
1956,,,,Feb 06,,35.8,Mar 07,,39.4,Apr 06,,35.0,,,,,,
1957,,,,Feb 01,,16.4,Mar 01,,18.9,Mar 29,,25.7,Apr 29,,18.3,,,
1958,,,,Jan 31,,16.7,Feb 28,,28.3,Mar 28,,37.7,Apr 30,,41.0,,,
1959,,,,Jan 30,,8.3,Feb 27,,20.0,Mar 31,,22.0,,,,,,
