#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 07M16: Upper Rio Grande, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Upper Rio Grande (07M16) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 9400 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:27 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,,,,,,,Apr 01,19,4.6,Apr 29,0,0.0,,,
1937,,,,,,,Mar 01,32,6.8,Mar 28,37,9.2,Apr 30,0,0.0,,,
1938,,,,,,,Feb 28,26,5.6,Mar 31,31,5.7,Apr 30,0,0.0,,,
1939,,,,Feb 01,19,4.3,Mar 01,20,4.9,Mar 31,0,0.0,Apr 30,0,0.0,,,
1940,,,,Feb 01,13,1.6,Feb 29,18,3.4,Mar 30,0,0.0,Apr 30,0,0.0,,,
1941,,,,Feb 01,30,5.2,Mar 01,30,6.7,Mar 30,33,8.0,Apr 29,35,10.4,,,
1942,,,,,,,,,,Mar 31,24,5.7,Apr 29,0,0.0,,,
1943,,,,Feb 01,22,4.2,Mar 01,20,5.6,Mar 31,25,6.6,Apr 30,0,0.0,,,
1944,,,,Feb 01,29,7.2,Mar 01,37,8.1,Apr 01,40,11.7,Apr 30,35,12.1,,,
1945,,,,Feb 01,19,3.5,Mar 01,23,4.8,Apr 01,22,5.6,Apr 30,0,0.0,,,
1946,,,,Jan 31,4,1.1,Feb 28,8,1.4,Mar 30,19,6.2,Apr 30,0,0.0,,,
1947,,,,Jan 31,29,5.3,Feb 28,25,5.9,Mar 31,15,4.6,Apr 29,0,0.0,,,
1948,,,,Feb 03,28,5.2,Feb 28,62,16.8,Mar 30,45,14.7,Apr 30,12,4.6,,,
1949,,,,Jan 30,48,10.4,Feb 20,40,12.5,Mar 28,45,11.9,Apr 30,16,6.8,,,
1950,,,,Feb 01,28,6.4,Feb 28,28,6.5,Apr 01,20,6.2,Apr 29,0,0.0,,,
1951,,,,Feb 06,19,3.4,Feb 28,22,3.2,Apr 01,13,2.8,May 01,0,0.0,,,
