#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER TUM: Tuolumne Meadows, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Tuolumne Meadows (TUM) 
# California  SNOW COURSE/AERIAL MARKER Site - 8600 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:12:02 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1930,,,,Jan 29,,12.8,Feb 27,,15.2,Mar 31,,14.0,Apr 24,,7.6,,,
1931,,,,Jan 27,,6.9,Feb 26,,8.4,Mar 26,,7.4,Apr 25,,0.0,,,
1932,Dec 31,,5.2,Jan 23,,21.1,Feb 27,,30.6,Mar 30,,35.9,May 01,,27.7,,,
1933,,,,Feb 07,,16.3,Feb 25,,18.1,Mar 26,,20.7,,,,May 18,,15.3
1934,,,,Jan 23,,8.8,Mar 03,,13.8,Apr 12,,1.0,,,,,,
1935,,,,,,,Feb 19,,19.0,Mar 28,,22.6,Apr 24,,24.4,,,
1936,,,,Feb 01,,0.0,Feb 18,,24.3,Mar 27,,30.0,May 03,,22.2,,,
1937,,,,,,,Feb 24,,29.3,Mar 31,,34.0,,,,,,
1938,,,,,,,,,,Apr 01,,45.3,,,,,,
1939,,,,,,,,,,Mar 30,,10.2,,,,,,
1940,,,,,,,,,,Apr 02,,28.0,,,,,,
1941,,,,,,,,,,Mar 29,,31.8,,,,,,
1942,,,,,,,,,,Apr 02,,24.1,,,,,,
1943,,,,,,,,,,Apr 01,,41.9,,,,,,
1944,,,,,,,,,,Mar 31,,19.1,,,,,,
1945,,,,,,,,,,Apr 01,,27.9,,,,,,
1946,,,,,,,,,,Mar 31,,24.5,,,,,,
1947,,,,,,,,,,Mar 26,,16.7,,,,,,
1948,,,,,,,,,,Apr 02,,11.6,,,,,,
1949,,,,,,,,,,Mar 27,,16.9,,,,,,
1950,,,,,,,,,,Mar 31,,26.1,,,,,,
1951,,,,,,,,,,Mar 27,,13.9,,,,,,
1952,,,,,,,,,,Mar 31,,43.2,,,,,,
1953,,,,,,,,,,Mar 31,,16.7,,,,,,
