#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 13C43: Warm Springs, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Warm Springs (13C43) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 7800 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:03:54 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,,,,May 01,,15.1,Jul 01,,16.5,Sep 01,,17.6,,,
1962,,,,,,,May 01,,17.2,Jul 01,,20.8,Sep 01,,18.9,,,
1963,,,,,,,May 01,,18.5,Jul 01,,20.1,Sep 01,,24.6,,,
1964,,,,,,,May 01,,16.5,Jul 01,,21.1,Sep 01,,23.9,,,
1965,,,,,,,May 01,,27.1,Jul 01,,28.5,Sep 01,,32.7,,,
1966,,,,,,,May 01,,12.4,Jul 01,,13.7,Sep 01,,15.9,,,
1967,,,,,,,May 01,,20.1,Jul 01,,23.4,Sep 01,,28.2,,,
1968,,,,,,,May 01,,21.6,Jul 01,,24.5,Sep 01,,27.3,,,
1969,,,,,,,May 01,,21.5,Jul 01,,22.2,Sep 01,,22.9,,,
1970,,,,,,,May 01,,15.7,Jul 01,,19.1,Sep 01,,24.9,,,
1971,,,,,,,May 01,,23.2,Jul 01,,23.1,Sep 01,,28.2,,,
1972,,,,,,,May 01,,24.6,Jul 01,,34.7,Sep 01,,34.8,,,
1973,,,,,,,May 01,,11.3,Jul 01,,13.4,Sep 01,,16.6,,,
1974,,,,,,,May 01,,17.2,Jul 01,,19.5,Sep 01,,25.1,,,
1975,,,,,,,May 01,,17.8,Jul 01,,19.5,Sep 01,,25.9,,,
1976,,,,,,,May 01,,24.1,Jul 01,,27.2,Sep 01,,29.8,,,
1977,,,,,,,May 01,,7.8,Jul 01,,11.8,Sep 01,,8.4,,,
1978,Jan 04,49,14.8,Jan 31,52,16.8,Mar 03,64,21.0,Mar 30,50,20.3,May 01,50,23.0,Jun 01,54,23.0
1979,Jan 04,35,9.0,Feb 05,48,11.9,Feb 28,54,15.3,Apr 02,62,18.2,Apr 27,62,21.8,Jun 04,25,8.6
