#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 20L11: Caples Lake, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Caples Lake (20L11) 
# California  SNOW COURSE/AERIAL MARKER Site - 8000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:03 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1939,,,,,,,,,,Mar 29,38,14.6,,,,,,
1940,,,,,,,,,,Mar 28,79,30.3,,,,,,
1941,,,,,,,,,,Mar 28,70,30.2,,,,,,
1942,,,,,,,,,,Mar 27,81,35.5,,,,,,
1943,,,,,,,,,,Mar 28,84,36.5,,,,,,
1944,,,,Feb 09,58,14.7,Feb 28,62,16.9,Mar 28,54,25.4,May 03,41,20.2,,,
1945,,,,,,,,,,Mar 28,96,33.7,,,,,,
1946,,,,,,,,,,Mar 21,81,43.8,,,,,,
1947,,,,,,,,,,Mar 26,56,22.3,,,,,,
1948,,,,Jan 26,8,2.8,Feb 26,24,8.2,Mar 26,66,17.9,Apr 26,61,25.3,,,
1949,,,,Jan 28,40,12.5,Feb 25,58,20.1,Mar 25,84,30.4,Apr 27,37,18.9,,,
1950,,,,Jan 25,61,20.0,Feb 26,67,30.0,Mar 28,92,38.8,Apr 26,63,32.8,,,
1951,,,,Feb 04,36,11.3,Feb 27,52,16.4,Mar 31,41,16.6,Apr 30,31,5.6,,,
1952,,,,Jan 29,118,43.7,Mar 03,126,52.6,Mar 25,149,63.3,Apr 27,101,53.8,May 31,29,16.8
1953,,,,Jan 31,65,25.7,Feb 26,60,24.6,Mar 25,69,30.5,May 01,55,22.1,May 31,29,14.2
1954,,,,Feb 01,45,13.1,Feb 25,58,20.8,Apr 02,67,26.9,Apr 29,34,15.8,,,
1955,,,,Jan 26,63,21.3,Mar 01,74,25.0,Mar 30,59,24.6,May 02,58,25.0,,,
1956,,,,Jan 28,113,42.2,Feb 27,124,47.8,Mar 28,95,44.6,Apr 27,82,39.3,,,
1957,,,,Jan 30,38,12.1,Feb 27,56,17.7,Mar 27,63,25.8,Apr 26,51,24.3,,,
