#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER VLC: Volcanic Knob, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Volcanic Knob (VLC) 
# California  SNOW COURSE/AERIAL MARKER Site - 10050 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:08:03 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1946,,,,,,,,,,Apr 08,,31.5,,,,,,
1947,,,,,,,,,,Mar 31,,25.4,,,,,,
1948,,,,,,,,,,Apr 03,,17.9,Apr 28,,22.2,,,
1949,,,,,,,,,,Mar 28,,23.0,,,,,,
1950,,,,,,,,,,Apr 02,,29.7,,,,,,
1951,Jan 06,,22.4,,,,,,,Apr 01,,33.1,May 02,,35.1,,,
1952,,,,Feb 01,,33.8,,,,Apr 01,,46.4,,,,,,
1953,,,,Jan 20,,17.9,,,,Mar 27,,19.3,,,,,,
1954,,,,Jan 28,,10.4,,,,Mar 28,,29.6,,,,,,
1955,,,,Jan 23,,17.0,,,,Mar 28,,21.8,,,,,,
1956,,,,Feb 01,,43.6,,,,Mar 29,,46.0,,,,,,
1957,,,,Jan 29,,7.6,Mar 04,,16.1,Mar 26,,20.6,,,,,,
1958,,,,Jan 30,,14.1,Mar 01,,25.7,Apr 05,,47.6,,,,,,
1959,,,,Jan 28,,6.6,Feb 25,,17.8,Mar 28,,16.8,,,,,,
1960,,,,Feb 06,,10.2,Mar 02,,16.0,Mar 29,,19.2,,,,,,
1961,,,,Feb 03,,9.0,Mar 02,,9.9,Mar 29,,16.5,,,,,,
1962,,,,,,,Feb 27,,30.6,Mar 27,,39.6,,,,,,
1963,,,,,,,Feb 26,,20.1,Apr 02,,28.8,,,,,,
1964,,,,Jan 28,,11.8,Feb 27,,11.1,Mar 31,,14.8,,,,,,
1965,,,,Jan 28,,27.4,Mar 02,,28.5,Mar 30,,31.4,,,,,,
1966,,,,Jan 31,,17.4,Feb 28,,21.9,Mar 29,,21.7,,,,,,
1967,,,,,,,,,,Mar 29,,37.8,May 01,,50.2,,,
1968,,,,,,,,,,Apr 03,,17.5,,,,,,
