#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15J12: Corral Canyon, NV
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Corral Canyon (15J12) 
# Nevada  SNOW COURSE/AERIAL MARKER Site - 8500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:05 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1935,,,,,,,Mar 03,46,9.3,,,,,,,,,
1936,,,,,,,Mar 04,56,16.5,,,,,,,,,
1937,,,,,,,Mar 05,44,8.1,,,,,,,,,
1938,,,,,,,Mar 05,44,11.3,,,,,,,,,
1939,,,,,,,Mar 08,62,16.1,,,,,,,,,
1940,,,,,,,Mar 05,51,14.4,,,,,,,,,
1941,,,,,,,Mar 04,49,13.2,Mar 25,50,16.2,,,,,,
1942,,,,,,,Mar 03,53,15.8,Apr 01,57,18.9,,,,,,
1943,,,,,,,Feb 28,55,15.8,Mar 30,64,21.8,,,,,,
1944,,,,,,,Mar 07,58,16.2,,,,,,,,,
1945,,,,,,,Mar 04,67,18.1,Apr 05,81,27.3,,,,,,
1946,,,,,,,Mar 01,53,18.3,Apr 13,59,20.3,,,,,,
1947,,,,,,,Feb 26,46,14.5,Apr 01,42,14.8,,,,,,
1948,,,,,,,Mar 08,42,13.1,Mar 29,58,17.5,,,,,,
1949,,,,,,,,,,,,,,,,,,
1950,,,,,,,Mar 02,44,17.0,Apr 03,62,21.2,,,,,,
1951,,,,,,,Mar 01,56,14.0,Apr 04,59,23.0,,,,,,
1952,,,,,,,,,,,,,,,,,,
1953,,,,,,,Mar 06,54,15.6,Apr 02,42,14.0,,,,,,
1954,,,,,,,Mar 02,41,13.5,Mar 31,57,17.5,,,,,,
1955,,,,,,,,,,Apr 01,44,14.3,,,,,,
1956,,,,,,,Mar 04,65,24.2,Apr 02,63,23.2,,,,,,
1957,,,,,,,Mar 06,43,10.9,Apr 04,58,17.5,,,,,,
1958,,,,,,,Mar 05,60,20.0,Apr 04,87,28.0,,,,,,
1959,,,,,,,Mar 04,27,7.5,Apr 03,37,11.8,,,,,,
