#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 21D19: Oldman Pass (Disc), WA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Oldman Pass (disc) (21D19) 
# Washington  SNOW COURSE/AERIAL MARKER Site - 3100 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:05:46 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1956,,,,,,,Feb 26,119,35.4,Mar 29,111,49.2,May 02,72,36.6,,,
1957,,,,,,,Mar 01,35,13.9,Mar 31,39,17.0,Apr 28,15,7.1,,,
1958,Jan 04,29,10.0,Jan 31,47,14.2,Feb 27,26,6.7,Mar 29,21,8.7,Apr 30,0,0.0,,,
1959,Jan 01,5,0.4,Feb 03,6,1.5,Mar 02,24,6.8,Mar 31,30,10.3,Apr 28,0,0.0,,,
1960,,,,,,,Feb 26,32,10.7,Mar 30,36,13.2,Apr 27,31,14.0,,,
1961,Dec 29,14,4.1,Jan 29,12,4.7,Feb 27,31,7.6,Mar 28,36,14.4,Apr 28,0,0.0,,,
1962,Dec 29,25,8.3,Jan 31,20,7.7,Feb 28,23,8.6,Mar 31,39,15.9,Apr 30,0,0.0,,,
1963,Dec 30,3,0.9,Jan 30,0,0.0,Feb 28,0,0.0,Apr 02,31,6.7,Apr 29,5,2.0,,,
1964,Dec 30,4,1.2,Feb 02,40,14.8,Mar 01,59,17.2,Mar 24,66,26.0,Apr 29,45,19.6,,,
1965,,,,Feb 01,65,25.4,Mar 01,68,29.6,Apr 02,51,26.1,Apr 29,17,9.4,,,
1966,,,,Jan 26,68,27.8,Feb 26,77,33.7,Mar 30,84,38.7,Apr 26,55,26.7,,,
1967,Dec 30,19,1.9,Jan 31,29,10.9,Mar 03,48,16.1,Mar 30,56,18.7,Apr 27,47,19.3,,,
1968,Dec 31,23,8.6,Feb 05,42,15.9,Feb 26,28,12.1,Mar 30,17,6.1,Apr 29,6,2.6,,,
1969,,,,Jan 28,93,24.8,Feb 26,97,35.3,Mar 27,80,35.2,Apr 26,52,24.9,,,
1970,Dec 28,19,4.3,Jan 29,30,8.1,Feb 24,25,9.6,Mar 27,15,6.2,Apr 27,11,2.9,,,
1971,Dec 31,60,15.9,Jan 27,84,29.2,Mar 05,97,32.9,Apr 01,102,44.4,Apr 28,85,42.0,,,
1972,Dec 28,54,12.9,Jan 28,83,26.8,Mar 07,71,31.0,Mar 28,58,25.2,Apr 26,55,25.7,,,
1973,Dec 29,2,0.8,Feb 01,24,5.0,Feb 24,17,5.2,Mar 28,11,4.4,Apr 26,0,0.0,,,
1974,Dec 31,56,15.8,Feb 05,58,19.3,Feb 24,71,23.4,Mar 30,73,32.9,Apr 28,58,27.0,,,
1975,Dec 28,12,3.0,Jan 28,29,9.9,Feb 24,39,13.9,Mar 28,63,20.3,Apr 28,44,18.6,,,
1976,Dec 27,4,0.9,Jan 28,21,6.0,Mar 01,76,20.1,Mar 29,81,27.3,Apr 26,51,22.6,,,
1977,Dec 27,0,0.0,Jan 26,0,0.0,Feb 23,8,0.8,Mar 29,30,9.6,Apr 25,0,0.0,,,
1978,Dec 27,6,0.6,Jan 27,13,3.9,Feb 27,22,5.9,Mar 27,0,0.0,Apr 25,0,0.0,,,
1979,,,,,,,,,,,,,,,,,,
