#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 2F05: Mission Creek, BC
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mission Creek (2F05) 
# British Columbia  SNOW COURSE/AERIAL MARKER Site - 5840 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:03 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1939,,,,,,,,,,Mar 24,60,22.2,,,,,,
1940,,,,,,,,,,Mar 27,57,17.9,,,,,,
1941,,,,,,,,,,Mar 26,46,13.2,,,,,,
1942,,,,,,,,,,Mar 27,43,11.9,,,,,,
1943,,,,,,,,,,Mar 29,62,20.4,,,,,,
1944,,,,,,,,,,Mar 30,57,16.7,,,,,,
1945,,,,,,,,,,Mar 30,61,19.2,,,,,,
1946,,,,,,,,,,Mar 29,69,25.6,,,,,,
1947,,,,,,,,,,Mar 29,51,17.9,,,,,,
1948,,,,,,,,,,Mar 30,65,21.9,,,,,,
1949,,,,,,,,,,Mar 30,70,23.0,,,,May 30,4,1.5
1950,,,,,,,,,,Mar 29,72,22.4,,,,Jun 01,47,20.1
1951,,,,,,,,,,Mar 29,70,23.1,Apr 29,55,21.0,Jun 01,18,7.7
1952,,,,,,,,,,Mar 30,63,21.1,Apr 30,52,20.0,Jun 01,11,5.0
1953,,,,,,,,,,Mar 29,54,17.3,May 01,56,19.9,Jun 01,22,9.6
1954,,,,,,,,,,Mar 29,66,21.7,May 01,64,24.4,May 31,32,14.7
1955,,,,,,,,,,Mar 30,65,19.6,Apr 30,71,24.4,May 30,59,21.3
1956,,,,,,,,,,Mar 30,74,22.2,Apr 29,46,19.4,Jun 01,5,2.0
1957,,,,,,,,,,Mar 30,64,20.4,Apr 28,66,22.4,Jun 01,2,0.6
1958,,,,,,,,,,Mar 29,55,18.6,Apr 29,61,21.8,May 31,0,0.0
1959,,,,,,,,,,Mar 31,74,25.3,Apr 29,60,24.8,May 30,48,21.6
1960,,,,Jan 30,46,11.0,Feb 28,54,14.1,Mar 30,49,15.7,Apr 28,47,17.3,Jun 01,33,14.9
