#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 16F04: Bogus Basin Road, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bogus Basin Road (16F04) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 5568 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:05:54 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1955,,,,,,,Feb 26,25,6.9,Apr 03,19,7.2,,,,,,
1956,Dec 30,3,1.0,Feb 03,22,4.7,Mar 01,32,7.0,Apr 02,0,0.0,,,,,,
1957,Jan 02,0,0.0,Feb 02,29,4.9,Mar 01,13,5.7,Apr 03,9,3.0,,,,,,
1958,Dec 30,23,4.4,Feb 04,29,8.1,Feb 26,17,5.7,Mar 28,11,4.0,,,,,,
1959,Jan 02,6,0.9,Jan 30,9,1.4,Feb 28,12,3.6,Apr 01,0,0.0,May 04,0,0.0,,,
1960,Dec 30,8,1.4,Feb 01,20,6.2,Feb 29,33,9.4,Apr 03,0,0.0,May 01,0,0.0,,,
1961,Dec 30,0,0.0,Feb 01,0,0.0,Mar 03,0,0.0,Apr 01,0,0.0,Apr 28,0,0.0,,,
1962,Jan 03,10,3.0,Jan 31,12,3.5,Mar 02,17,2.7,Mar 30,6,1.0,Apr 30,0,0.0,,,
1963,Dec 31,0,0.0,Feb 04,0,0.0,Mar 01,0,0.0,Mar 31,0,0.0,May 01,0,0.0,,,
1964,Dec 31,12,2.7,Feb 02,36,11.0,Feb 27,27,9.4,Mar 30,25,8.7,Apr 30,0,0.0,,,
1965,Jan 05,13,2.2,Jan 30,25,8.6,Feb 26,17,5.8,Mar 30,4,1.4,Apr 30,0,0.0,,,
1966,Dec 31,9,1.1,Feb 01,11,3.1,Mar 02,16,5.0,Apr 03,0,0.0,Apr 30,0,0.0,,,
1967,Dec 28,7,2.3,Feb 02,17,4.9,Mar 01,13,4.4,Apr 03,0,0.0,May 01,0,0.0,,,
1968,Jan 02,9,1.6,Feb 02,6,1.7,Mar 01,0,0.0,Apr 01,0,0.0,Apr 30,0,0.0,,,
