#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 08N04: Bowl Canyon, NM
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bowl Canyon (08N04) 
# New Mexico  SNOW COURSE/AERIAL MARKER Site - 8980 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:51:42 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1986,Jan 02,18,5.2,Jan 28,19,4.8,Feb 28,18,5.3,Mar 28,12,4.9,,,,,,
1987,Dec 31,13,2.5,Jan 28,19,3.7,,,,Mar 25,34,11.5,,,,,,
1988,Dec 29,20,5.0,Jan 27,31,8.2,Mar 01,32,10.3,Mar 29,19,7.8,,,,,,
1989,Dec 28,20,4.2,Feb 01,29,7.1,Feb 27,26,7.1,Mar 29,2,1.8,,,,,,
1990,Dec 28,0,0.0,Jan 31,10,2.0,Feb 27,17,4.3,Mar 30,11,3.4,,,,,,
1991,Jan 02,27,7.2,Jan 31,33,9.2,Feb 28,33,9.6,Mar 28,47,13.0,,,,,,
1992,Jan 02,23,5.7,Jan 28,26,6.9,Feb 27,31,8.7,Mar 30,28,8.0,,,,,,
1993,Dec 29,17,4.2,Jan 28,40,12.6,Feb 25,50,15.1,Mar 29,33,12.1,,,,,,
1994,Dec 28,11,2.8,Jan 31,20,4.6,Mar 01,28,8.4,Mar 30,16,7.0,,,,,,
1995,Dec 28,15,4.0,Jan 31,38,10.0,Feb 27,35,10.0,Mar 29,30,11.0,,,,,,
1996,Dec 27,8,1.1,Jan 31,16,3.8,Feb 28,15,3.9,Apr 01,0,0.0,,,,,,
1997,Dec 31,20,4.7,Jan 30,44,12.2,Feb 27,40,12.8,Mar 31,14,6.1,,,,,,
1998,Dec 30,26,5.8,Jan 28,27,7.2,Feb 26,42,11.2,Mar 31,37,11.6,,,,,,
1999,Dec 29,14,3.4,Jan 28,17,4.5,,,,Mar 31,0,0.0,,,,,,
2000,Dec 30,7,0.8,Feb 01,18,4.2,Feb 29,19,5.5,Mar 30,20,6.6,,,,,,
