#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 08K04: Mesa Lakes, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mesa Lakes (08K04) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 10000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:52 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1937,,,,Jan 28,29,8.8,Feb 28,50,12.8,Mar 30,56,16.7,Apr 29,41,14.3,,,
1938,,,,Jan 29,33,7.8,Feb 27,39,10.7,Mar 31,60,18.6,May 01,30,15.3,,,
1939,,,,Feb 01,48,9.9,Mar 01,55,14.9,Mar 28,46,15.0,Apr 30,20,7.8,,,
1940,,,,Jan 31,28,7.7,Feb 29,49,14.2,Apr 02,57,18.1,Apr 30,43,16.6,,,
1941,,,,Jan 31,54,13.4,Feb 28,62,18.2,Apr 01,67,23.7,May 01,72,27.5,,,
1942,,,,Feb 02,45,11.0,Mar 02,59,17.2,Mar 27,80,23.5,Apr 30,75,26.5,,,
1943,,,,Jan 28,28,5.8,Mar 03,35,8.6,Mar 29,41,12.8,Apr 29,4,1.1,,,
1944,,,,Jan 29,45,9.7,Mar 02,46,12.0,Mar 30,62,18.0,May 02,73,22.9,,,
1945,,,,Jan 30,37,8.6,Feb 27,49,14.1,Mar 31,62,20.7,Apr 27,60,23.0,,,
1946,,,,Jan 31,30,5.7,Feb 28,28,6.7,Mar 29,43,11.9,May 02,13,4.5,,,
1947,,,,Jan 28,38,10.0,Feb 26,46,13.5,Mar 31,55,17.2,Apr 29,47,18.5,,,
1948,,,,Feb 02,38,10.0,Mar 04,60,15.7,Apr 02,63,21.1,Apr 30,47,19.4,,,
1949,,,,Feb 01,45,12.9,Mar 03,44,14.6,Mar 30,63,18.5,May 03,33,12.9,,,
1950,,,,Feb 05,34,9.7,Feb 28,44,12.2,Mar 29,52,15.4,Apr 28,28,10.7,,,
1951,,,,Feb 03,28,6.3,Mar 03,44,10.4,Mar 31,38,11.0,Apr 30,39,10.6,,,
