#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 06K21: Blue River, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Blue River (06K21) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 10500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:05:26 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1957,,,,Feb 01,34,7.5,Mar 01,38,8.8,Apr 01,45,11.7,May 01,40,13.5,,,
1958,,,,Jan 30,30,6.0,Feb 28,37,9.2,Mar 30,40,11.6,Apr 29,37,12.5,,,
1959,,,,Jan 30,29,5.9,Feb 28,39,10.3,Mar 30,46,14.1,May 01,28,10.9,,,
1960,,,,Jan 28,22,3.3,Feb 26,31,6.8,Mar 28,30,8.6,Apr 27,8,2.3,,,
1961,,,,Jan 29,15,2.7,Feb 27,22,3.7,Mar 30,25,5.4,Apr 27,21,5.7,,,
1962,,,,Jan 30,31,7.5,Feb 27,36,8.7,Mar 30,36,9.9,Apr 26,19,5.3,,,
1963,,,,Jan 30,20,3.3,Feb 27,26,5.1,Mar 28,17,4.8,Apr 26,0,0.0,,,
1964,,,,Jan 30,15,3.0,Feb 27,22,5.1,Mar 30,28,6.2,Apr 29,21,6.8,,,
1965,,,,Jan 28,35,8.5,Feb 26,41,11.2,Mar 30,53,15.6,Apr 29,36,12.7,,,
1966,,,,Jan 29,18,3.7,Feb 25,22,4.2,Mar 30,7,1.5,Apr 29,0,0.0,,,
1967,,,,Jan 27,22,4.2,Feb 27,31,7.4,Mar 30,16,4.1,Apr 26,4,1.1,,,
1968,,,,Jan 30,23,5.1,Feb 28,37,7.5,Mar 26,33,8.7,Apr 28,27,7.5,,,
1969,,,,Jan 28,31,6.4,Feb 25,28,6.4,Mar 25,33,7.8,Apr 28,7,2.3,,,
1970,,,,Jan 28,41,8.1,Feb 27,40,10.9,Mar 30,48,12.5,Apr 29,44,12.5,,,
1971,,,,Jan 29,22,4.7,Feb 25,32,7.0,Mar 29,33,8.6,Apr 27,15,4.8,,,
1972,,,,Jan 28,26,5.4,Feb 25,35,7.1,Mar 30,32,8.7,Apr 27,16,4.1,,,
1973,,,,Jan 30,27,6.0,Feb 28,29,7.2,Mar 30,33,8.5,Apr 25,35,9.0,,,
1974,,,,Feb 01,26,6.3,Feb 26,32,7.7,Mar 29,37,9.4,Apr 29,26,7.9,,,
1975,,,,Jan 29,29,5.9,Feb 25,34,8.6,Mar 28,42,10.8,Apr 28,25,8.0,,,
1976,,,,Jan 30,24,5.6,Mar 01,28,7.5,Mar 31,29,8.0,Apr 30,16,3.8,,,
1977,,,,Jan 28,14,2.4,Feb 24,19,3.5,Mar 30,17,5.1,Apr 27,4,1.8,,,
1978,,,,Jan 25,30,7.3,Feb 23,33,7.9,Mar 30,31,8.1,Apr 26,5,1.7,,,
1979,,,,Jan 29,27,5.6,Feb 26,25,6.5,Mar 26,38,10.2,Apr 27,12,4.2,,,
1980,,,,Jan 29,36,8.8,Feb 26,42,12.0,Mar 26,40,12.3,Apr 30,42,12.8,,,
1981,,,,Jan 30,6,1.2,Feb 27,7,1.7,Mar 31,13,3.2,Apr 30,0,0.0,,,
1982,,,,Jan 27,32,8.3,Feb 26,30,9.1,Mar 30,30,9.2,Apr 28,13,5.2,,,
1983,,,,Jan 26,24,4.6,Mar 01,27,6.3,Mar 28,40,10.5,Apr 27,34,11.0,,,
1984,,,,Jan 30,34,9.0,Feb 27,42,11.0,Mar 29,54,15.4,Apr 24,45,16.2,,,
1985,,,,Jan 24,25,5.4,Feb 25,30,7.2,Mar 27,30,8.4,Apr 25,24,6.2,,,
1986,,,,Jan 29,19,4.2,Feb 25,34,8.4,Mar 25,29,8.6,Apr 24,14,4.4,,,
1987,,,,Jan 27,26,5.0,Feb 25,31,6.6,Mar 25,34,7.9,Apr 28,12,3.8,,,
1988,,,,Jan 25,27,5.5,Feb 24,29,7.5,Mar 28,32,8.3,Apr 28,11,3.9,,,
1989,,,,Jan 26,24,5.5,Feb 27,29,7.0,Mar 29,24,5.8,Apr 25,8,2.4,,,
1990,,,,Jan 30,23,4.6,Feb 28,23,5.1,Mar 29,27,6.2,Apr 26,10,2.1,,,
1991,,,,Jan 28,17,3.2,Feb 28,21,4.9,Mar 28,25,6.5,Apr 29,19,5.8,,,
1992,,,,Jan 29,26,6.5,Feb 27,29,6.8,Mar 30,38,9.3,Apr 28,13,4.3,,,
1993,,,,Jan 28,22,4.6,Feb 26,32,6.6,Mar 29,34,8.4,Apr 29,28,9.8,,,
1994,,,,Jan 28,25,4.8,Feb 24,29,6.1,Mar 30,26,6.4,Apr 28,12,3.7,,,
