#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 33P01: Rackla Lake, YK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Rackla Lake (33P01) 
# Yukon Territory  SNOW COURSE/AERIAL MARKER Site - 3410 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:51:31 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1987,,,,,,,Feb 25,31,6.0,Apr 01,36,7.6,Apr 28,35,8.9,,,
1988,,,,,,,Feb 29,37,7.9,Mar 30,41,8.2,Apr 28,33,7.3,,,
1989,,,,,,,Feb 28,37,8.3,Mar 29,38,8.8,Apr 28,26,8.5,,,
1990,,,,,,,Feb 26,36,7.7,Mar 29,39,8.1,May 01,30,8.8,,,
1991,,,,,,,Mar 01,38,8.9,Mar 27,42,9.1,Apr 26,33,9.7,,,
1992,,,,,,,Feb 28,38,8.8,Mar 27,45,10.1,Apr 29,42,11.3,,,
1993,,,,,,,Feb 24,40,8.5,Mar 29,42,10.0,Apr 27,37,9.7,,,
1994,,,,,,,Mar 03,30,6.4,Mar 29,35,7.9,Apr 28,28,7.5,,,
1995,,,,,,,Feb 27,27,5.0,Mar 30,30,6.5,Apr 27,23,6.0,,,
1996,,,,,,,,,,,,,,,,,,
1997,,,,,,,,,,Mar 26,32,7.0,Apr 29,30,7.4,,,
1998,,,,,,,Feb 24,29,5.7,Mar 28,28,5.9,Apr 28,20,6.6,,,
1999,,,,,,,Mar 02,21,3.6,Mar 29,26,5.3,Apr 29,22,5.9,,,
2000,,,,,,,Feb 24,43,9.0,Mar 28,44,11.2,Apr 26,42,12.5,,,
2001,,,,,,,,,,Mar 27,39,9.1,Apr 25,38,9.4,,,
2002,,,,,,,Feb 27,26,4.8,Mar 27,26,4.4,Apr 25,25,5.2,,,
2003,,,,,,,Feb 26,26,5.2,Mar 26,30,6.1,Apr 29,24,7.4,,,
2004,,,,,,,Feb 25,35,7.1,Mar 29,37,7.8,Apr 27,35,9.7,,,
2005,,,,,,,Feb 23,41,7.6,Mar 30,41,10.0,Apr 26,35,10.6,,,
2006,,,,,,,Feb 28,31,6.3,Mar 28,33,7.3,Apr 26,30,7.5,,,
2007,,,,,,,Mar 06,28,5.1,Mar 27,40,7.8,Apr 25,30,8.2,,,
2008,,,,,,,Feb 29,24,3.6,Mar 26,26,4.7,Apr 29,24,5.4,,,
2009,,,,,,,Feb 27,33,6.7,Apr 01,37,7.5,Apr 28,34,8.7,,,
2010,,,,,,,Feb 25,30,5.5,Mar 30,33,6.7,Apr 28,25,4.9,,,
2011,,,,,,,,,,Mar 29,36,8.7,Apr 27,34,8.7,,,
2012,,,,,,,Feb 27,40,9.1,Mar 28,41,9.9,Apr 26,36,9.8,,,
2013,,,,,,,Mar 01,32,6.2,Mar 26,33,6.6,Apr 29,31,6.7,,,
2014,,,,,,,Feb 26,28,4.7,Mar 27,28,4.8,May 01,25,6.3,,,
2015,,,,,,,Feb 24,31,5.9,Mar 26,37,6.7,Apr 30,32,8.4,,,
2016,,,,,,,Feb 25,30,6.3,Mar 31,31,6.9,Apr 26,26,6.9,,,
2017,,,,,,,,,,Mar 29,36,7.8,Apr 26,32,8.2,,,
2018,,,,,,,Feb 27,25,3.9,Mar 27,26,4.9,Apr 26,23,5.0,,,
2019,,,,,,,Feb 26,29,5.4,Mar 26,24,6.0,Apr 30,24,6.2,,,
2020,,,,,,,Feb 26,40,8.6,Mar 31,43,10.2,Apr 28,32,10.2,,,
2021,,,,,,,Feb 23,31,5.8,Mar 30,35,6.7,Apr 28,32,7.9,,,
2022,,,,,,,Feb 24,41,8.0,Mar 31,45,9.6,Apr 28,37,8.8,,,
2023,,,,,,,Mar 01,35,7.2,Mar 30,37,7.2,Apr 26,41,8.7,,,
2024,,,,,,,,,,,,,,,,,,
