#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 14F02: Stickney Mill (Disc), ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Stickney Mill (disc) (14F02) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 7430 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:36 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,,,,,,,Apr 03,34,9.6,,,,,,
1937,,,,,,,,,,Apr 01,25,7.1,,,,,,
1938,,,,,,,,,,,,,,,,,,
1939,,,,,,,,,,Mar 30,0,0.0,,,,,,
1940,,,,,,,,,,Mar 28,21,7.4,,,,,,
1941,,,,,,,,,,Mar 31,19,4.2,,,,,,
1942,,,,,,,Feb 27,29,7.2,Apr 04,24,7.2,,,,,,
1943,,,,,,,Mar 05,50,16.0,Apr 04,36,12.0,,,,,,
1944,,,,,,,Mar 07,29,6.7,Mar 31,22,6.3,,,,,,
1945,,,,,,,Mar 04,29,6.6,Apr 04,28,8.9,,,,,,
1946,,,,,,,Mar 02,36,9.8,Apr 04,38,11.6,,,,,,
1947,,,,,,,Feb 28,39,10.2,Mar 31,39,12.6,,,,,,
1948,,,,,,,Feb 26,25,6.0,Apr 01,30,8.0,,,,,,
1949,,,,,,,Feb 24,36,8.0,Apr 04,33,10.1,,,,,,
1950,,,,,,,Mar 01,27,7.9,Apr 03,34,10.2,,,,,,
1951,,,,,,,Feb 28,29,7.5,Apr 03,34,9.8,,,,,,
1952,,,,,,,Feb 26,47,12.4,Apr 01,48,15.8,,,,,,
1953,,,,,,,Feb 27,34,10.0,Mar 28,35,10.5,,,,,,
1954,,,,Jan 31,29,7.4,Feb 27,35,9.6,Mar 29,35,11.2,,,,,,
1955,,,,,,,Mar 05,24,4.8,Mar 31,25,6.6,,,,,,
1956,,,,,,,Mar 01,42,11.4,Mar 29,33,11.2,,,,,,
1957,,,,,,,Feb 27,35,8.0,Apr 02,32,9.2,,,,,,
1958,,,,,,,Feb 27,32,7.4,Mar 27,38,10.7,,,,,,
1959,,,,,,,Feb 26,25,5.8,Mar 28,22,6.2,,,,,,
