#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 18D22: Beaver Reservoir (Rev.), OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Beaver Reservoir (rev.) (18D22) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 5150 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:11 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1939,Jan 01,28,7.2,Jan 24,27,9.8,Feb 28,57,19.9,Apr 06,29,10.3,,,,,,
1940,Dec 30,0,0.0,Feb 02,26,8.9,Mar 11,38,20.0,Apr 06,18,13.7,,,,,,
1941,Dec 30,31,12.1,Jan 29,43,17.1,Feb 28,36,8.3,Mar 25,25,8.4,,,,,,
1942,Dec 30,18,3.9,Jan 28,28,5.9,Feb 25,38,9.2,Mar 29,36,11.8,,,,,,
1943,Dec 31,41,9.5,Jan 30,53,13.9,Feb 27,50,15.9,Mar 26,51,17.2,,,,,,
1944,Dec 28,14,2.9,Jan 30,25,4.5,Feb 29,38,8.3,Mar 28,32,9.6,,,,,,
1945,Dec 29,15,2.4,Jan 28,23,5.0,Feb 28,40,9.6,Mar 29,45,13.4,,,,,,
1946,Dec 31,27,7.4,Jan 29,45,10.4,Mar 01,48,15.0,Mar 31,48,16.0,,,,,,
1947,Jan 04,27,8.2,Feb 01,27,9.4,Mar 02,31,9.6,Mar 28,29,9.8,,,,,,
1948,Dec 30,36,8.9,Jan 28,34,10.3,Feb 28,43,12.6,Mar 31,55,17.2,,,,,,
1949,,,,Feb 02,55,16.5,Mar 01,60,19.3,Apr 01,52,19.9,,,,,,
1950,Jan 01,25,9.7,Feb 01,42,13.5,Mar 01,42,11.0,Mar 31,51,19.3,,,,,,
1951,Jan 04,31,5.0,Feb 01,36,8.0,Mar 01,42,10.6,Apr 01,48,15.5,,,,,,
1952,Jan 07,34,6.4,Jan 30,26,10.0,Mar 01,49,13.2,Mar 30,45,14.9,,,,,,
1953,Dec 30,26,3.6,Feb 01,29,7.2,Feb 26,44,12.2,Mar 30,49,15.1,May 01,27,10.6,,,
1954,Jan 01,31,6.5,Jan 28,45,11.2,Feb 25,38,12.1,Mar 29,38,12.5,May 01,0,0.0,,,
1955,Dec 30,24,2.6,Jan 28,26,6.5,Feb 26,28,10.4,Mar 29,43,13.7,Apr 28,42,15.8,,,
1956,Dec 28,30,7.6,Jan 28,51,12.2,Feb 27,72,18.8,Mar 29,57,20.6,Apr 27,25,9.4,,,
1957,Jan 06,18,3.7,Jan 29,24,5.7,Feb 26,28,8.9,Mar 25,42,13.4,Apr 29,19,7.6,,,
1958,Jan 06,18,3.7,Feb 10,41,10.7,Feb 28,36,11.7,Mar 31,40,13.7,Apr 29,35,11.7,,,
1959,Dec 31,9,2.3,Jan 30,16,5.7,Feb 26,27,8.3,Mar 30,31,11.0,Apr 29,8,3.5,,,
1960,Jan 01,15,2.8,Jan 29,21,5.1,Feb 26,36,9.0,Mar 29,23,8.5,Apr 29,8,4.1,,,
1961,Dec 30,24,5.5,Jan 30,25,7.2,Feb 26,34,10.0,Mar 29,38,13.5,Apr 28,20,7.5,,,
1962,Dec 27,28,7.5,Jan 29,31,9.6,Feb 26,41,12.0,Mar 28,46,15.8,Apr 26,12,4.7,,,
1963,Dec 28,10,2.2,Jan 29,23,3.7,Feb 26,15,5.4,Mar 28,21,8.8,Apr 26,22,8.9,,,
1964,Dec 30,19,4.1,Jan 29,39,9.8,Feb 25,42,11.7,Mar 27,49,15.8,Apr 27,39,13.3,,,
1965,Dec 26,27,8.0,Jan 26,52,11.0,Feb 23,47,14.0,Mar 27,51,15.2,Apr 27,26,10.4,,,
1966,Dec 27,12,2.2,Jan 26,32,7.7,Feb 24,38,10.2,Mar 28,38,12.0,Apr 27,8,3.1,,,
1967,Dec 26,24,5.5,Jan 26,34,8.6,Feb 27,38,10.4,Mar 27,42,12.1,Apr 26,45,14.8,,,
1968,Dec 27,16,6.4,Jan 26,21,9.0,Feb 26,19,9.4,Mar 26,19,7.3,Apr 26,9,3.7,,,
1969,Dec 26,21,4.9,Jan 26,38,11.1,Feb 26,51,15.8,Mar 26,47,16.8,Apr 25,37,15.2,,,
1970,Dec 26,21,3.1,Jan 26,24,6.5,Feb 26,25,7.9,Mar 19,33,9.9,Apr 29,36,12.5,,,
1971,Jan 02,29,6.2,Jan 27,40,10.8,Feb 24,34,9.5,Mar 29,38,12.3,Apr 29,26,9.3,,,
1972,Dec 29,52,13.2,Jan 26,56,18.0,Feb 28,55,20.0,Mar 27,49,19.8,Apr 26,36,15.8,,,
1973,Dec 27,11,2.5,Jan 29,22,4.5,Feb 26,24,5.8,Mar 27,24,6.7,Apr 26,9,3.2,,,
1974,Jan 04,45,11.3,Jan 30,49,14.7,Feb 26,51,16.0,Mar 28,48,17.5,Apr 28,37,14.0,,,
1975,Jan 01,,3.5,Jan 29,34,9.7,Feb 27,44,12.5,Mar 27,51,15.7,Apr 28,48,16.7,,,
1976,Dec 27,22,4.6,Jan 26,33,9.5,Feb 28,,10.6,Mar 29,42,12.5,Apr 30,33,11.9,,,
1977,Dec 29,0,0.1,Jan 27,9,2.5,Feb 25,16,2.5,Mar 30,24,7.7,Apr 28,0,0.0,,,
1978,Jan 04,22,3.8,Jan 30,29,8.2,Feb 27,30,8.4,Mar 29,18,6.0,May 01,0,0.0,,,
1979,Dec 26,17,3.5,Jan 29,30,6.5,Feb 26,38,8.2,Mar 28,32,9.8,Apr 30,24,8.4,,,
1980,Dec 27,16,3.2,Jan 30,29,6.0,Feb 27,28,9.0,Mar 28,42,11.6,May 02,0,0.0,,,
1981,Dec 30,0,0.0,Jan 29,16,4.0,Feb 26,18,6.0,Mar 31,27,6.4,Apr 09,0,0.0,,,
1982,Dec 30,28,6.8,Jan 28,47,13.4,Feb 24,44,13.2,Mar 28,45,13.0,Apr 29,32,11.2,,,
1983,Dec 28,30,6.1,Jan 27,35,7.2,Feb 24,38,9.8,Mar 30,39,10.2,Apr 27,24,8.2,,,
1984,Dec 30,41,10.0,Jan 27,36,9.6,Feb 27,56,16.4,Mar 27,56,16.4,Apr 27,37,12.6,,,
1985,Dec 28,40,9.4,Jan 30,35,10.1,Feb 27,42,12.4,Mar 28,48,14.1,Apr 29,11,4.6,,,
1986,Dec 30,21,4.9,Jan 29,32,8.2,Feb 26,38,10.7,Mar 28,28,11.0,Apr 28,0,0.0,,,
1987,Dec 30,19,4.0,Jan 29,27,6.8,Feb 25,40,9.6,Mar 30,32,10.4,Sep 01,0,0.0,,,
1988,Dec 31,19,3.2,Jan 28,25,7.6,Feb 26,28,9.0,Mar 29,25,8.2,Apr 29,0,0.0,,,
1989,Dec 28,24,3.2,Jan 26,46,12.5,Feb 27,47,14.2,Apr 05,45,15.6,,,,,,
1990,Jan 01,,3.8,Mar 01,,9.0,May 01,,8.7,Jul 01,,6.0,Sep 01,,3.4,,,
1991,Jan 01,,5.8,Mar 01,,7.6,May 01,,2.7,,,,,,,,,
1992,,,,Mar 01,,3.8,,,,,,,,,,,,
1993,,,,Mar 01,,9.6,,,,Apr 01,,9.9,,,,,,
1994,,,,,,,May 01,,10.2,,,,,,,,,
1995,,,,Mar 01,,6.4,May 01,,6.5,Jul 01,,9.6,,,,,,
1996,,,,Mar 01,,5.6,May 01,,6.0,Jul 01,,0.6,Sep 01,,0.0,,,
1997,,,,Mar 01,,10.7,May 01,,11.8,Jul 01,,14.3,Sep 01,,0.0,,,
1998,,,,Feb 01,,14.0,,,,Jul 01,,10.7,Sep 01,,0.0,,,
1999,,,,Mar 01,,7.7,May 01,,13.5,,,,,,,,,
2000,,,,,,,,,,,,,,,,,,
2001,,,,Mar 01,,7.0,,,,,,,,,,,,
2002,,,,,,,May 01,,12.5,Jul 01,,12.1,,,,,,
