#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 13E20: Hall Creek (Disc), ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Hall Creek (disc) (13E20) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 7560 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:02:54 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,,,,May 01,,3.4,Jul 01,,4.6,,,,,,
1962,,,,,,,May 01,,4.4,Jul 01,,4.9,,,,,,
1963,,,,,,,May 01,,4.0,Jul 01,,4.3,,,,,,
1964,Dec 30,6,1.2,Jan 30,17,2.7,Feb 27,18,3.6,Mar 29,22,4.9,May 04,18,4.4,,,
1965,Jan 08,27,5.0,Feb 01,21,5.5,Mar 02,26,6.5,Mar 31,24,6.8,May 03,0,0.0,,,
1966,Jan 07,11,2.0,Jan 27,12,2.5,Feb 28,15,3.1,Mar 28,14,3.1,May 01,0,0.0,,,
1967,,,,Jan 30,21,4.4,Mar 02,27,5.8,Mar 27,24,6.1,May 02,37,10.3,,,
1968,Dec 28,10,2.0,Jan 30,20,3.2,Feb 28,18,4.3,Mar 28,29,6.3,May 03,12,4.5,,,
1969,Dec 31,15,3.7,Jan 30,27,5.6,Feb 27,28,6.6,Mar 27,28,7.2,May 05,0,0.0,,,
1970,Dec 29,12,2.2,Jan 30,17,4.1,Feb 25,18,4.0,Mar 31,31,7.6,,,,,,
1971,Dec 28,11,1.9,Jan 27,16,3.7,Feb 26,22,4.2,Mar 30,28,7.5,,,,,,
1972,Dec 29,18,3.5,Jan 28,32,8.0,Feb 29,35,11.0,Mar 27,20,5.7,,,,,,
1973,Jan 02,16,2.5,Jan 29,17,3.1,Feb 26,17,3.4,Mar 27,32,5.4,,,,,,
1974,Jan 02,18,3.4,Jan 29,16,4.2,Mar 04,29,6.4,Apr 04,24,7.0,Apr 30,0,0.0,,,
1975,Jan 02,7,1.0,,,,Feb 26,21,4.5,Apr 02,27,6.2,,,,,,
1976,,,,,,,Mar 03,29,6.0,Mar 31,30,7.5,,,,,,
