#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 12M11: Yankee Reservoir, UT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Yankee Reservoir (12M11) 
# Utah  SNOW COURSE/AERIAL MARKER Site - 8715 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:08:33 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1942,,,,,,,,,,Mar 30,52,16.4,,,,,,
1943,,,,,,,,,,Mar 23,37,10.7,,,,,,
1944,,,,,,,,,,Mar 21,62,14.2,,,,,,
1945,,,,,,,,,,Mar 29,47,13.4,,,,,,
1946,,,,,,,,,,Mar 28,33,12.1,,,,,,
1947,,,,,,,,,,Mar 25,31,10.3,,,,,,
1948,,,,,,,,,,Mar 24,58,17.2,,,,,,
1949,,,,,,,,,,Mar 22,50,16.6,,,,,,
1950,,,,,,,Mar 08,24,8.0,,,,,,,,,
1951,,,,,,,Mar 12,16,3.4,,,,,,,,,
1952,,,,,,,,,,Apr 01,51,15.8,,,,,,
1953,,,,,,,,,,Mar 17,32,9.0,,,,,,
1954,,,,,,,,,,Mar 16,28,8.2,,,,,,
1955,,,,,,,,,,Mar 15,33,10.0,Apr 26,12,4.0,,,
1956,,,,,,,,,,Mar 29,22,8.2,Apr 24,12,5.5,,,
1957,,,,,,,Feb 28,18,5.2,Mar 28,28,8.8,Apr 29,29,10.8,May 27,0,0.0
1958,,,,,,,Feb 24,33,8.3,Mar 24,48,13.4,Apr 28,32,11.3,,,
1959,,,,,,,Feb 24,29,5.9,Mar 24,18,5.1,Apr 27,0,0.0,,,
1960,,,,,,,Feb 24,37,7.8,Mar 24,27,8.5,Apr 27,0,0.0,,,
1961,,,,,,,Feb 24,22,6.0,Mar 28,44,10.9,Apr 24,23,7.1,,,
1962,,,,,,,Feb 26,42,9.7,Mar 27,47,14.6,Apr 23,12,4.2,May 28,0,0.0
1963,,,,,,,Feb 25,19,5.1,Mar 27,22,5.7,Apr 25,8,2.2,May 22,0,0.0
1964,,,,,,,Feb 24,25,4.5,Mar 25,47,10.1,Apr 29,23,8.2,May 26,0,0.0
1965,,,,,,,Feb 24,39,9.9,Mar 31,48,14.6,Apr 28,38,14.1,May 24,1,0.1
1966,Dec 28,17,4.0,Jan 28,25,6.1,Feb 25,31,7.2,Mar 29,21,6.7,Apr 25,1,0.3,,,
1967,Dec 29,12,2.0,,,,Feb 28,24,5.2,Mar 30,24,3.8,Apr 26,18,6.8,May 24,0,0.0
1968,,,,,,,Feb 26,29,8.4,Mar 26,39,11.9,Apr 25,32,12.3,May 28,0,0.0
1969,,,,,,,Feb 25,30,7.7,Mar 25,38,11.1,Apr 29,17,6.2,May 26,0,0.0
1970,,,,,,,Feb 25,25,5.4,Mar 27,35,9.2,Apr 28,30,8.6,May 26,0,0.0
1971,,,,,,,Feb 23,41,9.0,Mar 30,24,7.7,Apr 27,3,0.8,May 28,0,0.0
1972,Dec 28,35,7.9,,,,Feb 24,27,9.3,Mar 28,3,0.7,Apr 25,0,0.0,,,
1973,Dec 26,25,7.1,,,,Feb 26,38,10.9,Apr 03,78,20.0,Apr 24,54,20.0,May 25,0,0.0
1974,,,,,,,Feb 26,37,10.1,Mar 27,26,8.9,Apr 26,10,4.6,May 31,0,0.0
1975,Dec 26,12,3.1,,,,Feb 25,30,6.5,Mar 25,32,9.7,Apr 24,39,16.0,May 29,0,0.0
1976,Dec 29,15,3.0,Jan 28,20,4.7,Feb 25,32,8.7,Mar 30,41,10.6,Apr 30,14,4.5,May 26,0,0.0
1977,Dec 27,3,0.6,Jan 24,9,2.3,Feb 24,14,2.7,Mar 28,20,4.9,Apr 25,0,0.0,Jun 02,0,0.0
1978,Dec 29,6,0.9,Jan 26,31,6.5,Feb 23,33,9.0,Mar 27,26,10.4,Apr 28,10,3.6,May 23,0,0.0
1979,Dec 26,28,7.6,Jan 29,44,10.6,Feb 26,51,14.0,Mar 26,47,15.2,Apr 30,25,10.4,May 30,0,0.0
1980,Dec 27,23,4.7,Jan 31,29,7.6,Feb 26,46,12.0,Mar 25,57,14.0,Apr 30,25,8.8,May 27,0,0.0
1981,Dec 26,6,1.3,Jan 25,8,1.0,Feb 23,10,2.3,Mar 27,31,7.3,Apr 25,0,0.0,May 28,0,0.0
1982,,,,Jan 27,23,5.0,Feb 23,26,6.9,Mar 27,36,11.4,Apr 26,23,7.8,May 25,0,0.0
1983,Dec 30,30,6.8,Jan 30,38,9.1,Feb 24,36,10.8,Mar 30,53,17.9,Apr 26,42,19.3,May 26,17,7.1
1984,Dec 30,27,7.6,Jan 27,34,9.3,Feb 24,42,11.2,Mar 25,39,13.1,Apr 28,39,14.2,May 25,0,0.0
1985,Jan 03,21,5.3,Jan 30,33,7.2,Feb 23,29,7.0,Mar 26,32,10.6,Apr 24,8,3.4,May 28,0,0.0
1986,Dec 30,17,4.0,Mar 01,,5.2,Feb 23,21,5.8,Mar 24,22,6.9,Apr 23,6,1.4,,,
1987,Dec 26,12,2.5,Mar 01,,4.1,Feb 25,42,9.5,Mar 26,46,13.2,Apr 23,15,5.0,Nov 01,0,0.0
1988,Dec 29,21,4.1,Mar 01,,7.1,Feb 22,35,9.0,Mar 26,31,9.7,Apr 25,20,7.5,,,
1989,Dec 27,20,3.6,Mar 01,,5.2,Feb 23,26,5.7,Mar 27,8,2.3,Apr 27,0,0.0,Nov 01,,0.0
1990,Dec 26,5,0.7,Mar 01,,1.8,Feb 22,21,4.3,Mar 26,17,5.9,Apr 25,3,0.8,Nov 01,,0.0
1991,Jan 01,,2.6,Mar 01,,3.8,Feb 23,28,6.4,Mar 28,38,8.9,Apr 28,14,3.3,,,
1992,Jan 01,,2.2,Mar 01,,2.9,Feb 24,34,8.3,Mar 28,36,9.8,Apr 26,0,0.0,,,
1993,,,,,,,Feb 22,53,14.8,Mar 30,47,15.4,Apr 24,24,9.9,,,
1994,,,,,,,Feb 23,35,7.5,Mar 27,25,7.9,Apr 29,4,1.2,,,
1995,,,,,,,Feb 23,33,9.7,Mar 26,52,13.5,Apr 27,34,13.0,,,
1996,,,,,,,Feb 27,28,5.7,Mar 27,25,7.8,Apr 26,6,2.3,,,
1997,,,,,,,Feb 26,40,11.4,Mar 26,29,10.3,Apr 27,23,9.5,,,
1998,,,,,,,Feb 27,45,10.3,Mar 31,38,12.4,Apr 27,33,11.9,,,
1999,,,,,,,Feb 24,26,7.1,Mar 27,14,4.6,Apr 27,9,2.2,,,
2000,,,,,,,Feb 26,28,6.9,Mar 27,26,9.5,Apr 26,0,0.0,,,
2001,,,,,,,Feb 24,34,8.2,Mar 27,32,10.8,Apr 26,14,6.3,,,
2002,,,,,,,Feb 25,17,3.6,Mar 29,15,4.0,Apr 29,0,0.0,,,
2003,,,,,,,Feb 28,26,4.8,Mar 27,26,8.4,Apr 28,6,2.2,,,
2004,,,,,,,Feb 25,46,10.5,Mar 30,16,6.1,Apr 26,3,0.8,,,
2005,,,,,,,Feb 24,44,11.8,Mar 29,48,15.2,Apr 26,30,13.0,,,
2006,,,,,,,Feb 27,24,6.2,Mar 30,33,9.7,Sep 01,9,2.8,,,
2007,,,,,,,Feb 27,28,5.5,Mar 29,21,4.0,Apr 30,0,0.0,,,
2008,,,,,,,Feb 27,40,10.6,Mar 28,32,10.3,Apr 28,2,1.0,,,
2009,,,,,,,Feb 26,31,8.9,Mar 27,33,9.8,Apr 27,17,6.3,,,
2010,,,,,,,Feb 24,41,10.6,Mar 30,49,15.0,Apr 28,23,8.6,,,
2011,,,,,,,Feb 28,44,9.8,,,,,,,,,
2012,,,,,,,Feb 29,36,8.9,Mar 28,20,6.7,Apr 27,0,0.0,,,
2013,,,,,,,Feb 25,42,8.0,Mar 27,26,8.3,Apr 29,6,2.3,,,
2014,,,,,,,Feb 27,17,4.9,Mar 27,17,5.3,Apr 29,2,0.5,,,
2015,,,,,,,Feb 25,27,6.6,Mar 27,20,6.8,Apr 27,2,0.5,,,
2016,,,,,,,Feb 29,34,10.1,Mar 31,34,10.7,,,,,,
2017,,,,,,,,,,Mar 29,20,6.1,Apr 25,0,0.0,,,
2018,,,,,,,Feb 28,21,4.9,Mar 28,17,5.4,Apr 26,0,0.0,,,
2019,,,,,,,Feb 27,35,10.3,Mar 28,34,12.6,Apr 26,0,0.0,,,
2020,,,,,,,Feb 24,36,9.5,Mar 27,32,10.7,Apr 27,0,0.0,,,
2021,,,,,,,Feb 25,25,5.4,Mar 29,22,7.3,Apr 29,0,0.0,,,
2022,,,,,,,,,,,,,,,,,,
