#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 06K41: Ute Pass, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Ute Pass (06K41) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 9550 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:58:35 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1978,,,,,,,,,,Apr 05,31,10.5,Apr 28,12,4.6,May 30,0,0.0
1979,,,,Jan 31,29,6.7,Feb 27,38,9.6,Mar 30,38,11.8,Apr 27,17,6.1,,,
1980,Dec 28,21,3.8,Jan 31,43,12.3,Feb 29,62,14.5,Mar 31,54,17.5,Apr 29,25,10.2,,,
1981,Jan 05,11,2.0,Jan 28,14,2.6,Feb 27,16,3.3,Mar 26,28,6.7,Apr 30,0,0.0,,,
1982,Dec 29,23,4.7,Jan 26,31,8.5,Feb 24,36,11.0,Mar 19,39,11.9,Apr 20,38,11.3,,,
1983,Dec 30,27,5.1,Jan 27,28,5.0,Feb 25,34,8.6,Mar 29,48,13.9,Apr 27,41,13.1,May 27,31,11.8
1984,Dec 28,47,11.1,Jan 27,43,12.1,Feb 28,52,13.7,Mar 30,55,17.5,Apr 27,54,19.3,,,
1985,Dec 28,21,6.0,Jan 30,37,6.7,Feb 27,42,9.1,Mar 28,46,10.9,Apr 26,26,8.0,,,
1986,Dec 30,23,6.9,Jan 30,27,7.3,Feb 27,38,10.7,Mar 28,34,9.6,Apr 29,24,7.5,,,
1987,Dec 30,16,3.5,Jan 29,26,4.7,Feb 27,33,6.6,Mar 31,37,9.6,Apr 30,11,3.5,,,
1988,Jan 01,,3.6,Jan 28,31,7.8,Mar 01,37,10.1,Apr 04,40,12.3,May 03,22,4.0,,,
1989,Jan 03,22,4.0,Jan 31,29,6.4,,,,Apr 04,50,9.5,Apr 28,9,2.5,,,
1990,Dec 12,20,3.5,Jan 25,24,5.8,Feb 22,34,7.6,Mar 27,34,10.7,Apr 24,10,2.7,,,
1991,,,,,,,,,,,,,,,,,,
