#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER PRK: Parks Creek, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Parks Creek (PRK) 
# California  SNOW COURSE/AERIAL MARKER Site - 6700 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:15 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,,,,Mar 06,95,37.8,,,,,,,,,
1937,,,,Jan 21,39,11.8,,,,Mar 27,118,32.9,,,,,,
1938,,,,Jan 26,46,14.4,,,,Mar 25,116,32.2,,,,,,
1939,,,,Jan 24,38,12.3,,,,Mar 27,61,23.9,,,,,,
1940,,,,Jan 28,52,14.9,,,,Mar 27,95,35.8,,,,,,
1941,,,,Jan 28,109,38.9,,,,Mar 26,117,54.2,,,,,,
1942,,,,Jan 29,64,21.8,,,,Apr 01,76,34.0,,,,,,
1943,,,,Jan 28,107,31.0,,,,Mar 31,83,34.4,,,,,,
1944,,,,Feb 01,43,9.9,Mar 11,57,19.8,Mar 27,47,17.7,,,,,,
1945,,,,Jan 30,31,10.8,Feb 26,62,21.1,Mar 28,86,29.0,,,,,,
1946,,,,Jan 29,89,33.0,Feb 26,101,41.0,Mar 25,102,42.7,,,,,,
1947,,,,Feb 01,55,16.0,Mar 01,64,23.1,Mar 31,78,31.1,,,,,,
1948,,,,Feb 01,23,7.5,Feb 28,40,10.4,Apr 02,59,17.6,,,,,,
1949,,,,Jan 30,40,12.2,Feb 28,68,22.1,Mar 31,93,33.9,May 01,49,22.4,,,
1950,,,,,,,Feb 27,70,26.4,Mar 31,86,35.0,,,,,,
1951,,,,Feb 03,82,25.8,Mar 03,100,33.6,Mar 30,85,35.3,,,,,,
1952,,,,Feb 03,148,54.9,Mar 01,140,55.6,Mar 29,137,59.8,,,,,,
1953,,,,Jan 30,97,38.7,Mar 01,92,37.7,Mar 27,119,48.1,,,,,,
1954,,,,Feb 01,103,30.3,Feb 27,103,37.2,Mar 27,116,44.0,,,,,,
1955,,,,Feb 02,66,22.0,Mar 02,73,22.6,Apr 04,62,24.1,,,,,,
1956,,,,,,,,,,Apr 02,144,64.1,,,,,,
1957,,,,,,,,,,Apr 01,75,29.1,,,,,,
1958,,,,,,,,,,Mar 23,143,51.2,,,,,,
1959,,,,,,,,,,Mar 30,90,36.0,,,,,,
1960,,,,,,,,,,Mar 28,67,27.3,,,,,,
1961,,,,,,,,,,Mar 27,117,42.4,,,,,,
1962,,,,,,,,,,Mar 27,109,42.6,,,,,,
1963,,,,,,,,,,Apr 02,63,17.6,,,,,,
1964,,,,,,,,,,Mar 30,61,23.9,,,,,,
1965,,,,Feb 01,81,29.7,,,,Mar 30,71,30.3,Apr 28,73,33.4,,,
1966,,,,Jan 31,98,33.6,Feb 28,102,40.4,Mar 30,99,44.4,,,,,,
1967,,,,Feb 02,93,29.6,Feb 27,74,28.3,Mar 29,101,36.9,,,,,,
1968,,,,Feb 06,80,25.9,Feb 26,74,28.3,Mar 26,84,32.5,Apr 29,52,25.2,,,
1969,,,,Jan 29,121,38.9,Mar 04,151,57.7,Mar 26,131,56.3,,,,,,
1970,,,,Jan 28,100,32.3,Feb 26,84,34.4,Mar 31,82,39.2,,,,,,
1971,,,,Jan 29,82,33.6,Feb 25,79,32.2,Mar 29,114,48.2,,,,,,
1972,,,,Jan 31,91,31.7,Feb 29,93,36.7,Mar 27,83,34.3,,,,,,
1973,,,,Jan 29,72,22.9,Feb 26,91,30.7,Mar 28,94,38.0,,,,,,
