#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 07M17: Santa Maria, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Santa Maria (07M17) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 9600 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:08 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1939,,,,Jan 31,15,3.6,Feb 27,17,3.7,Apr 01,0,0.0,May 01,0,0.0,,,
1940,,,,Jan 30,9,1.6,Feb 28,11,2.2,Apr 01,0,0.0,May 01,0,0.0,,,
1941,,,,Feb 01,24,5.6,Mar 01,27,5.1,Mar 31,25,7.3,May 01,16,7.4,,,
1942,,,,Jan 31,14,2.2,Feb 28,19,3.9,Mar 31,17,3.4,Apr 30,0,0.0,,,
1943,,,,Jan 30,24,4.6,Feb 28,22,6.3,Mar 31,20,8.4,Apr 30,0,0.0,,,
1944,,,,Feb 01,22,3.6,Mar 01,26,4.7,Apr 01,32,8.9,May 01,20,6.4,,,
1945,,,,Feb 01,14,2.8,Mar 01,16,3.1,Apr 01,15,3.4,May 02,0,0.0,,,
1946,,,,Feb 01,7,0.9,Mar 01,0,0.0,Apr 01,0,0.0,May 01,0,0.0,,,
1947,,,,Feb 01,18,3.3,Mar 01,18,3.1,Mar 31,7,2.0,Apr 30,0,0.0,,,
1948,,,,Feb 01,21,3.9,Mar 01,33,6.8,Mar 30,29,8.0,May 01,0,0.0,,,
1949,,,,Jan 31,33,7.3,Feb 26,31,8.3,Mar 30,31,9.6,Apr 30,0,0.0,,,
1950,,,,Feb 01,18,4.2,Mar 01,16,4.3,Apr 01,11,3.1,May 01,0,0.0,,,
1951,,,,Feb 01,12,1.3,Feb 28,16,3.1,Apr 01,6,1.6,May 01,0,0.0,,,
1952,,,,Jan 30,38,7.9,Mar 01,37,8.2,Mar 31,35,10.0,May 01,2,1.2,,,
1953,,,,Feb 01,14,3.3,Mar 01,17,3.4,Apr 01,4,1.2,May 01,0,0.0,,,
