#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15H25: ONeil Creek, NV
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Oneil Creek (15H25) 
# Nevada  SNOW COURSE/AERIAL MARKER Site - 6430 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:00:03 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1984,,,,,,,Mar 06,49,16.8,Mar 30,55,19.0,,,,,,
1985,,,,,,,Feb 27,31,7.8,Apr 01,37,12.9,Apr 30,0,0.0,,,
1986,,,,,,,Feb 27,16,6.0,Mar 28,0,0.0,Apr 30,0,0.0,,,
1987,,,,,,,Feb 28,10,2.3,Apr 01,0,0.0,,,,,,
1988,,,,,,,Feb 25,25,6.5,Mar 31,17,4.9,May 02,0,0.0,Nov 01,,0.9
1989,,,,,,,Feb 27,28,8.8,Mar 30,18,7.3,Apr 29,0,0.0,,,
1990,,,,,,,Feb 28,20,6.6,Apr 01,0,0.0,Apr 30,0,0.0,,,
1991,,,,,,,Feb 26,8,2.7,Mar 30,0,0.0,Apr 30,0,0.0,,,
1992,,,,,,,Feb 27,0,0.0,Mar 30,0,0.0,May 04,0,0.0,,,
1993,,,,,,,Feb 27,34,9.8,Mar 28,5,2.2,Apr 26,0,0.0,,,
1994,,,,,,,Mar 02,8,2.5,Mar 26,0,0.0,Apr 30,0,0.0,,,
1995,,,,,,,Mar 01,8,3.2,Mar 27,0,0.0,Apr 27,0,0.0,,,
1996,,,,,,,Mar 02,20,6.9,Mar 31,14,5.4,Apr 28,0,0.0,,,
1997,,,,,,,Feb 28,27,7.8,Mar 29,9,3.7,Apr 28,0,0.0,,,
1998,,,,,,,Feb 27,25,5.5,Mar 27,14,4.7,May 02,0,0.0,,,
1999,,,,,,,Feb 25,15,4.0,Mar 31,9,2.2,Apr 28,4,0.5,,,
2000,,,,,,,Feb 25,18,4.8,Mar 28,7,2.8,Apr 27,0,0.0,,,
2001,,,,,,,Feb 25,20,3.9,Mar 28,0,0.0,Apr 29,0,0.0,,,
2002,,,,,,,Feb 25,24,7.6,Mar 27,21,7.8,Apr 28,0,0.0,,,
2003,,,,,,,Feb 25,0,0.0,Mar 30,0,0.0,Apr 27,0,0.0,,,
2004,,,,,,,Feb 29,33,9.4,Mar 29,0,0.0,Apr 26,0,0.0,,,
2005,,,,,,,Feb 26,17,5.4,Mar 31,8,3.0,Apr 27,0,0.0,,,
2006,,,,,,,Feb 25,28,8.6,Mar 30,21,7.8,Apr 29,0,0.0,,,
2007,,,,,,,Feb 24,4,1.2,Mar 30,0,0.0,Apr 26,0,0.0,,,
2008,,,,,,,Mar 02,31,10.4,Mar 31,19,6.0,May 01,0,0.0,,,
2009,,,,,,,Feb 28,20,6.6,Mar 28,13,4.2,May 01,0,0.0,,,
2010,,,,,,,Mar 01,16,4.6,Mar 28,11,4.4,May 01,0,0.0,,,
2011,,,,,,,Feb 27,28,7.4,Mar 31,15,5.4,Apr 30,0,0.0,,,
2012,,,,,,,Feb 27,8,2.4,Mar 31,0,0.0,Apr 29,0,0.0,,,
2013,,,,,,,Mar 01,24,6.7,Apr 01,0,0.0,,,,,,
2014,,,,,,,Mar 01,7,2.3,Mar 31,2,0.7,,,,,,
2015,,,,,,,Mar 01,19,3.0,Apr 01,0,0.0,,,,,,
2016,,,,,,,Mar 02,23,8.6,Apr 01,0,0.0,,,,,,
2017,,,,,,,Mar 01,30,9.6,Apr 01,0,0.0,,,,,,
2018,,,,,,,Mar 02,8,1.7,Apr 01,0,0.0,,,,,,
2019,,,,,,,Mar 02,35,10.7,Apr 02,22,8.8,,,,,,
2020,,,,,,,Mar 02,23,6.7,Mar 29,7,2.4,,,,,,
2021,,,,,,,Mar 01,21,6.0,Mar 30,0,0.0,,,,,,
2022,,,,,,,Mar 01,18,5.2,Apr 01,0,0.0,,,,,,
2023,,,,,,,Mar 02,45,9.5,Mar 31,43,13.3,,,,,,
2024,,,,,,,,,,,,,,,,,,
