#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 06M07: Cumbres Pass, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cumbres Pass (06M07) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 10020 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:19 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,,,,,,,Mar 30,71,30.7,Apr 30,20,11.7,,,
1937,,,,,,,Mar 02,77,28.9,Mar 30,104,40.8,Apr 30,54,32.5,,,
1938,,,,,,,Mar 02,63,22.3,Mar 30,83,31.6,Apr 30,44,28.0,,,
1939,,,,Feb 03,60,13.6,Mar 06,83,23.2,Apr 05,46,19.2,May 02,11,5.2,,,
1940,,,,Feb 01,35,10.0,Mar 01,60,19.8,Mar 30,39,17.5,May 03,11,6.1,,,
1941,,,,Jan 30,73,21.0,Mar 01,83,28.0,Apr 01,100,36.0,Apr 30,95,41.0,,,
1942,,,,Feb 01,37,10.3,Feb 27,58,16.6,Apr 01,70,24.9,May 01,59,25.6,,,
1943,,,,Jan 29,55,16.1,Feb 27,63,20.5,Mar 30,66,25.0,Apr 26,26,13.0,,,
1944,,,,Feb 01,52,11.1,Mar 01,74,18.1,Mar 30,72,25.1,Apr 26,62,25.9,,,
1945,,,,Feb 01,58,16.8,Mar 01,63,19.9,Apr 01,85,29.4,Apr 28,80,32.3,,,
1946,,,,Feb 01,28,7.7,Mar 01,29,7.8,Mar 30,42,11.7,Apr 30,3,0.8,,,
1947,,,,Feb 01,40,11.8,Mar 02,56,15.8,Mar 31,39,14.4,Apr 29,20,8.7,,,
1948,,,,Jan 31,33,8.7,Feb 29,57,12.3,Mar 29,66,21.6,Apr 29,42,17.3,,,
1949,,,,Jan 30,71,21.7,Feb 27,73,24.9,Mar 31,69,22.7,Apr 30,42,18.7,,,
1950,,,,Jan 28,40,12.0,Feb 27,58,19.2,Mar 30,60,20.1,Apr 30,10,6.0,,,
1951,,,,Feb 01,50,9.7,Feb 28,48,13.2,Apr 02,42,19.5,May 02,31,10.5,,,
1952,,,,Jan 29,60,21.6,Feb 28,72,30.3,Apr 01,58,24.4,May 02,51,19.5,,,
1953,,,,Jan 27,44,14.0,Feb 20,44,13.0,Mar 26,48,17.6,Apr 28,9,4.0,,,
1954,,,,Jan 28,34,6.8,Mar 01,22,7.1,Mar 30,40,13.2,May 01,0,0.0,,,
1955,,,,Feb 01,24,6.5,Mar 03,52,12.0,Apr 01,24,8.0,Apr 30,0,0.0,,,
1956,,,,Feb 02,64,17.9,Mar 03,55,18.1,Mar 31,48,18.0,Apr 30,,10.0,,,
1957,,,,Jan 31,76,20.6,Feb 27,54,20.1,Mar 29,76,32.6,May 02,61,32.1,,,
1958,,,,Feb 07,40,10.2,Feb 27,52,15.6,Mar 31,68,18.3,Apr 28,52,19.9,,,
1959,,,,Feb 04,44,8.9,Mar 01,30,8.7,Mar 31,35,10.6,May 01,18,6.4,,,
1960,,,,Feb 01,58,13.2,Mar 03,87,26.1,Mar 30,51,18.8,Apr 27,13,5.3,,,
1961,,,,Jan 29,43,8.2,Feb 25,40,9.8,Mar 30,56,12.5,Apr 27,40,17.3,,,
1962,,,,Jan 30,50,15.0,Mar 01,76,23.9,Mar 30,85,26.8,Apr 27,43,21.2,,,
1963,,,,Feb 02,43,11.0,May 01,,17.8,Mar 27,41,13.9,Apr 29,5,1.6,,,
1964,,,,Jan 29,19,4.6,Feb 25,34,8.2,Mar 27,57,16.9,Apr 28,34,14.4,,,
1965,,,,Jan 29,72,23.8,Feb 26,70,25.2,Mar 30,84,28.4,Apr 28,66,30.5,,,
1966,,,,Jan 29,55,19.3,Feb 26,64,23.0,Mar 29,46,21.4,Apr 27,21,11.8,,,
1967,,,,Jan 30,58,18.0,Feb 27,60,19.8,Mar 31,57,22.5,Apr 29,29,14.4,,,
1968,,,,Jan 30,40,12.0,Feb 28,46,13.8,Mar 27,53,18.2,Apr 25,50,21.6,,,
1969,,,,Jan 30,80,21.2,Feb 27,90,24.5,Mar 26,74,29.4,Apr 29,37,22.6,,,
1970,,,,Jan 29,28,6.7,Feb 28,22,6.2,Mar 27,47,13.4,Apr 30,44,15.2,,,
1971,,,,Jan 28,37,11.2,Feb 25,44,13.9,Mar 30,28,10.3,Apr 29,9,3.9,,,
1972,,,,Jan 28,37,13.0,Feb 25,40,12.8,Mar 30,22,8.0,Apr 26,0,0.0,,,
1973,,,,Feb 01,54,15.1,Mar 02,53,19.0,Mar 31,80,27.3,May 02,68,29.8,May 30,14,7.0
1974,,,,Jan 30,56,17.2,Feb 25,54,17.6,Mar 26,48,19.3,Apr 28,23,12.4,,,
1975,,,,Jan 30,42,10.6,Feb 27,63,17.9,Mar 31,84,24.5,Apr 28,73,26.3,,,
1976,,,,Jan 30,28,7.9,Feb 27,54,16.5,Mar 26,52,18.5,Apr 30,31,15.3,,,
1977,,,,Jan 27,23,5.1,Feb 24,22,5.7,Mar 28,23,6.0,Apr 28,0,0.0,,,
1978,,,,Jan 24,54,12.1,Feb 22,58,17.1,Mar 28,72,29.7,Apr 25,41,21.0,,,
1979,,,,Jan 28,99,29.4,Feb 22,95,31.9,Mar 27,81,29.3,Apr 24,72,33.3,,,
1980,,,,Feb 04,72,21.4,Feb 26,103,34.6,Mar 26,101,39.3,Apr 28,78,37.6,,,
1981,,,,Jan 27,18,5.2,Feb 26,21,6.5,Mar 31,44,13.6,Apr 29,8,3.1,,,
1982,,,,Jan 26,48,14.8,Feb 24,59,18.5,Mar 31,87,32.9,Apr 28,55,26.3,,,
1983,,,,Jan 27,44,13.1,Feb 23,52,17.6,Mar 29,80,26.0,Apr 25,70,29.4,,,
1984,,,,Jan 25,70,25.7,Feb 27,67,23.3,Mar 28,72,29.3,Apr 25,58,22.8,,,
1985,Dec 27,43,12.4,Jan 28,67,22.6,Feb 25,75,22.4,Mar 25,87,29.6,Apr 23,71,29.0,,,
1986,Dec 30,35,12.6,Jan 27,35,12.6,Feb 24,58,18.9,Mar 27,54,20.0,Apr 29,50,22.2,,,
1987,Dec 29,28,7.7,Jan 26,42,11.4,Feb 25,54,14.4,Mar 26,63,20.4,Apr 28,36,15.6,,,
1988,Dec 29,30,6.4,Jan 27,49,13.8,Feb 29,48,17.0,Mar 30,45,18.1,Apr 27,26,10.4,,,
1989,Dec 28,43,9.0,Jan 25,51,13.5,Feb 22,75,24.5,Mar 29,47,20.6,Apr 26,9,4.1,,,
1990,Dec 29,1,0.1,Jan 30,14,2.3,Feb 26,23,5.8,Mar 26,29,9.4,Apr 25,23,8.9,,,
1991,,,,Jan 25,53,17.9,,,,Mar 21,90,29.6,,,,,,
1992,,,,,,,,,,Mar 24,66,22.0,,,,,,
1993,,,,,,,,,,Apr 02,91,37.8,,,,,,
1994,,,,,,,,,,Mar 24,60,24.0,,,,,,
1995,,,,,,,,,,Mar 23,89,34.9,,,,,,
1996,,,,,,,,,,Mar 21,48,17.8,,,,,,
1997,,,,,,,,,,Mar 21,71,30.6,,,,,,
1998,,,,,,,,,,Mar 24,50,17.4,,,,,,
1999,,,,,,,,,,Mar 24,20,6.9,,,,,,
2000,,,,,,,,,,Mar 27,36,12.4,,,,,,
2001,,,,,,,,,,Mar 30,108,41.3,,,,,,
2002,,,,,,,,,,Mar 29,30,10.5,,,,,,
2003,,,,,,,,,,Mar 28,73,23.3,,,,,,
2004,,,,,,,,,,Mar 30,45,22.1,,,,,,
2005,,,,,,,,,,Mar 25,104,34.8,,,,,,
2006,,,,,,,,,,Mar 31,58,19.8,,,,,,
2007,,,,,,,,,,Mar 29,42,20.4,,,,,,
2008,,,,,,,,,,Mar 27,88,39.5,,,,,,
2009,,,,,,,,,,Mar 30,73,28.3,,,,,,
2010,,,,,,,,,,Mar 30,78,29.1,,,,,,
2011,,,,,,,,,,,59,21.8,,,,,,
2012,,,,,,,,,,Mar 29,39,13.9,,,,,,
2013,,,,,,,,,,Mar 27,49,17.4,,,,,,
2014,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,Mar 25,45,15.8,,,,,,
