#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 21E15: Three Creek Butte, OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Three Creek Butte (21E15) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 5200 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:06:10 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1954,,,,,,,Feb 25,42,15.8,Mar 21,44,16.3,Apr 30,25,9.7,,,
1955,,,,Feb 03,22,6.2,Feb 26,28,7.6,Mar 24,39,14.0,Apr 29,36,13.0,,,
1956,,,,Jan 28,37,11.2,Mar 06,76,21.4,Mar 20,49,20.0,Apr 26,0,0.0,,,
1957,,,,Jan 23,15,2.5,Feb 25,13,4.6,Mar 25,11,4.6,Apr 25,0,0.0,,,
1958,,,,Jan 20,28,10.4,Feb 19,32,12.2,Mar 18,38,13.9,Apr 22,7,3.4,,,
1959,,,,Jan 23,0,0.0,Feb 26,19,5.6,Mar 27,7,3.0,Apr 28,0,0.0,,,
1960,,,,Jan 29,12,4.0,Feb 29,26,6.2,Mar 30,18,5.8,Apr 29,0,0.0,,,
1961,,,,Jan 27,10,3.5,Feb 27,9,2.7,Mar 29,11,3.9,Apr 28,0,0.0,,,
1962,,,,Jan 30,30,11.4,Feb 27,33,11.3,Mar 29,43,16.6,Apr 30,0,0.0,,,
1963,,,,Jan 30,18,1.8,Mar 01,0,0.0,Mar 28,0,0.0,Apr 30,0,0.0,,,
1964,,,,Jan 27,33,11.4,Feb 28,26,9.6,Mar 31,36,15.0,Apr 30,8,3.2,,,
1965,,,,Feb 01,35,14.4,Mar 01,29,12.0,Apr 02,2,0.8,Apr 30,0,0.0,,,
1966,,,,Jan 29,34,12.0,Feb 21,35,12.9,Apr 01,22,10.6,Apr 29,0,0.0,,,
1967,,,,Feb 01,26,7.7,Feb 21,22,8.1,Mar 27,15,6.4,Apr 26,17,6.3,,,
1968,,,,Jan 31,26,6.6,Mar 01,6,2.8,Mar 25,5,0.7,Apr 26,0,0.0,,,
