#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 12C03: Ten Mile Middle, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Ten Mile Middle (12C03) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 6800 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:13 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1934,,,,,,,Mar 12,30,7.8,,,,May 01,0,0.0,,,
1935,Jan 04,19,2.9,Feb 05,18,4.2,Mar 06,24,5.3,,,,May 03,21,6.6,,,
1936,Jan 03,15,2.5,Feb 01,23,4.3,Mar 06,30,7.3,Apr 02,42,10.0,,,,,,
1937,Jan 06,24,4.5,Feb 03,28,5.1,Mar 02,39,9.5,Apr 02,48,11.5,May 03,28,8.7,,,
1938,Jan 05,18,3.9,Feb 02,27,4.7,Mar 01,26,6.1,Apr 02,39,9.0,May 03,21,6.2,,,
1939,Jan 04,25,5.8,Feb 02,34,8.7,Mar 02,46,10.7,Mar 31,39,12.2,May 01,14,4.9,,,
1940,Jan 03,13,2.2,Feb 02,19,3.8,Mar 02,30,6.8,Apr 02,31,5.8,May 01,24,9.2,,,
1941,Jan 03,18,3.5,Feb 01,19,3.8,Mar 01,22,3.9,Apr 02,17,5.5,May 01,21,7.0,,,
1942,Jan 03,31,6.5,Feb 02,30,8.3,Mar 02,38,9.9,Apr 01,42,12.1,May 01,24,8.3,,,
1943,Jan 01,40,8.0,Feb 02,44,11.7,Mar 01,52,12.1,Apr 01,46,15.2,May 01,32,11.5,,,
1944,Dec 31,15,3.2,Jan 31,15,3.6,Mar 01,26,5.8,Apr 01,35,9.0,May 01,23,6.1,,,
1945,Jan 02,19,2.9,Feb 01,20,4.1,Feb 28,30,5.5,Mar 30,40,7.5,May 02,36,10.5,,,
1946,Jan 02,24,5.3,Feb 02,33,7.0,Mar 01,33,8.3,Apr 02,34,9.2,May 01,10,2.1,,,
1947,Jan 02,39,10.2,Jan 30,42,11.8,Mar 01,51,13.5,Apr 02,53,15.5,May 01,38,13.8,,,
