#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10E01: Lupine Creek, WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lupine Creek (10E01) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 7380 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:42 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1938,Jan 04,16,3.8,Feb 04,30,6.1,Mar 02,31,8.2,Mar 29,39,11.8,Apr 26,18,7.4,,,
1939,Dec 28,20,4.8,Jan 26,25,4.7,Feb 23,31,8.1,Mar 27,32,8.6,,,,,,
1940,,,,Jan 30,15,5.2,Feb 27,28,5.3,Mar 28,22,7.0,,,,,,
1941,,,,Feb 01,19,3.9,Mar 01,21,4.2,Apr 01,23,5.4,,,,,,
1942,,,,,,,Mar 02,29,6.6,Mar 20,30,7.6,,,,,,
1943,,,,,,,Mar 02,56,17.4,Apr 03,50,17.4,,,,,,
1944,,,,,,,Mar 01,,2.4,Apr 01,,6.1,,,,,,
1945,,,,,,,Mar 01,20,3.5,Mar 29,21,4.4,,,,,,
1946,Jan 05,23,5.5,Feb 05,32,6.8,Mar 04,33,9.2,Apr 02,39,13.1,,,,,,
1947,,,,Feb 03,31,8.0,Mar 04,37,8.0,Mar 31,36,9.0,,,,,,
1948,Jan 02,20,3.2,Feb 03,28,5.5,Mar 02,35,8.4,Apr 02,40,10.5,May 01,6,1.8,,,
1949,Dec 30,32,7.1,Feb 02,38,8.8,Feb 28,44,13.8,Mar 30,49,14.7,,,,,,
1950,Dec 31,14,3.2,Feb 02,29,7.5,Feb 27,29,8.8,Mar 30,39,11.6,May 01,26,10.2,,,
1951,,,,Feb 03,29,6.6,Feb 26,31,7.2,Apr 02,35,10.4,,,,,,
1952,,,,Feb 01,43,11.0,Feb 29,45,13.7,Mar 31,52,16.0,,,,,,
1953,,,,Feb 01,22,5.0,Feb 27,31,8.6,Mar 30,30,8.4,May 01,25,8.4,,,
1954,,,,Feb 01,32,7.4,Mar 01,37,10.0,Mar 30,44,12.6,Apr 30,25,9.1,,,
1955,,,,Jan 31,26,6.1,Feb 28,38,9.4,Mar 31,43,11.6,May 02,24,9.4,,,
1956,,,,Jan 31,44,13.4,Feb 28,46,12.8,Apr 02,48,13.2,May 02,24,9.2,,,
1957,,,,Feb 04,36,8.6,Feb 28,38,9.7,Mar 25,43,10.8,May 02,25,8.7,,,
1958,Jan 02,18,3.5,Jan 31,24,4.3,Feb 27,24,5.7,Mar 31,28,6.8,Apr 30,22,7.2,,,
1959,Dec 31,18,3.0,,30,,Mar 01,35,9.3,Apr 02,33,9.4,Apr 29,19,5.8,,,
1960,Jan 02,12,1.1,Feb 01,18,2.8,Mar 01,26,5.8,Apr 01,21,6.4,May 03,0,0.0,,,
1961,Dec 30,21,4.5,Jan 31,20,4.7,Feb 28,29,7.2,Mar 31,27,8.2,May 01,19,6.2,,,
1962,Dec 29,30,7.4,Jan 29,38,10.0,Feb 28,43,11.8,Apr 01,45,12.0,May 01,15,4.8,,,
1963,Dec 29,17,3.0,Jan 31,24,4.4,Feb 27,25,5.1,Mar 29,25,3.6,Apr 27,22,8.8,,,
1964,Jan 02,17,3.0,Jan 31,26,5.5,Feb 26,32,7.9,Mar 31,34,8.3,Apr 29,26,7.5,,,
1965,Dec 28,30,6.8,Jan 30,46,9.6,Mar 01,45,13.0,Mar 27,47,11.8,May 03,22,6.6,,,
1966,Jan 07,24,3.9,Jan 30,23,5.7,Mar 01,32,7.5,Mar 30,27,7.5,May 04,7,2.0,,,
1967,Jan 04,24,5.0,Jan 31,45,10.0,Mar 03,43,13.2,Mar 28,47,14.4,May 02,44,16.2,,,
1968,Jan 01,,3.9,Jan 30,45,7.8,Feb 25,35,9.3,Mar 31,32,9.5,Apr 28,34,11.8,,,
1969,Jan 01,,3.9,Feb 01,44,11.8,Feb 28,41,10.2,Mar 29,35,10.1,May 05,0,0.0,,,
1970,Jan 01,,2.6,Feb 01,,6.7,Mar 01,32,7.7,Apr 04,38,10.8,May 01,39,12.9,,,
1971,Jan 02,28,6.3,Jan 29,34,10.2,Feb 27,42,12.3,Apr 03,44,12.8,May 04,24,7.4,,,
