#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15J10: Harrison Pass #1, NV
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Harrison Pass #1 (15J10) 
# Nevada  SNOW COURSE/AERIAL MARKER Site - 6500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:12:52 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1919,,,,,,,,,,Apr 15,29,9.1,,,,,,
1920,,,,,,,,,,Mar 29,28,8.6,,,,,,
1921,,,,,,,Feb 28,28,8.4,,,,,,,,,
1922,,,,,,,,,,,,,Apr 23,26,9.3,,,
1923,,,,,,,,,,Mar 20,24,6.9,,,,,,
1924,,,,,,,,,,Mar 18,18,6.8,,,,,,
1925,,,,,,,,,,Mar 16,19,6.8,,,,,,
1926,,,,,,,,,,,,,,,,,,
1927,,,,,,,,,,,,,,,,,,
1928,,,,,,,,,,,,,,,,,,
1929,,,,,,,,,,,,,,,,,,
1930,,,,,,,Mar 04,15,4.8,,,,,,,,,
1931,,,,,,,Mar 01,14,4.4,,,,,,,,,
1932,,,,,,,Mar 01,35,10.9,,,,,,,,,
1933,,,,,,,Mar 01,26,6.4,,,,,,,,,
1934,,,,,,,Mar 01,13,4.4,,,,,,,,,
1935,,,,,,,Mar 04,18,4.9,,,,,,,,,
1936,,,,,,,Feb 29,30,8.4,,,,,,,,,
1937,,,,,,,Mar 01,24,5.5,,,,,,,,,
1938,,,,,,,Mar 02,18,4.3,,,,,,,,,
1939,,,,,,,Mar 09,22,5.3,,,,,,,,,
1940,,,,,,,Feb 27,13,4.4,,,,,,,,,
1941,,,,,,,Feb 27,16,5.2,Mar 26,7,2.5,,,,,,
1942,,,,,,,Mar 04,22,6.5,Mar 31,20,5.2,,,,,,
1943,,,,,,,Mar 02,10,2.2,Mar 29,0,0.0,,,,,,
1944,,,,,,,Mar 05,23,5.2,,,,,,,,,
1945,,,,,,,Mar 02,20,5.7,Apr 01,22,6.9,,,,,,
1946,,,,,,,Feb 28,17,4.1,Apr 11,8,2.3,,,,,,
1947,,,,,,,Feb 28,9,1.8,Mar 30,0,0.0,,,,,,
