#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 13D02: Gibbons Pass, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Gibbons Pass (13D02) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 7100 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:03 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,,,,Mar 04,66,19.5,,,,,,,,,
1937,,,,,,,Mar 03,56,15.2,,,,Apr 29,56,20.6,,,
1938,,,,,,,Mar 02,52,16.6,,,,May 02,48,18.4,,,
1939,,,,Feb 01,46,11.8,Mar 03,65,17.7,Mar 30,54,20.0,May 01,27,12.1,,,
1940,,,,Jan 30,32,7.8,Mar 01,50,14.2,Apr 02,46,15.5,Apr 29,34,14.1,,,
1941,,,,Jan 30,38,10.7,Mar 01,44,13.8,Mar 25,48,14.9,May 02,21,8.4,,,
1942,,,,Feb 01,50,13.3,Mar 02,55,18.1,Apr 01,57,21.3,,,,,,
1943,,,,Jan 29,78,23.0,Feb 27,81,29.7,Mar 31,78,28.8,Apr 29,59,27.1,,,
1944,,,,Jan 31,26,5.6,Mar 01,43,10.2,Apr 01,53,15.0,Apr 30,41,14.4,,,
1945,Jan 01,30,4.4,Jan 30,36,9.6,Mar 01,49,15.6,Mar 30,60,16.2,May 03,44,17.5,,,
1946,,,,Jan 31,73,18.4,Feb 28,71,23.0,Apr 01,64,24.4,May 01,41,16.6,Jun 04,0,0.0
1947,,,,Feb 03,76,22.8,Mar 02,73,25.6,Mar 31,66,26.2,Apr 29,55,25.0,,,
1948,,,,Jan 30,47,14.0,Mar 01,66,19.6,Apr 01,70,22.7,Apr 30,51,21.0,,,
1949,Jan 04,55,15.6,,,,Feb 28,81,26.0,Apr 01,77,29.2,Apr 29,47,22.3,,,
1950,,,,Jan 29,67,16.8,Feb 28,73,25.0,Mar 31,85,29.9,Apr 28,73,28.2,May 26,46,22.6
1951,,,,Jan 31,56,17.2,Feb 27,74,24.0,Mar 29,75,28.3,May 01,60,23.6,May 29,12,5.5
1952,Jan 02,60,16.1,Jan 29,63,20.4,Feb 28,76,25.7,Apr 01,82,32.4,May 02,46,21.4,Jun 02,6,3.0
1953,Dec 31,31,7.0,Jan 30,70,18.2,Feb 27,76,24.1,Apr 01,73,28.1,May 01,65,28.0,Jun 01,39,19.2
