#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 2C13: Kimberley Lower V O R, BC
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Kimberley Lower V O R (2C13) 
# British Columbia  SNOW COURSE/AERIAL MARKER Site - 4495 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:00:12 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1969,,,,Jan 30,44,8.6,Feb 28,45,11.8,Apr 01,26,8.6,Apr 30,1,0.1,,,
1970,,,,Jan 30,24,4.8,Feb 27,27,6.1,Mar 31,21,6.5,Apr 30,6,2.3,,,
1971,,,,Jan 28,38,10.0,Feb 25,31,9.4,Mar 31,33,11.7,Apr 28,8,3.1,,,
1972,,,,Jan 27,39,9.4,Feb 29,38,11.6,Mar 30,17,7.2,Apr 26,8,3.5,,,
1973,,,,Jan 31,25,5.6,Feb 27,26,7.2,Mar 29,20,6.4,Apr 30,0,0.0,,,
1974,,,,Jan 31,37,9.4,Feb 27,37,10.3,Mar 28,35,12.0,May 01,0,0.0,,,
1975,,,,Jan 30,27,6.0,Feb 26,37,9.1,Mar 27,36,9.8,Apr 30,15,4.2,,,
1976,,,,Jan 29,14,2.5,Feb 27,29,5.2,Mar 30,31,8.3,Apr 28,6,2.1,,,
1977,,,,Feb 01,10,2.3,Feb 28,11,2.6,Mar 31,15,3.2,May 01,0,0.0,,,
1978,,,,Jan 31,35,8.8,Feb 27,33,10.4,Mar 30,15,5.2,Apr 27,0,0.0,,,
1979,,,,Jan 31,14,2.2,Feb 28,25,4.8,Mar 29,15,3.0,Apr 30,0,0.0,,,
1980,,,,Jan 31,30,7.6,Feb 27,28,8.3,Mar 28,26,9.0,Apr 29,0,0.0,,,
1981,,,,Jan 29,24,6.0,Feb 26,23,7.1,Mar 27,12,4.6,Apr 30,0,0.0,,,
1982,,,,Jan 29,33,7.4,Feb 25,30,8.6,Mar 31,32,9.6,Apr 28,15,5.8,,,
1983,,,,Jan 27,29,7.2,Feb 24,25,7.1,Mar 29,17,5.4,Apr 27,0,0.0,,,
1984,,,,Jan 26,16,5.1,Feb 29,17,4.7,Mar 30,6,2.2,Apr 27,0,0.0,,,
1985,,,,Jan 30,23,6.0,Feb 27,28,7.3,Mar 28,22,6.4,Apr 29,0,0.0,,,
1986,,,,Jan 30,16,2.9,Feb 27,19,5.3,Mar 28,5,1.4,Apr 29,0,0.0,,,
1987,,,,Jan 29,22,4.6,Feb 25,23,5.9,Mar 27,12,3.6,Apr 29,0,0.0,,,
1988,,,,Jan 28,19,4.0,Feb 26,17,4.3,Mar 30,10,2.6,Apr 28,0,0.0,,,
1989,,,,Feb 07,19,5.0,Feb 23,25,6.4,Mar 29,24,6.9,Apr 28,0,0.0,,,
1990,,,,Jan 26,19,2.7,Feb 26,22,5.7,Mar 29,13,4.3,Apr 25,0,0.0,,,
1991,,,,Jan 29,23,4.8,Feb 27,16,5.2,Mar 28,26,7.9,Apr 30,0,0.0,,,
1992,,,,,,,Feb 27,20,5.0,Mar 31,0,0.0,Apr 29,0,0.0,,,
1993,,,,,,,Feb 25,32,6.3,Mar 31,13,4.3,Apr 29,0,0.0,,,
1994,,,,,,,Feb 24,32,6.2,Mar 31,9,3.2,Apr 27,0,0.0,,,
1995,,,,,,,Feb 28,15,4.5,Mar 30,11,3.8,May 01,0,0.0,,,
1996,,,,,,,Feb 28,28,6.5,Mar 29,19,6.0,,,,,,
