#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 3D02: Lightning Lake, BC
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lightning Lake (3D02) 
# British Columbia  SNOW COURSE/AERIAL MARKER Site - 4003 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:07:53 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1947,,,,,,,,,,Mar 26,46,7.3,,,,,,
1948,,,,,,,,,,Mar 25,55,14.6,,,,,,
1949,,,,,,,,,,Mar 26,61,17.0,,,,,,
1950,,,,,,,,,,Mar 27,68,19.1,,,,,,
1951,,,,,,,,,,Mar 30,63,19.4,,,,,,
1952,,,,,,,,,,Mar 30,47,16.2,,,,,,
1953,,,,,,,,,,Mar 28,50,15.2,,,,,,
1954,,,,,,,,,,Mar 27,74,24.4,,,,,,
1955,,,,,,,,,,Mar 26,51,16.4,,,,,,
1956,,,,,,,,,,Mar 30,70,24.5,,,,,,
1957,,,,,,,,,,Mar 30,37,11.4,,,,,,
1958,,,,,,,,,,Mar 29,31,12.0,,,,,,
1959,,,,,,,,,,Mar 30,45,12.2,,,,,,
1960,,,,,,,,,,Mar 27,39,14.0,,,,,,
1961,,,,,,,,,,Mar 30,48,15.3,,,,,,
1962,,,,,,,,,,Apr 01,30,9.5,,,,,,
1963,,,,,,,,,,Mar 30,32,9.8,,,,,,
1964,,,,,,,,,,Mar 28,58,18.1,,,,,,
1965,,,,,,,,,,Mar 26,46,14.8,,,,,,
1966,,,,,,,,,,Mar 25,43,14.1,,,,,,
1967,,,,Jan 29,33,8.7,,,,Mar 30,46,14.1,,,,,,
1968,,,,,,,,,,Mar 29,37,11.4,,,,,,
1969,,,,,,,,,,Mar 29,41,14.4,,,,,,
1970,,,,,,,,,,Mar 29,39,12.8,,,,,,
1971,,,,,,,,,,Mar 26,57,18.9,,,,,,
1972,,,,,,,,,,Mar 25,58,23.4,Apr 29,55,23.6,May 26,37,18.5
1973,,,,Jan 25,25,6.2,Feb 24,24,6.6,Mar 29,27,7.9,Apr 29,21,6.6,,,
