#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 21D30: Umbrella Falls (Disc), OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Umbrella Falls (disc) (21D30) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 5400 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:02:01 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1963,Dec 27,33,13.0,Jan 27,45,17.2,,,,,,,Apr 28,98,43.2,,,
1964,,,,,,,Mar 04,171,63.0,,,,Apr 30,185,83.2,,,
1965,,,,Feb 02,124,55.9,,,,Apr 03,152,73.9,,,,,,
1966,,,,,,,,,,Mar 31,171,77.0,,,,,,
1967,Jan 04,75,23.7,Feb 02,122,42.9,Mar 05,144,56.0,Apr 01,166,69.2,May 02,154,67.9,Jun 01,97,45.3
1968,Jan 02,48,15.4,Feb 03,91,40.7,Feb 29,72,30.2,Mar 30,85,35.8,Apr 28,92,40.5,Jun 01,29,15.2
1969,Dec 31,132,33.8,Feb 01,197,59.0,Mar 01,177,74.0,Mar 31,172,76.4,May 01,160,79.7,May 31,88,50.6
1970,Jan 01,61,17.7,Feb 01,138,46.0,Mar 01,133,51.2,Apr 01,134,59.9,Apr 30,156,72.1,Jun 01,89,48.3
1971,Dec 28,103,29.8,Jan 28,168,68.5,Mar 02,208,77.1,Mar 29,288,103.5,May 01,208,113.0,Jun 01,155,85.2
1972,Jan 01,138,51.6,Feb 01,212,98.8,Mar 01,220,101.2,Apr 01,222,113.4,May 02,231,120.9,Jun 01,160,92.1
1973,,,,,,,Mar 01,76,26.0,Mar 29,79,30.1,Apr 30,71,32.8,,,
1974,,,,,,,Mar 09,246,85.9,,,,May 05,226,107.9,,,
1975,,,,Jan 23,112,48.8,Mar 01,151,63.2,Mar 28,198,78.2,Apr 27,191,71.2,,,
1976,,,,Jan 30,116,47.6,Feb 24,133,45.4,Mar 31,194,77.6,Apr 27,176,81.4,,,
1977,,,,Jan 26,21,7.4,Feb 28,54,13.7,Mar 29,107,34.4,Apr 30,60,29.2,,,
1978,,,,Jan 30,104,41.1,Feb 28,124,45.0,Apr 01,102,38.4,Apr 29,101,49.0,,,
1979,,,,,,,,,,,,,,,,,,
