#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 16G05: Hyde Pasture Am (Disc), ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Hyde Pasture Am (disc) (16G05) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 5760 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:05:14 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1958,,,,Feb 06,20,7.0,Feb 27,27,9.0,,,,,,,,,
1959,,,,Feb 02,10,2.4,Feb 25,12,3.6,Apr 02,0,0.0,,,,,,
1960,,,,Feb 03,19,4.4,Feb 27,21,5.9,Apr 02,2,0.8,,,,,,
1961,,,,Mar 01,,1.1,Feb 28,6,1.9,Mar 27,11,3.4,,,,,,
1962,,,,Jan 26,7,1.9,Feb 26,9,1.8,Mar 29,12,4.6,,,,,,
1963,,,,Jan 23,1,0.2,Mar 04,0,0.0,Apr 03,0,0.0,,,,,,
1964,,,,Jan 31,29,7.8,Feb 26,25,7.8,Mar 25,29,8.4,,,,,,
1965,,,,Feb 01,12,4.8,Feb 25,9,3.4,Mar 29,3,1.2,,,,,,
1966,,,,Jan 27,12,2.3,Mar 01,12,2.9,Apr 01,0,0.0,,,,,,
1967,,,,Feb 05,18,5.4,Feb 27,19,5.7,Jul 01,,1.5,,,,,,
1968,,,,Feb 05,8,1.6,Feb 27,0,0.0,Mar 29,0,0.0,,,,,,
1969,,,,Feb 01,35,9.8,Feb 27,42,13.4,Mar 24,28,10.6,,,,,,
1970,,,,Jan 29,10,2.8,Feb 25,12,4.4,Mar 27,3,1.2,,,,,,
1971,,,,Jan 27,8,3.2,Mar 06,16,5.1,Mar 30,6,2.0,,,,,,
1972,,,,Feb 02,34,9.2,Mar 07,21,8.0,Mar 29,10,3.8,,,,,,
1973,,,,Jan 27,12,2.7,Feb 23,14,3.9,Mar 30,3,0.8,,,,,,
1974,,,,Feb 06,29,9.7,Mar 08,36,10.8,Mar 26,18,5.8,,,,,,
1975,,,,Jan 22,12,3.8,Feb 22,34,10.5,Mar 29,30,10.5,,,,,,
1976,,,,Jan 19,8,2.0,Feb 24,12,3.4,Mar 30,12,3.8,,,,,,
1977,,,,Mar 01,,0.0,Mar 04,4,0.4,Mar 31,0,0.0,,,,,,
1978,,,,Jan 24,20,6.3,Feb 28,24,7.0,Mar 27,3,1.5,,,,,,
1979,,,,Mar 01,,4.7,Mar 02,27,7.6,Apr 04,0,0.0,,,,,,
1980,,,,Mar 01,,4.9,May 01,,7.4,Mar 25,6,2.3,,,,,,
1981,,,,Mar 01,,3.5,Feb 27,0,0.0,Apr 07,0,0.0,,,,,,
1982,,,,Jan 29,30,9.0,Feb 24,18,6.8,Jul 01,,6.5,,,,,,
1983,,,,Mar 01,,5.4,Mar 09,21,6.7,Apr 05,21,8.0,May 03,0,0.0,,,
1984,,,,Mar 01,,9.4,May 01,,7.9,Jul 01,,7.1,,,,,,
1985,,,,Jan 30,21,6.3,Feb 28,27,7.6,Jul 01,12,3.5,,,,,,
1986,,,,,,,,,,,,,,,,,,
1987,,,,Feb 04,,0.1,May 01,,3.5,Mar 25,,0.1,,,,,,
1988,,,,Jan 28,9,2.2,Mar 07,1,0.1,Apr 05,0,0.0,,,,,,
1989,,,,Jan 27,40,13.6,,,,Apr 05,0,0.0,,,,,,
1990,,,,Mar 01,,5.9,Feb 28,39,11.7,Apr 02,0,0.0,,,,,,
1991,,,,Mar 01,,0.1,May 01,,0.0,,,,,,,,,
1992,,,,,,,Feb 26,0,0.0,Mar 30,0,0.0,,,,,,
1993,,,,,,,,,,,,,,,,,,
